"Protein"	"Organism"	"DEP"
"sp|P07384|CAN1_HUMAN"	"HUMAN"	"0"
"sp|P07437|TBB5_HUMAN"	"HUMAN"	"0"
"sp|P07602|SAP_HUMAN"	"HUMAN"	"0"
"sp|P07686|HEXB_HUMAN"	"HUMAN"	"0"
"sp|P07711|CATL1_HUMAN"	"HUMAN"	"0"
"sp|P07737|PROF1_HUMAN"	"HUMAN"	"0"
"sp|P07741|APT_HUMAN"	"HUMAN"	"0"
"sp|P07814|SYEP_HUMAN"	"HUMAN"	"0"
"sp|P07900|HS90A_HUMAN"	"HUMAN"	"0"
"sp|P07910|HNRPC_HUMAN"	"HUMAN"	"0"
"sp|P07919|QCR6_HUMAN"	"HUMAN"	"0"
"sp|P07954|FUMH_HUMAN"	"HUMAN"	"0"
"sp|P07996|TSP1_HUMAN"	"HUMAN"	"0"
"sp|P08195|4F2_HUMAN"	"HUMAN"	"0"
"sp|P08237|PFKAM_HUMAN"	"HUMAN"	"0"
"sp|P08238|HS90B_HUMAN"	"HUMAN"	"0"
"sp|P08240|SRPRA_HUMAN"	"HUMAN"	"0"
"sp|P08243|ASNS_HUMAN"	"HUMAN"	"0"
"sp|P08397|HEM3_HUMAN"	"HUMAN"	"0"
"sp|P08559|ODPA_HUMAN"	"HUMAN"	"0"
"sp|P08574|CY1_HUMAN"	"HUMAN"	"0"
"sp|P08575|PTPRC_HUMAN"	"HUMAN"	"0"
"sp|P08579|RU2B_HUMAN"	"HUMAN"	"0"
"sp|P08621|RU17_HUMAN"	"HUMAN"	"0"
"sp|P08670|VIME_HUMAN"	"HUMAN"	"0"
"sp|P08708|RS17_HUMAN"	"HUMAN"	"0"
"sp|P08727|K1C19_HUMAN"	"HUMAN"	"0"
"sp|P08754|GNAI3_HUMAN"	"HUMAN"	"0"
"sp|P08758|ANXA5_HUMAN"	"HUMAN"	"0"
"sp|P08865|RSSA_HUMAN"	"HUMAN"	"0"
"sp|P09001|RM03_HUMAN"	"HUMAN"	"0"
"sp|P09012|SNRPA_HUMAN"	"HUMAN"	"0"
"sp|P09104|ENOG_HUMAN"	"HUMAN"	"0"
"sp|P09110|THIK_HUMAN"	"HUMAN"	"0"
"sp|P09211|GSTP1_HUMAN"	"HUMAN"	"0"
"sp|P09234|RU1C_HUMAN"	"HUMAN"	"0"
"sp|P09382|LEG1_HUMAN"	"HUMAN"	"0"
"sp|P09417|DHPR_HUMAN"	"HUMAN"	"0"
"sp|P09429|HMGB1_HUMAN"	"HUMAN"	"0"
"sp|P09493|TPM1_HUMAN"	"HUMAN"	"0"
"sp|P09496|CLCA_HUMAN"	"HUMAN"	"0"
"sp|P09497|CLCB_HUMAN"	"HUMAN"	"0"
"sp|P09525|ANXA4_HUMAN"	"HUMAN"	"0"
"sp|P09543|CN37_HUMAN"	"HUMAN"	"0"
"sp|P09622|DLDH_HUMAN"	"HUMAN"	"0"
"sp|P09651|ROA1_HUMAN"	"HUMAN"	"0"
"sp|P09661|RU2A_HUMAN"	"HUMAN"	"0"
"sp|P09669|COX6C_HUMAN"	"HUMAN"	"0"
"sp|P09874|PARP1_HUMAN"	"HUMAN"	"0"
"sp|P09960|LKHA4_HUMAN"	"HUMAN"	"0"
"sp|P09972|ALDOC_HUMAN"	"HUMAN"	"0"
"sp|P0C025|NUD17_HUMAN"	"HUMAN"	"0"
"sp|P0C0S5|H2AZ_HUMAN"	"HUMAN"	"0"
"sp|P0C7M4|RHF2B_HUMAN"	"HUMAN"	"0"
"sp|P0DMU9|CT45A_HUMAN"	"HUMAN"	"0"
"sp|P0DMV8|HS71A_HUMAN"	"HUMAN"	"0"
"sp|P0DP23|CALM1_HUMAN"	"HUMAN"	"0"
"sp|P0DPH7|TBA3C_HUMAN"	"HUMAN"	"0"
"sp|P10155|RO60_HUMAN"	"HUMAN"	"0"
"sp|P10176|COX8A_HUMAN"	"HUMAN"	"0"
"sp|P10398|ARAF_HUMAN"	"HUMAN"	"0"
"sp|P10412|H14_HUMAN"	"HUMAN"	"0"
"sp|P10515|ODP2_HUMAN"	"HUMAN"	"0"
"sp|P10599|THIO_HUMAN"	"HUMAN"	"0"
"sp|P10606|COX5B_HUMAN"	"HUMAN"	"0"
"sp|P10644|KAP0_HUMAN"	"HUMAN"	"0"
"sp|P10746|HEM4_HUMAN"	"HUMAN"	"0"
"sp|P10768|ESTD_HUMAN"	"HUMAN"	"0"
"sp|P10809|CH60_HUMAN"	"HUMAN"	"0"
"sp|P11021|BIP_HUMAN"	"HUMAN"	"0"
"sp|P11142|HSP7C_HUMAN"	"HUMAN"	"0"
"sp|P11166|GTR1_HUMAN"	"HUMAN"	"0"
"sp|P11171|EPB41_HUMAN"	"HUMAN"	"0"
"sp|P11172|UMPS_HUMAN"	"HUMAN"	"0"
"sp|P11177|ODPB_HUMAN"	"HUMAN"	"0"
"sp|P11182|ODB2_HUMAN"	"HUMAN"	"0"
"sp|P11216|PYGB_HUMAN"	"HUMAN"	"0"
"sp|P11233|RALA_HUMAN"	"HUMAN"	"0"
"sp|P11277|SPTB1_HUMAN"	"HUMAN"	"0"
"sp|P11279|LAMP1_HUMAN"	"HUMAN"	"0"
"sp|P11310|ACADM_HUMAN"	"HUMAN"	"0"
"sp|P11387|TOP1_HUMAN"	"HUMAN"	"0"
"sp|P11413|G6PD_HUMAN"	"HUMAN"	"0"
"sp|P11441|UBL4A_HUMAN"	"HUMAN"	"0"
"sp|P11498|PYC_HUMAN"	"HUMAN"	"0"
"sp|P11586|C1TC_HUMAN"	"HUMAN"	"0"
"sp|P11717|MPRI_HUMAN"	"HUMAN"	"0"
"sp|P11766|ADHX_HUMAN"	"HUMAN"	"0"
"sp|P11908|PRPS2_HUMAN"	"HUMAN"	"0"
"sp|P11940|PABP1_HUMAN"	"HUMAN"	"0"
"sp|P12004|PCNA_HUMAN"	"HUMAN"	"0"
"sp|P12074|CX6A1_HUMAN"	"HUMAN"	"0"
"sp|P12081|HARS1_HUMAN"	"HUMAN"	"0"
"sp|P12235|ADT1_HUMAN"	"HUMAN"	"0"
"sp|P12236|ADT3_HUMAN"	"HUMAN"	"0"
"sp|P12259|FA5_HUMAN"	"HUMAN"	"0"
"sp|P12268|IMDH2_HUMAN"	"HUMAN"	"0"
"sp|P12270|TPR_HUMAN"	"HUMAN"	"0"
"sp|P12277|KCRB_HUMAN"	"HUMAN"	"0"
"sp|P12429|ANXA3_HUMAN"	"HUMAN"	"0"
"sp|P12532|KCRU_HUMAN"	"HUMAN"	"0"
"sp|P12814|ACTN1_HUMAN"	"HUMAN"	"0"
"sp|P12829|MYL4_HUMAN"	"HUMAN"	"0"
"sp|P12956|XRCC6_HUMAN"	"HUMAN"	"0"
"sp|P13010|XRCC5_HUMAN"	"HUMAN"	"0"
"sp|P13073|COX41_HUMAN"	"HUMAN"	"0"
"sp|P13284|GILT_HUMAN"	"HUMAN"	"0"
"sp|P13473|LAMP2_HUMAN"	"HUMAN"	"0"
"sp|P13489|RINI_HUMAN"	"HUMAN"	"0"
"sp|P13639|EF2_HUMAN"	"HUMAN"	"0"
"sp|P13645|K1C10_HUMAN"	"HUMAN"	"0"
"sp|P13667|PDIA4_HUMAN"	"HUMAN"	"0"
"sp|P13693|TCTP_HUMAN"	"HUMAN"	"0"
"sp|P13796|PLSL_HUMAN"	"HUMAN"	"0"
"sp|P13798|ACPH_HUMAN"	"HUMAN"	"0"
"sp|P13804|ETFA_HUMAN"	"HUMAN"	"0"
"sp|P13807|GYS1_HUMAN"	"HUMAN"	"0"
"sp|P13861|KAP2_HUMAN"	"HUMAN"	"0"
"sp|P13984|T2FB_HUMAN"	"HUMAN"	"0"
"sp|P13987|CD59_HUMAN"	"HUMAN"	"0"
"sp|P13995|MTDC_HUMAN"	"HUMAN"	"0"
"sp|P14174|MIF_HUMAN"	"HUMAN"	"0"
"sp|P14314|GLU2B_HUMAN"	"HUMAN"	"0"
"sp|P14317|HCLS1_HUMAN"	"HUMAN"	"0"
"sp|P14324|FPPS_HUMAN"	"HUMAN"	"0"
"sp|P14373|TRI27_HUMAN"	"HUMAN"	"0"
"sp|P14406|CX7A2_HUMAN"	"HUMAN"	"0"
"sp|P14550|AK1A1_HUMAN"	"HUMAN"	"0"
"sp|P14618|KPYM_HUMAN"	"HUMAN"	"0"
"sp|P14625|ENPL_HUMAN"	"HUMAN"	"0"
"sp|P14635|CCNB1_HUMAN"	"HUMAN"	"0"
"sp|P14678|RSMB_HUMAN"	"HUMAN"	"0"
"sp|P14735|IDE_HUMAN"	"HUMAN"	"0"
"sp|P14854|CX6B1_HUMAN"	"HUMAN"	"0"
"sp|P14866|HNRPL_HUMAN"	"HUMAN"	"0"
"sp|P14868|SYDC_HUMAN"	"HUMAN"	"0"
"sp|P14927|QCR7_HUMAN"	"HUMAN"	"0"
"sp|P15104|GLNA_HUMAN"	"HUMAN"	"0"
"sp|P15153|RAC2_HUMAN"	"HUMAN"	"0"
"sp|P15170|ERF3A_HUMAN"	"HUMAN"	"0"
"sp|P15311|EZRI_HUMAN"	"HUMAN"	"0"
"sp|P15374|UCHL3_HUMAN"	"HUMAN"	"0"
"sp|P15531|NDKA_HUMAN"	"HUMAN"	"0"
"sp|P15559|NQO1_HUMAN"	"HUMAN"	"0"
"sp|P15586|GNS_HUMAN"	"HUMAN"	"0"
"sp|P15880|RS2_HUMAN"	"HUMAN"	"0"
"sp|P15927|RFA2_HUMAN"	"HUMAN"	"0"
"sp|P15954|COX7C_HUMAN"	"HUMAN"	"0"
"sp|P15976|GATA1_HUMAN"	"HUMAN"	"0"
"sp|P16083|NQO2_HUMAN"	"HUMAN"	"0"
"sp|P16150|LEUK_HUMAN"	"HUMAN"	"0"
"sp|P16152|CBR1_HUMAN"	"HUMAN"	"0"
"sp|P16157|ANK1_HUMAN"	"HUMAN"	"0"
"sp|P16220|CREB1_HUMAN"	"HUMAN"	"0"
"sp|P16278|BGAL_HUMAN"	"HUMAN"	"0"
"sp|P16930|FAAA_HUMAN"	"HUMAN"	"0"
"sp|P16949|STMN1_HUMAN"	"HUMAN"	"0"
"sp|P16989|YBOX3_HUMAN"	"HUMAN"	"0"
"sp|P17096|HMGA1_HUMAN"	"HUMAN"	"0"
"sp|P17174|AATC_HUMAN"	"HUMAN"	"0"
"sp|P17480|UBF1_HUMAN"	"HUMAN"	"0"
"sp|P17612|KAPCA_HUMAN"	"HUMAN"	"0"
"sp|P17655|CAN2_HUMAN"	"HUMAN"	"0"
"sp|P17706|PTN2_HUMAN"	"HUMAN"	"0"
"sp|P17812|PYRG1_HUMAN"	"HUMAN"	"0"
"sp|P17844|DDX5_HUMAN"	"HUMAN"	"0"
"sp|P17858|PFKAL_HUMAN"	"HUMAN"	"0"
"sp|P17980|PRS6A_HUMAN"	"HUMAN"	"0"
"sp|P17987|TCPA_HUMAN"	"HUMAN"	"0"
"sp|P18031|PTN1_HUMAN"	"HUMAN"	"0"
"sp|P18074|ERCC2_HUMAN"	"HUMAN"	"0"
"sp|P18077|RL35A_HUMAN"	"HUMAN"	"0"
"sp|P18085|ARF4_HUMAN"	"HUMAN"	"0"
"sp|P18124|RL7_HUMAN"	"HUMAN"	"0"
"sp|P18206|VINC_HUMAN"	"HUMAN"	"0"
"sp|P18583|SON_HUMAN"	"HUMAN"	"0"
"sp|P18621|RL17_HUMAN"	"HUMAN"	"0"
"sp|P18669|PGAM1_HUMAN"	"HUMAN"	"0"
"sp|P18754|RCC1_HUMAN"	"HUMAN"	"0"
"sp|P18858|DNLI1_HUMAN"	"HUMAN"	"0"
"sp|P18859|ATP5J_HUMAN"	"HUMAN"	"0"
"sp|P18887|XRCC1_HUMAN"	"HUMAN"	"0"
"sp|P19174|PLCG1_HUMAN"	"HUMAN"	"0"
"sp|P19338|NUCL_HUMAN"	"HUMAN"	"0"
"sp|P19367|HXK1_HUMAN"	"HUMAN"	"0"
"sp|P19387|RPB3_HUMAN"	"HUMAN"	"0"
"sp|P19388|RPAB1_HUMAN"	"HUMAN"	"0"
"sp|P19404|NDUV2_HUMAN"	"HUMAN"	"0"
"sp|P19525|E2AK2_HUMAN"	"HUMAN"	"0"
"sp|P19623|SPEE_HUMAN"	"HUMAN"	"0"
"sp|P19784|CSK22_HUMAN"	"HUMAN"	"0"
"sp|P20042|IF2B_HUMAN"	"HUMAN"	"0"
"sp|P20073|ANXA7_HUMAN"	"HUMAN"	"0"
"sp|P20290|BTF3_HUMAN"	"HUMAN"	"0"
"sp|P20339|RAB5A_HUMAN"	"HUMAN"	"0"
"sp|P20340|RAB6A_HUMAN"	"HUMAN"	"0"
"sp|P20618|PSB1_HUMAN"	"HUMAN"	"0"
"sp|P20645|MPRD_HUMAN"	"HUMAN"	"0"
"sp|P20674|COX5A_HUMAN"	"HUMAN"	"0"
"sp|P20700|LMNB1_HUMAN"	"HUMAN"	"0"
"sp|P20810|ICAL_HUMAN"	"HUMAN"	"0"
"sp|P20839|IMDH1_HUMAN"	"HUMAN"	"0"
"sp|P20962|PTMS_HUMAN"	"HUMAN"	"0"
"sp|P21127|CD11B_HUMAN"	"HUMAN"	"0"
"sp|P21281|VATB2_HUMAN"	"HUMAN"	"0"
"sp|P21283|VATC1_HUMAN"	"HUMAN"	"0"
"sp|P21291|CSRP1_HUMAN"	"HUMAN"	"0"
"sp|P21333|FLNA_HUMAN"	"HUMAN"	"0"
"sp|P21399|ACOHC_HUMAN"	"HUMAN"	"0"
"sp|P21796|VDAC1_HUMAN"	"HUMAN"	"0"
"sp|P21912|SDHB_HUMAN"	"HUMAN"	"0"
"sp|P21964|COMT_HUMAN"	"HUMAN"	"0"
"sp|P21980|TGM2_HUMAN"	"HUMAN"	"0"
"sp|P22059|OSBP1_HUMAN"	"HUMAN"	"0"
"sp|P22061|PIMT_HUMAN"	"HUMAN"	"0"
"sp|P22087|FBRL_HUMAN"	"HUMAN"	"0"
"sp|P22102|PUR2_HUMAN"	"HUMAN"	"0"
"sp|P22234|PUR6_HUMAN"	"HUMAN"	"0"
"sp|P22307|SCP2_HUMAN"	"HUMAN"	"0"
"sp|P22314|UBA1_HUMAN"	"HUMAN"	"0"
"sp|P22392|NDKB_HUMAN"	"HUMAN"	"0"
"sp|P22570|ADRO_HUMAN"	"HUMAN"	"0"
"sp|P22626|ROA2_HUMAN"	"HUMAN"	"0"
"sp|P22681|CBL_HUMAN"	"HUMAN"	"0"
"sp|P22695|QCR2_HUMAN"	"HUMAN"	"0"
"sp|P22830|HEMH_HUMAN"	"HUMAN"	"0"
"sp|P23193|TCEA1_HUMAN"	"HUMAN"	"0"
"sp|P23246|SFPQ_HUMAN"	"HUMAN"	"0"
"sp|P23258|TBG1_HUMAN"	"HUMAN"	"0"
"sp|P23284|PPIB_HUMAN"	"HUMAN"	"0"
"sp|P23381|SYWC_HUMAN"	"HUMAN"	"0"
"sp|P23396|RS3_HUMAN"	"HUMAN"	"0"
"sp|P23434|GCSH_HUMAN"	"HUMAN"	"0"
"sp|P23526|SAHH_HUMAN"	"HUMAN"	"0"
"sp|P23528|COF1_HUMAN"	"HUMAN"	"0"
"sp|P23588|IF4B_HUMAN"	"HUMAN"	"0"
"sp|P23763|VAMP1_HUMAN"	"HUMAN"	"0"
"sp|P23786|CPT2_HUMAN"	"HUMAN"	"0"
"sp|P23919|KTHY_HUMAN"	"HUMAN"	"0"
"sp|P23921|RIR1_HUMAN"	"HUMAN"	"0"
"sp|P24311|COX7B_HUMAN"	"HUMAN"	"0"
"sp|P24534|EF1B_HUMAN"	"HUMAN"	"0"
"sp|P24539|AT5F1_HUMAN"	"HUMAN"	"0"
"sp|P24666|PPAC_HUMAN"	"HUMAN"	"0"
"sp|P24752|THIL_HUMAN"	"HUMAN"	"0"
"sp|P24928|RPB1_HUMAN"	"HUMAN"	"0"
"sp|P24941|CDK2_HUMAN"	"HUMAN"	"0"
"sp|P25098|ARBK1_HUMAN"	"HUMAN"	"0"
"sp|P25205|MCM3_HUMAN"	"HUMAN"	"0"
"sp|P25325|THTM_HUMAN"	"HUMAN"	"0"
"sp|P25398|RS12_HUMAN"	"HUMAN"	"0"
"sp|P25490|TYY1_HUMAN"	"HUMAN"	"0"
"sp|P25685|DNJB1_HUMAN"	"HUMAN"	"0"
"sp|P25705|ATPA_HUMAN"	"HUMAN"	"0"
"sp|P25786|PSA1_HUMAN"	"HUMAN"	"0"
"sp|P25787|PSA2_HUMAN"	"HUMAN"	"0"
"sp|P25788|PSA3_HUMAN"	"HUMAN"	"0"
"sp|P25789|PSA4_HUMAN"	"HUMAN"	"0"
"sp|P25815|S100P_HUMAN"	"HUMAN"	"0"
"sp|P26038|MOES_HUMAN"	"HUMAN"	"0"
"sp|P26196|DDX6_HUMAN"	"HUMAN"	"0"
"sp|P26358|DNMT1_HUMAN"	"HUMAN"	"0"
"sp|P26368|U2AF2_HUMAN"	"HUMAN"	"0"
"sp|P26373|RL13_HUMAN"	"HUMAN"	"0"
"sp|P26583|HMGB2_HUMAN"	"HUMAN"	"0"
"sp|P26599|PTBP1_HUMAN"	"HUMAN"	"0"
"sp|P26639|SYTC_HUMAN"	"HUMAN"	"0"
"sp|P26640|SYVC_HUMAN"	"HUMAN"	"0"
"sp|P26641|EF1G_HUMAN"	"HUMAN"	"0"
"sp|P26885|FKBP2_HUMAN"	"HUMAN"	"0"
"sp|P27144|KAD4_HUMAN"	"HUMAN"	"0"
"sp|P27348|1433T_HUMAN"	"HUMAN"	"0"
"sp|P27482|CALL3_HUMAN"	"HUMAN"	"0"
"sp|P27635|RL10_HUMAN"	"HUMAN"	"0"
"sp|P27694|RFA1_HUMAN"	"HUMAN"	"0"
"sp|P27695|APEX1_HUMAN"	"HUMAN"	"0"
"sp|P27707|DCK_HUMAN"	"HUMAN"	"0"
"sp|P27708|PYR1_HUMAN"	"HUMAN"	"0"
"sp|P27797|CALR_HUMAN"	"HUMAN"	"0"
"sp|P27816|MAP4_HUMAN"	"HUMAN"	"0"
"sp|P27824|CALX_HUMAN"	"HUMAN"	"0"
"sp|P28066|PSA5_HUMAN"	"HUMAN"	"0"
"sp|P28070|PSB4_HUMAN"	"HUMAN"	"0"
"sp|P28072|PSB6_HUMAN"	"HUMAN"	"0"
"sp|P28074|PSB5_HUMAN"	"HUMAN"	"0"
"sp|P28331|NDUS1_HUMAN"	"HUMAN"	"0"
"sp|P28340|DPOD1_HUMAN"	"HUMAN"	"0"
"sp|P28482|MK01_HUMAN"	"HUMAN"	"0"
"sp|P28838|AMPL_HUMAN"	"HUMAN"	"0"
"sp|P29083|T2EA_HUMAN"	"HUMAN"	"0"
"sp|P29084|T2EB_HUMAN"	"HUMAN"	"0"
"sp|P29144|TPP2_HUMAN"	"HUMAN"	"0"
"sp|P29218|IMPA1_HUMAN"	"HUMAN"	"0"
"sp|P29401|TKT_HUMAN"	"HUMAN"	"0"
"sp|P29590|PML_HUMAN"	"HUMAN"	"0"
"sp|P29692|EF1D_HUMAN"	"HUMAN"	"0"
"sp|P30038|AL4A1_HUMAN"	"HUMAN"	"0"
"sp|P30040|ERP29_HUMAN"	"HUMAN"	"0"
"sp|P30041|PRDX6_HUMAN"	"HUMAN"	"0"
"sp|P30043|BLVRB_HUMAN"	"HUMAN"	"0"
"sp|P30044|PRDX5_HUMAN"	"HUMAN"	"0"
"sp|P30046|DOPD_HUMAN"	"HUMAN"	"0"
"sp|P30048|PRDX3_HUMAN"	"HUMAN"	"0"
"sp|P30049|ATPD_HUMAN"	"HUMAN"	"0"
"sp|P30050|RL12_HUMAN"	"HUMAN"	"0"
"sp|P30084|ECHM_HUMAN"	"HUMAN"	"0"
"sp|P30085|KCY_HUMAN"	"HUMAN"	"0"
"sp|P30086|PEBP1_HUMAN"	"HUMAN"	"0"
"sp|P30101|PDIA3_HUMAN"	"HUMAN"	"0"
"sp|P30153|2AAA_HUMAN"	"HUMAN"	"0"
"sp|P30154|2AAB_HUMAN"	"HUMAN"	"0"
"sp|P30260|CDC27_HUMAN"	"HUMAN"	"0"
"sp|P30405|PPIF_HUMAN"	"HUMAN"	"0"
"sp|P30419|NMT1_HUMAN"	"HUMAN"	"0"
"sp|P30520|PURA2_HUMAN"	"HUMAN"	"0"
"sp|P30533|AMRP_HUMAN"	"HUMAN"	"0"
"sp|P30566|PUR8_HUMAN"	"HUMAN"	"0"
"sp|P30613|KPYR_HUMAN"	"HUMAN"	"0"
"sp|P30626|SORCN_HUMAN"	"HUMAN"	"0"
"sp|P30740|ILEU_HUMAN"	"HUMAN"	"0"
"sp|P30837|AL1B1_HUMAN"	"HUMAN"	"0"
"sp|P30876|RPB2_HUMAN"	"HUMAN"	"0"
"sp|P31040|SDHA_HUMAN"	"HUMAN"	"0"
"sp|P31150|GDIA_HUMAN"	"HUMAN"	"0"
"sp|P31153|METK2_HUMAN"	"HUMAN"	"0"
"sp|P31323|KAP3_HUMAN"	"HUMAN"	"0"
"sp|P31350|RIR2_HUMAN"	"HUMAN"	"0"
"sp|P31483|TIA1_HUMAN"	"HUMAN"	"0"
"sp|P31689|DNJA1_HUMAN"	"HUMAN"	"0"
"sp|P31930|QCR1_HUMAN"	"HUMAN"	"0"
"sp|P31937|3HIDH_HUMAN"	"HUMAN"	"0"
"sp|P31939|PUR9_HUMAN"	"HUMAN"	"0"
"sp|P31941|ABC3A_HUMAN"	"HUMAN"	"0"
"sp|P31942|HNRH3_HUMAN"	"HUMAN"	"0"
"sp|P31943|HNRH1_HUMAN"	"HUMAN"	"0"
"sp|P31946|1433B_HUMAN"	"HUMAN"	"0"
"sp|P31948|STIP1_HUMAN"	"HUMAN"	"0"
"sp|P31949|S10AB_HUMAN"	"HUMAN"	"0"
"sp|P32119|PRDX2_HUMAN"	"HUMAN"	"0"
"sp|P32321|DCTD_HUMAN"	"HUMAN"	"0"
"sp|P32322|P5CR1_HUMAN"	"HUMAN"	"0"
"sp|P32780|TF2H1_HUMAN"	"HUMAN"	"0"
"sp|P32929|CGL_HUMAN"	"HUMAN"	"0"
"sp|P32969|RL9_HUMAN"	"HUMAN"	"0"
"sp|P33176|KINH_HUMAN"	"HUMAN"	"0"
"sp|P33240|CSTF2_HUMAN"	"HUMAN"	"0"
"sp|P33316|DUT_HUMAN"	"HUMAN"	"0"
"sp|P33991|MCM4_HUMAN"	"HUMAN"	"0"
"sp|P33992|MCM5_HUMAN"	"HUMAN"	"0"
"sp|P33993|MCM7_HUMAN"	"HUMAN"	"0"
"sp|P34897|GLYM_HUMAN"	"HUMAN"	"0"
"sp|P34913|HYES_HUMAN"	"HUMAN"	"0"
"sp|P34932|HSP74_HUMAN"	"HUMAN"	"0"
"sp|P34949|MPI_HUMAN"	"HUMAN"	"0"
"sp|P35219|CAH8_HUMAN"	"HUMAN"	"0"
"sp|P35232|PHB1_HUMAN"	"HUMAN"	"0"
"sp|P35237|SPB6_HUMAN"	"HUMAN"	"0"
"sp|P35241|RADI_HUMAN"	"HUMAN"	"0"
"sp|P35244|RFA3_HUMAN"	"HUMAN"	"0"
"sp|P35249|RFC4_HUMAN"	"HUMAN"	"0"
"sp|P35250|RFC2_HUMAN"	"HUMAN"	"0"
"sp|P35268|RL22_HUMAN"	"HUMAN"	"0"
"sp|P35269|T2FA_HUMAN"	"HUMAN"	"0"
"sp|P35270|SPRE_HUMAN"	"HUMAN"	"0"
"sp|P35520|CBS_HUMAN"	"HUMAN"	"0"
"sp|P35573|GDE_HUMAN"	"HUMAN"	"0"
"sp|P35579|MYH9_HUMAN"	"HUMAN"	"0"
"sp|P35580|MYH10_HUMAN"	"HUMAN"	"0"
"sp|P35606|COPB2_HUMAN"	"HUMAN"	"0"
"sp|P35611|ADDA_HUMAN"	"HUMAN"	"0"
"sp|P35613|BASI_HUMAN"	"HUMAN"	"0"
"sp|P35637|FUS_HUMAN"	"HUMAN"	"0"
"sp|P35658|NU214_HUMAN"	"HUMAN"	"0"
"sp|P35659|DEK_HUMAN"	"HUMAN"	"0"
"sp|P35749|MYH11_HUMAN"	"HUMAN"	"0"
"sp|P35998|PRS7_HUMAN"	"HUMAN"	"0"
"sp|P36405|ARL3_HUMAN"	"HUMAN"	"0"
"sp|P36507|MP2K2_HUMAN"	"HUMAN"	"0"
"sp|P36542|ATPG_HUMAN"	"HUMAN"	"0"
"sp|P36543|VATE1_HUMAN"	"HUMAN"	"0"
"sp|P36551|HEM6_HUMAN"	"HUMAN"	"0"
"sp|P36578|RL4_HUMAN"	"HUMAN"	"0"
"sp|P36639|8ODP_HUMAN"	"HUMAN"	"0"
"sp|P36776|LONM_HUMAN"	"HUMAN"	"0"
"sp|P36873|PP1G_HUMAN"	"HUMAN"	"0"
"sp|P36915|GNL1_HUMAN"	"HUMAN"	"0"
"sp|P36954|RPB9_HUMAN"	"HUMAN"	"0"
"sp|P36957|ODO2_HUMAN"	"HUMAN"	"0"
"sp|P36959|GMPR1_HUMAN"	"HUMAN"	"0"
"sp|P36969|GPX4_HUMAN"	"HUMAN"	"0"
"sp|P37108|SRP14_HUMAN"	"HUMAN"	"0"
"sp|P37198|NUP62_HUMAN"	"HUMAN"	"0"
"sp|P37235|HPCL1_HUMAN"	"HUMAN"	"0"
"sp|P37802|TAGL2_HUMAN"	"HUMAN"	"0"
"sp|P37837|TALDO_HUMAN"	"HUMAN"	"0"
"sp|P38117|ETFB_HUMAN"	"HUMAN"	"0"
"sp|P38159|RBMX_HUMAN"	"HUMAN"	"0"
"sp|P38432|COIL_HUMAN"	"HUMAN"	"0"
"sp|P38606|VATA_HUMAN"	"HUMAN"	"0"
"sp|P38646|GRP75_HUMAN"	"HUMAN"	"0"
"sp|P38919|IF4A3_HUMAN"	"HUMAN"	"0"
"sp|P39019|RS19_HUMAN"	"HUMAN"	"0"
"sp|P39023|RL3_HUMAN"	"HUMAN"	"0"
"sp|P39656|OST48_HUMAN"	"HUMAN"	"0"
"sp|P39687|AN32A_HUMAN"	"HUMAN"	"0"
"sp|P39748|FEN1_HUMAN"	"HUMAN"	"0"
"sp|P40222|TXLNA_HUMAN"	"HUMAN"	"0"
"sp|P40227|TCPZ_HUMAN"	"HUMAN"	"0"
"sp|P40261|NNMT_HUMAN"	"HUMAN"	"0"
"sp|P40429|RL13A_HUMAN"	"HUMAN"	"0"
"sp|P40616|ARL1_HUMAN"	"HUMAN"	"0"
"sp|P40763|STAT3_HUMAN"	"HUMAN"	"0"
"sp|P40855|PEX19_HUMAN"	"HUMAN"	"0"
"sp|P40925|MDHC_HUMAN"	"HUMAN"	"0"
"sp|P40926|MDHM_HUMAN"	"HUMAN"	"0"
"sp|P40937|RFC5_HUMAN"	"HUMAN"	"0"
"sp|P40938|RFC3_HUMAN"	"HUMAN"	"0"
"sp|P40939|ECHA_HUMAN"	"HUMAN"	"0"
"sp|P41091|IF2G_HUMAN"	"HUMAN"	"0"
"sp|P41214|EIF2D_HUMAN"	"HUMAN"	"0"
"sp|P41223|BUD31_HUMAN"	"HUMAN"	"0"
"sp|P41227|NAA10_HUMAN"	"HUMAN"	"0"
"sp|P41240|CSK_HUMAN"	"HUMAN"	"0"
"sp|P41250|GARS_HUMAN"	"HUMAN"	"0"
"sp|P41252|SYIC_HUMAN"	"HUMAN"	"0"
"sp|P41567|EIF1_HUMAN"	"HUMAN"	"0"
"sp|P42126|ECI1_HUMAN"	"HUMAN"	"0"
"sp|P42166|LAP2A_HUMAN"	"HUMAN"	"0"
"sp|P42167|LAP2B_HUMAN"	"HUMAN"	"0"
"sp|P42224|STAT1_HUMAN"	"HUMAN"	"0"
"sp|P42229|STA5A_HUMAN"	"HUMAN"	"0"
"sp|P42285|MTREX_HUMAN"	"HUMAN"	"0"
"sp|P42345|MTOR_HUMAN"	"HUMAN"	"0"
"sp|P42356|PI4KA_HUMAN"	"HUMAN"	"0"
"sp|P42566|EPS15_HUMAN"	"HUMAN"	"0"
