"Protein"	"Organism"	"DEP"
"sp|Q7L5D6|GET4_HUMAN"	"HUMAN"	"0"
"sp|P56192|SYMC_HUMAN"	"HUMAN"	"0"
"sp|Q7L1Q6|5MP2_HUMAN"	"HUMAN"	"0"
"sp|Q9H3K2|GHITM_HUMAN"	"HUMAN"	"0"
"sp|P30084|ECHM_HUMAN"	"HUMAN"	"0"
"sp|P48643|TCPE_HUMAN"	"HUMAN"	"0"
"sp|P50991|TCPD_HUMAN"	"HUMAN"	"0"
"sp|Q13148|TADBP_HUMAN"	"HUMAN"	"0"
"sp|Q9H2U2|IPYR2_HUMAN"	"HUMAN"	"0"
"sp|Q5VZE5|NAA35_HUMAN"	"HUMAN"	"0"
"sp|Q14166|TTL12_HUMAN"	"HUMAN"	"0"
"sp|Q15365|PCBP1_HUMAN"	"HUMAN"	"0"
"sp|O95373|IPO7_HUMAN"	"HUMAN"	"0"
"sp|Q9BUY5|ZN426_HUMAN"	"HUMAN"	"0"
"sp|Q6NVY1|HIBCH_HUMAN"	"HUMAN"	"0"
"sp|Q15149|PLEC_HUMAN"	"HUMAN"	"0"
"sp|Q9HBH5|RDH14_HUMAN"	"HUMAN"	"0"
"sp|O43847|NRDC_HUMAN"	"HUMAN"	"0"
"sp|O60271|JIP4_HUMAN"	"HUMAN"	"0"
"sp|Q8N1F7|NUP93_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3D9|RT23_HUMAN"	"HUMAN"	"0"
"sp|O96000|NDUBA_HUMAN"	"HUMAN"	"0"
"sp|O14908|GIPC1_HUMAN"	"HUMAN"	"0"
"sp|Q9UDW1|QCR9_HUMAN"	"HUMAN"	"0"
"sp|P53396|ACLY_HUMAN"	"HUMAN"	"0"
"sp|P78560|CRADD_HUMAN"	"HUMAN"	"0"
"sp|Q96S66|CLCC1_HUMAN"	"HUMAN"	"0"
"sp|Q9NTK5|OLA1_HUMAN"	"HUMAN"	"0"
"sp|Q01082|SPTB2_HUMAN"	"HUMAN"	"0"
"sp|O95163|ELP1_HUMAN"	"HUMAN"	"0"
"sp|Q9UDY2|ZO2_HUMAN"	"HUMAN"	"0"
"sp|P30519|HMOX2_HUMAN"	"HUMAN"	"0"
"sp|O15091|MRPP3_HUMAN"	"HUMAN"	"0"
"sp|P55786|PSA_HUMAN"	"HUMAN"	"0"
"sp|Q9NRD5|PICK1_HUMAN"	"HUMAN"	"0"
"sp|P61457|PHS_HUMAN"	"HUMAN"	"0"
"sp|Q96FW1|OTUB1_HUMAN"	"HUMAN"	"0"
"sp|Q96CD2|COAC_HUMAN"	"HUMAN"	"0"
"sp|P84103|SRSF3_HUMAN"	"HUMAN"	"0"
"sp|Q15738|NSDHL_HUMAN"	"HUMAN"	"0"
"sp|P17987|TCPA_HUMAN"	"HUMAN"	"0"
"sp|Q00341|VIGLN_HUMAN"	"HUMAN"	"0"
"sp|Q9UIJ7|KAD3_HUMAN"	"HUMAN"	"0"
"sp|P47897|SYQ_HUMAN"	"HUMAN"	"0"
"sp|Q9HAB8|PPCS_HUMAN"	"HUMAN"	"0"
"sp|P30566|PUR8_HUMAN"	"HUMAN"	"0"
"sp|Q7Z2K6|ERMP1_HUMAN"	"HUMAN"	"0"
"sp|Q15029|U5S1_HUMAN"	"HUMAN"	"0"
"sp|Q8NHP8|PLBL2_HUMAN"	"HUMAN"	"0"
"sp|Q9NRG7|D39U1_HUMAN"	"HUMAN"	"0"
"sp|P14735|IDE_HUMAN"	"HUMAN"	"0"
"sp|Q9UBB5|MBD2_HUMAN"	"HUMAN"	"0"
"sp|Q12931|TRAP1_HUMAN"	"HUMAN"	"0"
"sp|Q9H7Z7|PGES2_HUMAN"	"HUMAN"	"0"
"sp|Q6NXE6|ARMC6_HUMAN"	"HUMAN"	"0"
"sp|P53041|PPP5_HUMAN"	"HUMAN"	"0"
"sp|Q9HB90|RRAGC_HUMAN;sp|Q9NQL2|RRAGD_HUMAN"	"HUMAN"	"0"
"sp|P29372|3MG_HUMAN"	"HUMAN"	"0"
"sp|P49207|RL34_HUMAN"	"HUMAN"	"0"
"sp|Q9BTY7|HGH1_HUMAN"	"HUMAN"	"0"
"sp|Q9H6V9|LDAH_HUMAN"	"HUMAN"	"0"
"sp|Q7Z3E5|ARMC9_HUMAN"	"HUMAN"	"0"
"sp|Q8IV08|PLD3_HUMAN"	"HUMAN"	"0"
"sp|Q9H8P0|PORED_HUMAN"	"HUMAN"	"0"
"sp|Q14690|RRP5_HUMAN"	"HUMAN"	"0"
"sp|Q96PC5|MIA2_HUMAN"	"HUMAN"	"0"
"sp|Q6P9B9|INT5_HUMAN"	"HUMAN"	"0"
"sp|P61026|RAB10_HUMAN"	"HUMAN"	"0"
"sp|P39023|RL3_HUMAN"	"HUMAN"	"0"
"sp|P46013|KI67_HUMAN"	"HUMAN"	"0"
"sp|O95983|MBD3_HUMAN"	"HUMAN"	"0"
"sp|Q92598|HS105_HUMAN"	"HUMAN"	"0"
"sp|P46060|RAGP1_HUMAN"	"HUMAN"	"0"
"sp|Q99543|DNJC2_HUMAN"	"HUMAN"	"0"
"sp|P35270|SPRE_HUMAN"	"HUMAN"	"0"
"sp|P13807|GYS1_HUMAN"	"HUMAN"	"0"
"sp|O43813|LANC1_HUMAN"	"HUMAN"	"0"
"sp|Q969N2|PIGT_HUMAN"	"HUMAN"	"0"
"sp|Q15021|CND1_HUMAN"	"HUMAN"	"0"
"sp|P38432|COIL_HUMAN"	"HUMAN"	"0"
"sp|P15586|GNS_HUMAN"	"HUMAN"	"0"
"sp|O00115|DNS2A_HUMAN"	"HUMAN"	"0"
"sp|Q9BU89|DOHH_HUMAN"	"HUMAN"	"0"
"sp|P51570|GALK1_HUMAN"	"HUMAN"	"0"
"sp|P34932|HSP74_HUMAN"	"HUMAN"	"0"
"sp|P10768|ESTD_HUMAN"	"HUMAN"	"0"
"sp|O15067|PUR4_HUMAN"	"HUMAN"	"0"
"sp|Q8N6M3|FITM2_HUMAN"	"HUMAN"	"0"
"sp|P61619|S61A1_HUMAN"	"HUMAN"	"0"
"sp|O60506|HNRPQ_HUMAN"	"HUMAN"	"0"
"sp|Q14241|ELOA1_HUMAN"	"HUMAN"	"0"
"sp|Q16629|SRSF7_HUMAN"	"HUMAN"	"0"
"sp|P61599|NAA20_HUMAN"	"HUMAN"	"0"
"sp|P11310|ACADM_HUMAN"	"HUMAN"	"0"
"sp|P31939|PUR9_HUMAN"	"HUMAN"	"0"
"sp|Q15067|ACOX1_HUMAN"	"HUMAN"	"0"
"sp|Q07021|C1QBP_HUMAN"	"HUMAN"	"0"
"sp|O95394|AGM1_HUMAN"	"HUMAN"	"0"
"sp|Q9NRW7|VPS45_HUMAN"	"HUMAN"	"0"
"sp|O75116|ROCK2_HUMAN"	"HUMAN"	"0"
"sp|Q9BQE3|TBA1C_HUMAN"	"HUMAN"	"0"
"sp|Q9HAU5|RENT2_HUMAN"	"HUMAN"	"0"
"sp|Q96P48|ARAP1_HUMAN"	"HUMAN"	"0"
"sp|Q9UL46|PSME2_HUMAN"	"HUMAN"	"0"
"sp|Q9NR12|PDLI7_HUMAN"	"HUMAN"	"0"
"sp|P04181|OAT_HUMAN"	"HUMAN"	"0"
"sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN"	"HUMAN"	"0"
"sp|Q96C57|CSTOS_HUMAN"	"HUMAN"	"0"
"sp|Q01518|CAP1_HUMAN"	"HUMAN"	"0"
"sp|P40926|MDHM_HUMAN"	"HUMAN"	"0"
"sp|P05388|RLA0_HUMAN"	"HUMAN"	"0"
"sp|Q9Y490|TLN1_HUMAN"	"HUMAN"	"0"
"sp|P16278|BGAL_HUMAN"	"HUMAN"	"0"
"sp|P51858|HDGF_HUMAN"	"HUMAN"	"0"
"sp|P42704|LPPRC_HUMAN"	"HUMAN"	"0"
"sp|O15321|TM9S1_HUMAN"	"HUMAN"	"0"
"sp|P35222|CTNB1_HUMAN"	"HUMAN"	"0"
"sp|O15514|RPB4_HUMAN"	"HUMAN"	"0"
"sp|Q9NZT2|OGFR_HUMAN"	"HUMAN"	"0"
"sp|Q9BR76|COR1B_HUMAN"	"HUMAN"	"0"
"sp|O00541|PESC_HUMAN"	"HUMAN"	"0"
"sp|Q5VYK3|ECM29_HUMAN"	"HUMAN"	"0"
"sp|Q6ZRV2|FA83H_HUMAN"	"HUMAN"	"0"
"sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN"	"HUMAN"	"0"
"sp|P52701|MSH6_HUMAN"	"HUMAN"	"0"
"sp|Q93009|UBP7_HUMAN"	"HUMAN"	"0"
"sp|Q9H0A0|NAT10_HUMAN"	"HUMAN"	"0"
"sp|Q9P258|RCC2_HUMAN"	"HUMAN"	"0"
"sp|Q9H223|EHD4_HUMAN"	"HUMAN"	"0"
"sp|Q96HS1|PGAM5_HUMAN"	"HUMAN"	"0"
"sp|Q9Y2Q9|RT28_HUMAN"	"HUMAN"	"0"
"sp|Q9HAV4|XPO5_HUMAN"	"HUMAN"	"0"
"sp|Q5VTL8|PR38B_HUMAN"	"HUMAN"	"0"
"sp|Q6IQ22|RAB12_HUMAN"	"HUMAN"	"0"
"sp|Q9Y296|TPPC4_HUMAN"	"HUMAN"	"0"
"sp|Q587I9|SFT2C_HUMAN"	"HUMAN"	"0"
"sp|P20618|PSB1_HUMAN"	"HUMAN"	"0"
"sp|O43760|SNG2_HUMAN"	"HUMAN"	"0"
"sp|Q14527|HLTF_HUMAN"	"HUMAN"	"0"
"sp|P54802|ANAG_HUMAN"	"HUMAN"	"0"
"sp|Q9HB40|RISC_HUMAN"	"HUMAN"	"0"
"sp|P09467|F16P1_HUMAN"	"HUMAN"	"0"
"sp|P09669|COX6C_HUMAN"	"HUMAN"	"0"
"sp|P33993|MCM7_HUMAN"	"HUMAN"	"0"
"sp|P23526|SAHH_HUMAN"	"HUMAN"	"0"
"sp|P33992|MCM5_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3B7|RM11_HUMAN"	"HUMAN"	"0"
"sp|P49748|ACADV_HUMAN"	"HUMAN"	"0"
"sp|Q9NY33|DPP3_HUMAN"	"HUMAN"	"0"
"sp|P23786|CPT2_HUMAN"	"HUMAN"	"0"
"sp|Q9Y5J7|TIM9_HUMAN"	"HUMAN"	"0"
"sp|Q8IX12|CCAR1_HUMAN"	"HUMAN"	"0"
"sp|Q9NVH1|DJC11_HUMAN"	"HUMAN"	"0"
"sp|P0C0S5|H2AV_HUMAN;sp|Q71UI9|H2AZ_HUMAN"	"HUMAN"	"0"
"sp|P13987|CD59_HUMAN"	"HUMAN"	"0"
"sp|Q8TDD1|DDX54_HUMAN"	"HUMAN"	"0"
"sp|P42356|PI4KA_HUMAN"	"HUMAN"	"0"
"sp|O75947|ATP5H_HUMAN"	"HUMAN"	"0"
"sp|Q13425|SNTB2_HUMAN"	"HUMAN"	"0"
"sp|Q96AE4|FUBP1_HUMAN"	"HUMAN"	"0"
"sp|O60306|AQR_HUMAN"	"HUMAN"	"0"
"sp|Q9Y2Q3|GSTK1_HUMAN"	"HUMAN"	"0"
"sp|P18124|RL7_HUMAN"	"HUMAN"	"0"
"sp|P35268|RL22_HUMAN"	"HUMAN"	"0"
"sp|Q96IX5|ATPMK_HUMAN"	"HUMAN"	"0"
"sp|Q9P289|STK26_HUMAN"	"HUMAN"	"0"
"sp|Q14684|RRP1B_HUMAN"	"HUMAN"	"0"
"sp|Q9H0W8|SMG9_HUMAN"	"HUMAN"	"0"
"sp|Q96EY8|MMAB_HUMAN"	"HUMAN"	"0"
"sp|Q13428|TCOF_HUMAN"	"HUMAN"	"0"
"sp|P52209|6PGD_HUMAN"	"HUMAN"	"0"
"sp|Q99439|CNN2_HUMAN"	"HUMAN"	"0"
"sp|Q2T9J0|TYSD1_HUMAN"	"HUMAN"	"0"
"sp|Q9UJS0|S2513_HUMAN"	"HUMAN"	"0"
"sp|Q5T447|HECD3_HUMAN"	"HUMAN"	"0"
"sp|Q8TCJ2|STT3B_HUMAN"	"HUMAN"	"0"
"sp|P46379|BAG6_HUMAN"	"HUMAN"	"0"
"sp|Q9P0S9|TM14C_HUMAN"	"HUMAN"	"0"
"sp|A3KMH1|VWA8_HUMAN"	"HUMAN"	"0"
"sp|O43175|SERA_HUMAN"	"HUMAN"	"0"
"sp|Q15269|PWP2_HUMAN"	"HUMAN"	"0"
"sp|P23771|GATA3_HUMAN"	"HUMAN"	"0"
"sp|Q9UJ70|NAGK_HUMAN"	"HUMAN"	"0"
"sp|Q9Y224|RTRAF_HUMAN"	"HUMAN"	"0"
"sp|O75340|PDCD6_HUMAN"	"HUMAN"	"0"
"sp|P62424|RL7A_HUMAN"	"HUMAN"	"0"
"sp|O00487|PSDE_HUMAN"	"HUMAN"	"0"
"sp|Q9Y365|STA10_HUMAN"	"HUMAN"	"0"
"sp|Q96DG6|CMBL_HUMAN"	"HUMAN"	"0"
"sp|P36776|LONM_HUMAN"	"HUMAN"	"0"
"sp|P10253|LYAG_HUMAN"	"HUMAN"	"0"
"sp|P13995|MTDC_HUMAN"	"HUMAN"	"0"
"sp|Q9HCU5|PREB_HUMAN"	"HUMAN"	"0"
"sp|P50990|TCPQ_HUMAN"	"HUMAN"	"0"
"sp|Q14676|MDC1_HUMAN"	"HUMAN"	"0"
"sp|O15382|BCAT2_HUMAN"	"HUMAN"	"0"
"sp|P06576|ATPB_HUMAN"	"HUMAN"	"0"
"sp|Q9HCE1|MOV10_HUMAN"	"HUMAN"	"0"
"sp|Q92901|RL3L_HUMAN"	"HUMAN"	"0"
"sp|P62266|RS23_HUMAN"	"HUMAN"	"0"
"sp|Q96CS3|FAF2_HUMAN"	"HUMAN"	"0"
"sp|Q9NZB2|F120A_HUMAN"	"HUMAN"	"0"
"sp|P62136|PP1A_HUMAN"	"HUMAN"	"0"
"sp|Q02543|RL18A_HUMAN"	"HUMAN"	"0"
"sp|P61201|CSN2_HUMAN"	"HUMAN"	"0"
"sp|Q8IXB1|DJC10_HUMAN"	"HUMAN"	"0"
"sp|O95861|BPNT1_HUMAN"	"HUMAN"	"0"
"sp|Q96TC7|RMD3_HUMAN"	"HUMAN"	"0"
"sp|P55072|TERA_HUMAN"	"HUMAN"	"0"
"sp|P17301|ITA2_HUMAN"	"HUMAN"	"0"
"sp|O43808|PM34_HUMAN"	"HUMAN"	"0"
"sp|P08237|PFKAM_HUMAN"	"HUMAN"	"0"
"sp|P82933|RT09_HUMAN"	"HUMAN"	"0"
"sp|P40925|MDHC_HUMAN"	"HUMAN"	"0"
"sp|Q6PI48|SYDM_HUMAN"	"HUMAN"	"0"
"sp|P62191|PRS4_HUMAN"	"HUMAN"	"0"
"sp|P34059|GALNS_HUMAN"	"HUMAN"	"0"
"sp|P50502|F10A1_HUMAN"	"HUMAN"	"0"
"sp|Q96SI9|STRBP_HUMAN"	"HUMAN"	"0"
"sp|O14672|ADA10_HUMAN"	"HUMAN"	"0"
"sp|Q16822|PCKGM_HUMAN"	"HUMAN"	"0"
"sp|Q96CP2|FWCH2_HUMAN"	"HUMAN"	"0"
"sp|Q9Y2L1|RRP44_HUMAN"	"HUMAN"	"0"
"sp|Q4G0J3|LARP7_HUMAN"	"HUMAN"	"0"
"sp|P54920|SNAA_HUMAN"	"HUMAN"	"0"
"sp|Q9BXJ9|NAA15_HUMAN"	"HUMAN"	"0"
"sp|P30419|NMT1_HUMAN"	"HUMAN"	"0"
"sp|Q9NUP9|LIN7C_HUMAN"	"HUMAN"	"0"
"sp|O43765|SGTA_HUMAN"	"HUMAN"	"0"
"sp|P48637|GSHB_HUMAN"	"HUMAN"	"0"
"sp|Q15435|PP1R7_HUMAN"	"HUMAN"	"0"
"sp|O75223|GGCT_HUMAN"	"HUMAN"	"0"
"sp|P61966|AP1S1_HUMAN"	"HUMAN"	"0"
"sp|Q9HCY8|S10AE_HUMAN"	"HUMAN"	"0"
"sp|P18077|RL35A_HUMAN"	"HUMAN"	"0"
"sp|Q9BPX3|CND3_HUMAN"	"HUMAN"	"0"
"sp|Q9ULV4|COR1C_HUMAN"	"HUMAN"	"0"
"sp|P60520|GBRL2_HUMAN"	"HUMAN"	"0"
"sp|Q13043|STK3_HUMAN;sp|Q13188|STK4_HUMAN"	"HUMAN"	"0"
"sp|Q7L2E3|DHX30_HUMAN"	"HUMAN"	"0"
"sp|P09543|CN37_HUMAN"	"HUMAN"	"0"
"sp|P49736|MCM2_HUMAN"	"HUMAN"	"0"
"sp|P07339|CATD_HUMAN"	"HUMAN"	"0"
"sp|O15355|PPM1G_HUMAN"	"HUMAN"	"0"
"sp|P28066|PSA5_HUMAN"	"HUMAN"	"0"
"sp|O00410|IPO5_HUMAN"	"HUMAN"	"0"
"sp|P28070|PSB4_HUMAN"	"HUMAN"	"0"
"sp|P21926|CD9_HUMAN"	"HUMAN"	"0"
"sp|O14980|XPO1_HUMAN"	"HUMAN"	"0"
"sp|Q12765|SCRN1_HUMAN"	"HUMAN"	"0"
"sp|P62081|RS7_HUMAN"	"HUMAN"	"0"
"sp|Q9NYL4|FKB11_HUMAN"	"HUMAN"	"0"
"sp|P25205|MCM3_HUMAN"	"HUMAN"	"0"
"sp|Q3LXA3|TKFC_HUMAN"	"HUMAN"	"0"
"sp|Q9NQH7|XPP3_HUMAN"	"HUMAN"	"0"
"sp|P61923|COPZ1_HUMAN"	"HUMAN"	"0"
"sp|Q8WYP5|ELYS_HUMAN"	"HUMAN"	"0"
"sp|P60842|IF4A1_HUMAN"	"HUMAN"	"0"
"sp|P09960|LKHA4_HUMAN"	"HUMAN"	"0"
"sp|Q12904|AIMP1_HUMAN"	"HUMAN"	"0"
"sp|P40763|STAT3_HUMAN"	"HUMAN"	"0"
"sp|P07437|TBB5_HUMAN"	"HUMAN"	"0"
"sp|P40616|ARL1_HUMAN"	"HUMAN"	"0"
"sp|P55265|DSRAD_HUMAN"	"HUMAN"	"0"
"sp|Q9Y5J1|UTP18_HUMAN"	"HUMAN"	"0"
"sp|P52657|T2AG_HUMAN"	"HUMAN"	"0"
"sp|Q9Y263|PLAP_HUMAN"	"HUMAN"	"0"
"sp|Q8NFV4|ABHDB_HUMAN"	"HUMAN"	"0"
"sp|Q07960|RHG01_HUMAN"	"HUMAN"	"0"
"sp|P60900|PSA6_HUMAN"	"HUMAN"	"0"
"sp|Q92945|FUBP2_HUMAN"	"HUMAN"	"0"
"sp|Q9BUL8|PDC10_HUMAN"	"HUMAN"	"0"
"sp|Q14157|UBP2L_HUMAN"	"HUMAN"	"0"
"sp|P18206|VINC_HUMAN"	"HUMAN"	"0"
"sp|P42285|MTREX_HUMAN"	"HUMAN"	"0"
"sp|O60869|EDF1_HUMAN"	"HUMAN"	"0"
"sp|P50570|DYN2_HUMAN"	"HUMAN"	"0"
"sp|Q02878|RL6_HUMAN"	"HUMAN"	"0"
"sp|Q9NP58|ABCB6_HUMAN"	"HUMAN"	"0"
"sp|O43242|PSMD3_HUMAN"	"HUMAN"	"0"
"sp|Q99614|TTC1_HUMAN"	"HUMAN"	"0"
"sp|Q9BT78|CSN4_HUMAN"	"HUMAN"	"0"
"sp|Q13330|MTA1_HUMAN"	"HUMAN"	"0"
"sp|O75312|ZPR1_HUMAN"	"HUMAN"	"0"
"sp|Q96KR1|ZFR_HUMAN"	"HUMAN"	"0"
"sp|Q8N6H7|ARFG2_HUMAN"	"HUMAN"	"0"
"sp|Q16630|CPSF6_HUMAN"	"HUMAN"	"0"
"sp|Q9P2N5|RBM27_HUMAN"	"HUMAN"	"0"
"sp|Q9H2J4|PDCL3_HUMAN"	"HUMAN"	"0"
"sp|Q13404|UB2V1_HUMAN"	"HUMAN"	"0"
"sp|P35249|RFC4_HUMAN"	"HUMAN"	"0"
"sp|P83731|RL24_HUMAN"	"HUMAN"	"0"
"sp|P15924|DESP_HUMAN"	"HUMAN"	"0"
"sp|O60437|PEPL_HUMAN"	"HUMAN"	"0"
"sp|P14866|HNRPL_HUMAN"	"HUMAN"	"0"
"sp|Q15366|PCBP2_HUMAN"	"HUMAN"	"0"
"sp|Q16555|DPYL2_HUMAN"	"HUMAN"	"0"
"sp|Q15907|RB11B_HUMAN"	"HUMAN"	"0"
"sp|Q9NYU2|UGGG1_HUMAN"	"HUMAN"	"0"
"sp|O14818|PSA7_HUMAN"	"HUMAN"	"0"
"sp|Q9Y678|COPG1_HUMAN"	"HUMAN"	"0"
"sp|Q9BUL9|RPP25_HUMAN"	"HUMAN"	"0"
"sp|O14776|TCRG1_HUMAN"	"HUMAN"	"0"
"sp|Q15102|PA1B3_HUMAN"	"HUMAN"	"0"
"sp|O43324|MCA3_HUMAN"	"HUMAN"	"0"
"sp|Q03701|CEBPZ_HUMAN"	"HUMAN"	"0"
"sp|P48163|MAOX_HUMAN"	"HUMAN"	"0"
"sp|P04179|SODM_HUMAN"	"HUMAN"	"0"
"sp|O00232|PSD12_HUMAN"	"HUMAN"	"0"
"sp|Q9BZJ0|CRNL1_HUMAN"	"HUMAN"	"0"
"sp|Q96RP9|EFGM_HUMAN"	"HUMAN"	"0"
"sp|P28074|PSB5_HUMAN"	"HUMAN"	"0"
"sp|P08397|HEM3_HUMAN"	"HUMAN"	"0"
"sp|P11021|BIP_HUMAN"	"HUMAN"	"0"
"sp|P16422|EPCAM_HUMAN"	"HUMAN"	"0"
"sp|P00367|DHE3_HUMAN"	"HUMAN"	"0"
"sp|P07108|ACBP_HUMAN"	"HUMAN"	"0"
"sp|P10412|H12_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H14_HUMAN"	"HUMAN"	"0"
"sp|P39019|RS19_HUMAN"	"HUMAN"	"0"
"sp|O15511|ARPC5_HUMAN"	"HUMAN"	"0"
"sp|P16401|H15_HUMAN"	"HUMAN"	"0"
"sp|Q01650|LAT1_HUMAN"	"HUMAN"	"0"
"sp|Q96GK7|FAH2A_HUMAN"	"HUMAN"	"0"
"sp|Q14160|SCRIB_HUMAN"	"HUMAN"	"0"
"sp|Q9BW91|NUDT9_HUMAN"	"HUMAN"	"0"
"sp|O43156|TTI1_HUMAN"	"HUMAN"	"0"
"sp|Q9HAV7|GRPE1_HUMAN"	"HUMAN"	"0"
"sp|Q92542|NICA_HUMAN"	"HUMAN"	"0"
"sp|Q9BS26|ERP44_HUMAN"	"HUMAN"	"0"
"sp|P61225|RAP2B_HUMAN"	"HUMAN"	"0"
"sp|Q8WVX9|FACR1_HUMAN"	"HUMAN"	"0"
"sp|O43815|STRN_HUMAN"	"HUMAN"	"0"
"sp|Q8WXA9|SREK1_HUMAN"	"HUMAN"	"0"
"sp|Q6PL18|ATAD2_HUMAN"	"HUMAN"	"0"
"sp|Q9UHX1|PUF60_HUMAN"	"HUMAN"	"0"
"sp|P07237|PDIA1_HUMAN"	"HUMAN"	"0"
"sp|Q9UL26|RB22A_HUMAN"	"HUMAN"	"0"
"sp|Q8NBS9|TXND5_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3L5|RAP2C_HUMAN"	"HUMAN"	"0"
"sp|Q6DD88|ATLA3_HUMAN"	"HUMAN"	"0"
"sp|Q9BPX5|ARP5L_HUMAN"	"HUMAN"	"0"
"sp|Q9NPD3|EXOS4_HUMAN"	"HUMAN"	"0"
"sp|O43592|XPOT_HUMAN"	"HUMAN"	"0"
"sp|Q8N0U8|VKORL_HUMAN"	"HUMAN"	"0"
"sp|Q9BQB6|VKOR1_HUMAN"	"HUMAN"	"0"
"sp|Q14232|EI2BA_HUMAN"	"HUMAN"	"0"
"sp|Q15785|TOM34_HUMAN"	"HUMAN"	"0"
"sp|Q96HR9|REEP6_HUMAN"	"HUMAN"	"0"
"sp|P10155|RO60_HUMAN"	"HUMAN"	"0"
"sp|O94776|MTA2_HUMAN"	"HUMAN"	"0"
"sp|O60831|PRAF2_HUMAN"	"HUMAN"	"0"
"sp|P49368|TCPG_HUMAN"	"HUMAN"	"0"
"sp|Q27J81|INF2_HUMAN"	"HUMAN"	"0"
"sp|Q9P2X3|IMPCT_HUMAN"	"HUMAN"	"0"
"sp|P49916|DNLI3_HUMAN"	"HUMAN"	"0"
"sp|Q15084|PDIA6_HUMAN"	"HUMAN"	"0"
"sp|O14617|AP3D1_HUMAN"	"HUMAN"	"0"
"sp|P14927|QCR7_HUMAN"	"HUMAN"	"0"
"sp|Q7Z478|DHX29_HUMAN"	"HUMAN"	"0"
"sp|P50579|MAP2_HUMAN"	"HUMAN"	"0"
"sp|Q49A26|GLYR1_HUMAN"	"HUMAN"	"0"
"sp|Q6NUQ4|TM214_HUMAN"	"HUMAN"	"0"
"sp|P22061|PIMT_HUMAN"	"HUMAN"	"0"
"sp|O75937|DNJC8_HUMAN"	"HUMAN"	"0"
"sp|P68400|CSK21_HUMAN"	"HUMAN"	"0"
"sp|Q00796|DHSO_HUMAN"	"HUMAN"	"0"
"sp|P38159|RBMX_HUMAN"	"HUMAN"	"0"
"sp|Q9Y4K1|CRBG1_HUMAN"	"HUMAN"	"0"
"sp|Q8WXH0|SYNE2_HUMAN"	"HUMAN"	"0"
"sp|Q6IN85|P4R3A_HUMAN"	"HUMAN"	"0"
"sp|P42166|LAP2A_HUMAN"	"HUMAN"	"0"
"sp|Q9NU22|MDN1_HUMAN"	"HUMAN"	"0"
"sp|Q14671|PUM1_HUMAN"	"HUMAN"	"0"
"sp|Q99832|TCPH_HUMAN"	"HUMAN"	"0"
"sp|P22570|ADRO_HUMAN"	"HUMAN"	"0"
"sp|Q9UNE7|CHIP_HUMAN"	"HUMAN"	"0"
"sp|P35241|RADI_HUMAN"	"HUMAN"	"0"
"sp|Q02790|FKBP4_HUMAN"	"HUMAN"	"0"
"sp|Q03252|LMNB2_HUMAN"	"HUMAN"	"0"
"sp|Q14919|NC2A_HUMAN"	"HUMAN"	"0"
"sp|Q7L014|DDX46_HUMAN"	"HUMAN"	"0"
"sp|P19338|NUCL_HUMAN"	"HUMAN"	"0"
"sp|Q6ZT62|3BP1_HUMAN;sp|Q9Y3L3|BGIN_HUMAN"	"HUMAN"	"0"
"sp|O43678|NDUA2_HUMAN"	"HUMAN"	"0"
"sp|Q8WX92|NELFB_HUMAN"	"HUMAN"	"0"
"sp|Q9BXY0|MAK16_HUMAN"	"HUMAN"	"0"
"sp|P46940|IQGA1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y265|RUVB1_HUMAN"	"HUMAN"	"0"
"sp|Q9BVI4|NOC4L_HUMAN"	"HUMAN"	"0"
"sp|P43897|EFTS_HUMAN"	"HUMAN"	"0"
"sp|Q9NT62|ATG3_HUMAN"	"HUMAN"	"0"
"sp|Q9H5X1|CIA2A_HUMAN"	"HUMAN"	"0"
"sp|Q9NUQ8|ABCF3_HUMAN"	"HUMAN"	"0"
"sp|O43809|CPSF5_HUMAN"	"HUMAN"	"0"
"sp|Q13740|CD166_HUMAN"	"HUMAN"	"0"
"sp|P06756|ITAV_HUMAN"	"HUMAN"	"0"
"sp|P24941|CDK2_HUMAN"	"HUMAN"	"0"
"sp|O00459|P85B_HUMAN"	"HUMAN"	"0"
"sp|O43172|PRP4_HUMAN"	"HUMAN"	"0"
"sp|O75390|CISY_HUMAN"	"HUMAN"	"0"
"sp|P36915|GNL1_HUMAN"	"HUMAN"	"0"
"sp|Q8N511|TM199_HUMAN"	"HUMAN"	"0"
"sp|P60660|MYL6_HUMAN"	"HUMAN"	"0"
"sp|P27695|APEX1_HUMAN"	"HUMAN"	"0"
"sp|Q7Z4W1|DCXR_HUMAN"	"HUMAN"	"0"
"sp|O60313|OPA1_HUMAN"	"HUMAN"	"0"
"sp|Q15345|LRC41_HUMAN"	"HUMAN"	"0"
"sp|Q16401|PSMD5_HUMAN"	"HUMAN"	"0"
"sp|Q92530|PSMF1_HUMAN"	"HUMAN"	"0"
"sp|P08133|ANXA6_HUMAN"	"HUMAN"	"0"
