"Protein"	"Organism"	"DEP"
"sp|P00734|THRB_HUMAN"	"HUMAN"	"0"
"sp|P00740|FA9_HUMAN"	"HUMAN"	"0"
"sp|P00742|FA10_HUMAN"	"HUMAN"	"0"
"sp|P00747|PLMN_HUMAN"	"HUMAN"	"0"
"sp|P00750|TPA_HUMAN"	"HUMAN"	"0"
"sp|P00751|CFAB_HUMAN"	"HUMAN"	"0"
"sp|P00813|ADA_HUMAN"	"HUMAN"	"0"
"sp|P00846|ATP6_HUMAN"	"HUMAN"	"0"
"sp|P00966|ASSY_HUMAN"	"HUMAN"	"0"
"sp|P01008|ANT3_HUMAN"	"HUMAN"	"0"
"sp|P01023|A2MG_HUMAN"	"HUMAN"	"0"
"sp|P01024|CO3_HUMAN"	"HUMAN"	"0"
"sp|P01031|CO5_HUMAN"	"HUMAN"	"0"
"sp|P01033|TIMP1_HUMAN"	"HUMAN"	"0"
"sp|P01111|RASN_HUMAN"	"HUMAN"	"0"
"sp|P01112|RASH_HUMAN"	"HUMAN"	"0"
"sp|P01130|LDLR_HUMAN"	"HUMAN"	"0"
"sp|P01889|HLAB_HUMAN"	"HUMAN"	"0"
"sp|P02042|HBD_HUMAN"	"HUMAN"	"0"
"sp|P02100|HBE_HUMAN"	"HUMAN"	"0"
"sp|P02545|LMNA_HUMAN"	"HUMAN"	"0"
"sp|P02647|APOA1_HUMAN"	"HUMAN"	"0"
"sp|P02649|APOE_HUMAN"	"HUMAN"	"0"
"sp|P02656|APOC3_HUMAN"	"HUMAN"	"0"
"sp|P02675|FIBB_HUMAN"	"HUMAN"	"0"
"sp|P02679|FIBG_HUMAN"	"HUMAN"	"0"
"sp|P02748|CO9_HUMAN"	"HUMAN"	"0"
"sp|P02751|FINC_HUMAN"	"HUMAN"	"0"
"sp|P02760|AMBP_HUMAN"	"HUMAN"	"0"
"sp|P02765|FETUA_HUMAN"	"HUMAN"	"0"
"sp|P02771|FETA_HUMAN"	"HUMAN"	"0"
"sp|P02786|TFR1_HUMAN"	"HUMAN"	"0"
"sp|P02788|TRFL_HUMAN"	"HUMAN"	"0"
"sp|P02795|MT2_HUMAN"	"HUMAN"	"0"
"sp|P03891|NU2M_HUMAN"	"HUMAN"	"0"
"sp|P03915|NU5M_HUMAN"	"HUMAN"	"0"
"sp|P03928|ATP8_HUMAN"	"HUMAN"	"0"
"sp|P04004|VTNC_HUMAN"	"HUMAN"	"0"
"sp|P04040|CATA_HUMAN"	"HUMAN"	"0"
"sp|P04062|GBA1_HUMAN"	"HUMAN"	"0"
"sp|P04075|ALDOA_HUMAN"	"HUMAN"	"0"
"sp|P04080|CYTB_HUMAN"	"HUMAN"	"0"
"sp|P04083|ANXA1_HUMAN"	"HUMAN"	"0"
"sp|P04150|GCR_HUMAN"	"HUMAN"	"0"
"sp|P04179|SODM_HUMAN"	"HUMAN"	"0"
"sp|P04181|OAT_HUMAN"	"HUMAN"	"0"
"sp|P04217|A1BG_HUMAN"	"HUMAN"	"0"
"sp|P04278|SHBG_HUMAN"	"HUMAN"	"0"
"sp|P04406|G3P_HUMAN"	"HUMAN"	"0"
"sp|P04439|HLAA_HUMAN"	"HUMAN"	"0"
"sp|P04632|CPNS1_HUMAN"	"HUMAN"	"0"
"sp|P04732|MT1E_HUMAN"	"HUMAN"	"0"
"sp|P04746|AMYP_HUMAN"	"HUMAN"	"0"
"sp|P04792|HSPB1_HUMAN"	"HUMAN"	"0"
"sp|P04818|TYSY_HUMAN"	"HUMAN"	"0"
"sp|P04843|RPN1_HUMAN"	"HUMAN"	"0"
"sp|P04844|RPN2_HUMAN"	"HUMAN"	"0"
"sp|P04899|GNAI2_HUMAN"	"HUMAN"	"0"
"sp|P04908|H2A1B_HUMAN"	"HUMAN"	"0"
"sp|P05023|AT1A1_HUMAN"	"HUMAN"	"0"
"sp|P05026|AT1B1_HUMAN"	"HUMAN"	"0"
"sp|P05062|ALDOB_HUMAN"	"HUMAN"	"0"
"sp|P05114|HMGN1_HUMAN"	"HUMAN"	"0"
"sp|P05141|ADT2_HUMAN"	"HUMAN"	"0"
"sp|P05155|IC1_HUMAN"	"HUMAN"	"0"
"sp|P05161|ISG15_HUMAN"	"HUMAN"	"0"
"sp|P05198|IF2A_HUMAN"	"HUMAN"	"0"
"sp|P05362|ICAM1_HUMAN"	"HUMAN"	"0"
"sp|P05386|RLA1_HUMAN"	"HUMAN"	"0"
"sp|P05387|RLA2_HUMAN"	"HUMAN"	"0"
"sp|P05388|RLA0_HUMAN"	"HUMAN"	"0"
"sp|P05455|LA_HUMAN"	"HUMAN"	"0"
"sp|P05543|THBG_HUMAN"	"HUMAN"	"0"
"sp|P05546|HEP2_HUMAN"	"HUMAN"	"0"
"sp|P05556|ITB1_HUMAN"	"HUMAN"	"0"
"sp|P05783|K1C18_HUMAN"	"HUMAN"	"0"
"sp|P05787|K2C8_HUMAN"	"HUMAN"	"0"
"sp|P06132|DCUP_HUMAN"	"HUMAN"	"0"
"sp|P06241|FYN_HUMAN"	"HUMAN"	"0"
"sp|P06280|AGAL_HUMAN"	"HUMAN"	"0"
"sp|P06396|GELS_HUMAN"	"HUMAN"	"0"
"sp|P06454|PTMA_HUMAN"	"HUMAN"	"0"
"sp|P06493|CDK1_HUMAN"	"HUMAN"	"0"
"sp|P06576|ATPB_HUMAN"	"HUMAN"	"0"
"sp|P06703|S10A6_HUMAN"	"HUMAN"	"0"
"sp|P06730|IF4E_HUMAN"	"HUMAN"	"0"
"sp|P06733|ENOA_HUMAN"	"HUMAN"	"0"
"sp|P06737|PYGL_HUMAN"	"HUMAN"	"0"
"sp|P06744|G6PI_HUMAN"	"HUMAN"	"0"
"sp|P06748|NPM_HUMAN"	"HUMAN"	"0"
"sp|P06753|TPM3_HUMAN"	"HUMAN"	"0"
"sp|P06756|ITAV_HUMAN"	"HUMAN"	"0"
"sp|P06865|HEXA_HUMAN"	"HUMAN"	"0"
"sp|P06899|H2B1J_HUMAN"	"HUMAN"	"0"
"sp|P07099|HYEP_HUMAN"	"HUMAN"	"0"
"sp|P07108|ACBP_HUMAN"	"HUMAN"	"0"
"sp|P07195|LDHB_HUMAN"	"HUMAN"	"0"
"sp|P07203|GPX1_HUMAN"	"HUMAN"	"0"
"sp|P07205|PGK2_HUMAN"	"HUMAN"	"0"
"sp|P07237|PDIA1_HUMAN"	"HUMAN"	"0"
"sp|P07305|H10_HUMAN"	"HUMAN"	"0"
"sp|P07311|ACYP1_HUMAN"	"HUMAN"	"0"
"sp|P07339|CATD_HUMAN"	"HUMAN"	"0"
"sp|P07355|ANXA2_HUMAN"	"HUMAN"	"0"
"sp|P07358|CO8B_HUMAN"	"HUMAN"	"0"
"sp|P07384|CAN1_HUMAN"	"HUMAN"	"0"
"sp|P07437|TBB5_HUMAN"	"HUMAN"	"0"
"sp|P07602|SAP_HUMAN"	"HUMAN"	"0"
"sp|P07686|HEXB_HUMAN"	"HUMAN"	"0"
"sp|P07711|CATL1_HUMAN"	"HUMAN"	"0"
"sp|P07737|PROF1_HUMAN"	"HUMAN"	"0"
"sp|P07741|APT_HUMAN"	"HUMAN"	"0"
"sp|P07814|SYEP_HUMAN"	"HUMAN"	"0"
"sp|P07858|CATB_HUMAN"	"HUMAN"	"0"
"sp|P07900|HS90A_HUMAN"	"HUMAN"	"0"
"sp|P07910|HNRPC_HUMAN"	"HUMAN"	"0"
"sp|P07919|QCR6_HUMAN"	"HUMAN"	"0"
"sp|P07942|LAMB1_HUMAN"	"HUMAN"	"0"
"sp|P07951|TPM2_HUMAN"	"HUMAN"	"0"
"sp|P07954|FUMH_HUMAN"	"HUMAN"	"0"
"sp|P07996|TSP1_HUMAN"	"HUMAN"	"0"
"sp|P08047|SP1_HUMAN"	"HUMAN"	"0"
"sp|P08069|IGF1R_HUMAN"	"HUMAN"	"0"
"sp|P08133|ANXA6_HUMAN"	"HUMAN"	"0"
"sp|P08134|RHOC_HUMAN"	"HUMAN"	"0"
"sp|P08174|DAF_HUMAN"	"HUMAN"	"0"
"sp|P08195|4F2_HUMAN"	"HUMAN"	"0"
"sp|P08236|BGLR_HUMAN"	"HUMAN"	"0"
"sp|P08237|PFKAM_HUMAN"	"HUMAN"	"0"
"sp|P08238|HS90B_HUMAN"	"HUMAN"	"0"
"sp|P08240|SRPRA_HUMAN"	"HUMAN"	"0"
"sp|P08243|ASNS_HUMAN"	"HUMAN"	"0"
"sp|P08559|ODPA_HUMAN"	"HUMAN"	"0"
"sp|P08574|CY1_HUMAN"	"HUMAN"	"0"
"sp|P08579|RU2B_HUMAN"	"HUMAN"	"0"
"sp|P08621|RU17_HUMAN"	"HUMAN"	"0"
"sp|P08648|ITA5_HUMAN"	"HUMAN"	"0"
"sp|P08670|VIME_HUMAN"	"HUMAN"	"0"
"sp|P08697|A2AP_HUMAN"	"HUMAN"	"0"
"sp|P08708|RS17_HUMAN"	"HUMAN"	"0"
"sp|P08727|K1C19_HUMAN"	"HUMAN"	"0"
"sp|P08729|K2C7_HUMAN"	"HUMAN"	"0"
"sp|P08754|GNAI3_HUMAN"	"HUMAN"	"0"
"sp|P08758|ANXA5_HUMAN"	"HUMAN"	"0"
"sp|P08779|K1C16_HUMAN"	"HUMAN"	"0"
"sp|P08865|RSSA_HUMAN"	"HUMAN"	"0"
"sp|P08962|CD63_HUMAN"	"HUMAN"	"0"
"sp|P09001|RM03_HUMAN"	"HUMAN"	"0"
"sp|P09012|SNRPA_HUMAN"	"HUMAN"	"0"
"sp|P09038|FGF2_HUMAN"	"HUMAN"	"0"
"sp|P09104|ENOG_HUMAN"	"HUMAN"	"0"
"sp|P09110|THIK_HUMAN"	"HUMAN"	"0"
"sp|P09132|SRP19_HUMAN"	"HUMAN"	"0"
"sp|P09234|RU1C_HUMAN"	"HUMAN"	"0"
"sp|P09382|LEG1_HUMAN"	"HUMAN"	"0"
"sp|P09417|DHPR_HUMAN"	"HUMAN"	"0"
"sp|P09429|HMGB1_HUMAN"	"HUMAN"	"0"
"sp|P09496|CLCA_HUMAN"	"HUMAN"	"0"
"sp|P09497|CLCB_HUMAN"	"HUMAN"	"0"
"sp|P09525|ANXA4_HUMAN"	"HUMAN"	"0"
"sp|P09543|CN37_HUMAN"	"HUMAN"	"0"
"sp|P09622|DLDH_HUMAN"	"HUMAN"	"0"
"sp|P09651|ROA1_HUMAN"	"HUMAN"	"0"
"sp|P09661|RU2A_HUMAN"	"HUMAN"	"0"
"sp|P09669|COX6C_HUMAN"	"HUMAN"	"0"
"sp|P09874|PARP1_HUMAN"	"HUMAN"	"0"
"sp|P09884|DPOLA_HUMAN"	"HUMAN"	"0"
"sp|P09960|LKHA4_HUMAN"	"HUMAN"	"0"
"sp|P09972|ALDOC_HUMAN"	"HUMAN"	"0"
"sp|P0C0L4|CO4A_HUMAN"	"HUMAN"	"0"
"sp|P0C0S5|H2AZ_HUMAN"	"HUMAN"	"0"
"sp|P0CG39|POTEJ_HUMAN"	"HUMAN"	"0"
"sp|P0DMM9|ST1A3_HUMAN"	"HUMAN"	"0"
"sp|P0DMV8|HS71A_HUMAN"	"HUMAN"	"0"
"sp|P0DP23|CALM1_HUMAN"	"HUMAN"	"0"
"sp|P0DP91|ERPG3_HUMAN"	"HUMAN"	"0"
"sp|P0DPB6|RPAC2_HUMAN"	"HUMAN"	"0"
"sp|P10155|RO60_HUMAN"	"HUMAN"	"0"
"sp|P10253|LYAG_HUMAN"	"HUMAN"	"0"
"sp|P10301|RRAS_HUMAN"	"HUMAN"	"0"
"sp|P10321|HLAC_HUMAN"	"HUMAN"	"0"
"sp|P10398|ARAF_HUMAN"	"HUMAN"	"0"
"sp|P10412|H14_HUMAN"	"HUMAN"	"0"
"sp|P10515|ODP2_HUMAN"	"HUMAN"	"0"
"sp|P10599|THIO_HUMAN"	"HUMAN"	"0"
"sp|P10606|COX5B_HUMAN"	"HUMAN"	"0"
"sp|P10619|PPGB_HUMAN"	"HUMAN"	"0"
"sp|P10620|MGST1_HUMAN"	"HUMAN"	"0"
"sp|P10643|CO7_HUMAN"	"HUMAN"	"0"
"sp|P10644|KAP0_HUMAN"	"HUMAN"	"0"
"sp|P10768|ESTD_HUMAN"	"HUMAN"	"0"
"sp|P10809|CH60_HUMAN"	"HUMAN"	"0"
"sp|P10909|CLUS_HUMAN"	"HUMAN"	"0"
"sp|P11021|BIP_HUMAN"	"HUMAN"	"0"
"sp|P11117|PPAL_HUMAN"	"HUMAN"	"0"
"sp|P11142|HSP7C_HUMAN"	"HUMAN"	"0"
"sp|P11166|GTR1_HUMAN"	"HUMAN"	"0"
"sp|P11169|GTR3_HUMAN"	"HUMAN"	"0"
"sp|P11171|EPB41_HUMAN"	"HUMAN"	"0"
"sp|P11172|UMPS_HUMAN"	"HUMAN"	"0"
"sp|P11177|ODPB_HUMAN"	"HUMAN"	"0"
"sp|P11182|ODB2_HUMAN"	"HUMAN"	"0"
"sp|P11216|PYGB_HUMAN"	"HUMAN"	"0"
"sp|P11233|RALA_HUMAN"	"HUMAN"	"0"
"sp|P11234|RALB_HUMAN"	"HUMAN"	"0"
"sp|P11279|LAMP1_HUMAN"	"HUMAN"	"0"
"sp|P11310|ACADM_HUMAN"	"HUMAN"	"0"
"sp|P11387|TOP1_HUMAN"	"HUMAN"	"0"
"sp|P11388|TOP2A_HUMAN"	"HUMAN"	"0"
"sp|P11413|G6PD_HUMAN"	"HUMAN"	"0"
"sp|P11498|PYC_HUMAN"	"HUMAN"	"0"
"sp|P11532|DMD_HUMAN"	"HUMAN"	"0"
"sp|P11586|C1TC_HUMAN"	"HUMAN"	"0"
"sp|P11717|MPRI_HUMAN"	"HUMAN"	"0"
"sp|P11766|ADHX_HUMAN"	"HUMAN"	"0"
"sp|P11802|CDK4_HUMAN"	"HUMAN"	"0"
"sp|P11908|PRPS2_HUMAN"	"HUMAN"	"0"
"sp|P11940|PABP1_HUMAN"	"HUMAN"	"0"
"sp|P12004|PCNA_HUMAN"	"HUMAN"	"0"
"sp|P12081|HARS1_HUMAN"	"HUMAN"	"0"
"sp|P12109|CO6A1_HUMAN"	"HUMAN"	"0"
"sp|P12235|ADT1_HUMAN"	"HUMAN"	"0"
"sp|P12236|ADT3_HUMAN"	"HUMAN"	"0"
"sp|P12259|FA5_HUMAN"	"HUMAN"	"0"
"sp|P12268|IMDH2_HUMAN"	"HUMAN"	"0"
"sp|P12270|TPR_HUMAN"	"HUMAN"	"0"
"sp|P12277|KCRB_HUMAN"	"HUMAN"	"0"
"sp|P12429|ANXA3_HUMAN"	"HUMAN"	"0"
"sp|P12532|KCRU_HUMAN"	"HUMAN"	"0"
"sp|P12694|ODBA_HUMAN"	"HUMAN"	"0"
"sp|P12814|ACTN1_HUMAN"	"HUMAN"	"0"
"sp|P12955|PEPD_HUMAN"	"HUMAN"	"0"
"sp|P12956|XRCC6_HUMAN"	"HUMAN"	"0"
"sp|P13010|XRCC5_HUMAN"	"HUMAN"	"0"
"sp|P13073|COX41_HUMAN"	"HUMAN"	"0"
"sp|P13284|GILT_HUMAN"	"HUMAN"	"0"
"sp|P13473|LAMP2_HUMAN"	"HUMAN"	"0"
"sp|P13489|RINI_HUMAN"	"HUMAN"	"0"
"sp|P13639|EF2_HUMAN"	"HUMAN"	"0"
"sp|P13645|K1C10_HUMAN"	"HUMAN"	"0"
"sp|P13667|PDIA4_HUMAN"	"HUMAN"	"0"
"sp|P13674|P4HA1_HUMAN"	"HUMAN"	"0"
"sp|P13693|TCTP_HUMAN"	"HUMAN"	"0"
"sp|P13797|PLST_HUMAN"	"HUMAN"	"0"
"sp|P13798|ACPH_HUMAN"	"HUMAN"	"0"
"sp|P13804|ETFA_HUMAN"	"HUMAN"	"0"
"sp|P13807|GYS1_HUMAN"	"HUMAN"	"0"
"sp|P13861|KAP2_HUMAN"	"HUMAN"	"0"
"sp|P13928|ANXA8_HUMAN"	"HUMAN"	"0"
"sp|P13929|ENOB_HUMAN"	"HUMAN"	"0"
"sp|P13984|T2FB_HUMAN"	"HUMAN"	"0"
"sp|P13987|CD59_HUMAN"	"HUMAN"	"0"
"sp|P13995|MTDC_HUMAN"	"HUMAN"	"0"
"sp|P14174|MIF_HUMAN"	"HUMAN"	"0"
"sp|P14209|CD99_HUMAN"	"HUMAN"	"0"
"sp|P14210|HGF_HUMAN"	"HUMAN"	"0"
"sp|P14314|GLU2B_HUMAN"	"HUMAN"	"0"
"sp|P14324|FPPS_HUMAN"	"HUMAN"	"0"
"sp|P14384|CBPM_HUMAN"	"HUMAN"	"0"
"sp|P14406|CX7A2_HUMAN"	"HUMAN"	"0"
"sp|P14550|AK1A1_HUMAN"	"HUMAN"	"0"
"sp|P14618|KPYM_HUMAN"	"HUMAN"	"0"
"sp|P14625|ENPL_HUMAN"	"HUMAN"	"0"
"sp|P14678|RSMB_HUMAN"	"HUMAN"	"0"
"sp|P14735|IDE_HUMAN"	"HUMAN"	"0"
"sp|P14854|CX6B1_HUMAN"	"HUMAN"	"0"
"sp|P14866|HNRPL_HUMAN"	"HUMAN"	"0"
"sp|P14868|SYDC_HUMAN"	"HUMAN"	"0"
"sp|P14927|QCR7_HUMAN"	"HUMAN"	"0"
"sp|P15121|ALDR_HUMAN"	"HUMAN"	"0"
"sp|P15170|ERF3A_HUMAN"	"HUMAN"	"0"
"sp|P15291|B4GT1_HUMAN"	"HUMAN"	"0"
"sp|P15311|EZRI_HUMAN"	"HUMAN"	"0"
"sp|P15328|FOLR1_HUMAN"	"HUMAN"	"0"
"sp|P15374|UCHL3_HUMAN"	"HUMAN"	"0"
"sp|P15408|FOSL2_HUMAN"	"HUMAN"	"0"
"sp|P15529|MCP_HUMAN"	"HUMAN"	"0"
"sp|P15531|NDKA_HUMAN"	"HUMAN"	"0"
"sp|P15559|NQO1_HUMAN"	"HUMAN"	"0"
"sp|P15586|GNS_HUMAN"	"HUMAN"	"0"
"sp|P15880|RS2_HUMAN"	"HUMAN"	"0"
"sp|P15924|DESP_HUMAN"	"HUMAN"	"0"
"sp|P15927|RFA2_HUMAN"	"HUMAN"	"0"
"sp|P15954|COX7C_HUMAN"	"HUMAN"	"0"
"sp|P16070|CD44_HUMAN"	"HUMAN"	"0"
"sp|P16083|NQO2_HUMAN"	"HUMAN"	"0"
"sp|P16144|ITB4_HUMAN"	"HUMAN"	"0"
"sp|P16152|CBR1_HUMAN"	"HUMAN"	"0"
"sp|P16219|ACADS_HUMAN"	"HUMAN"	"0"
"sp|P16278|BGAL_HUMAN"	"HUMAN"	"0"
"sp|P16298|PP2BB_HUMAN"	"HUMAN"	"0"
"sp|P16401|H15_HUMAN"	"HUMAN"	"0"
"sp|P16403|H12_HUMAN"	"HUMAN"	"0"
"sp|P16435|NCPR_HUMAN"	"HUMAN"	"0"
"sp|P16455|MGMT_HUMAN"	"HUMAN"	"0"
"sp|P16615|AT2A2_HUMAN"	"HUMAN"	"0"
"sp|P16949|STMN1_HUMAN"	"HUMAN"	"0"
"sp|P16989|YBOX3_HUMAN"	"HUMAN"	"0"
"sp|P17096|HMGA1_HUMAN"	"HUMAN"	"0"
"sp|P17174|AATC_HUMAN"	"HUMAN"	"0"
"sp|P17252|KPCA_HUMAN"	"HUMAN"	"0"
"sp|P17275|JUNB_HUMAN"	"HUMAN"	"0"
"sp|P17301|ITA2_HUMAN"	"HUMAN"	"0"
"sp|P17480|UBF1_HUMAN"	"HUMAN"	"0"
"sp|P17612|KAPCA_HUMAN"	"HUMAN"	"0"
"sp|P17655|CAN2_HUMAN"	"HUMAN"	"0"
"sp|P17676|CEBPB_HUMAN"	"HUMAN"	"0"
"sp|P17812|PYRG1_HUMAN"	"HUMAN"	"0"
"sp|P17813|EGLN_HUMAN"	"HUMAN"	"0"
"sp|P17844|DDX5_HUMAN"	"HUMAN"	"0"
"sp|P17858|PFKAL_HUMAN"	"HUMAN"	"0"
"sp|P17931|LEG3_HUMAN"	"HUMAN"	"0"
"sp|P17980|PRS6A_HUMAN"	"HUMAN"	"0"
"sp|P17987|TCPA_HUMAN"	"HUMAN"	"0"
"sp|P18031|PTN1_HUMAN"	"HUMAN"	"0"
"sp|P18077|RL35A_HUMAN"	"HUMAN"	"0"
"sp|P18084|ITB5_HUMAN"	"HUMAN"	"0"
"sp|P18085|ARF4_HUMAN"	"HUMAN"	"0"
"sp|P18124|RL7_HUMAN"	"HUMAN"	"0"
"sp|P18206|VINC_HUMAN"	"HUMAN"	"0"
"sp|P18583|SON_HUMAN"	"HUMAN"	"0"
"sp|P18615|NELFE_HUMAN"	"HUMAN"	"0"
"sp|P18621|RL17_HUMAN"	"HUMAN"	"0"
"sp|P18669|PGAM1_HUMAN"	"HUMAN"	"0"
"sp|P18754|RCC1_HUMAN"	"HUMAN"	"0"
"sp|P18827|SDC1_HUMAN"	"HUMAN"	"0"
"sp|P18858|DNLI1_HUMAN"	"HUMAN"	"0"
"sp|P18859|ATP5J_HUMAN"	"HUMAN"	"0"
"sp|P18887|XRCC1_HUMAN"	"HUMAN"	"0"
"sp|P19075|TSN8_HUMAN"	"HUMAN"	"0"
"sp|P19174|PLCG1_HUMAN"	"HUMAN"	"0"
"sp|P19338|NUCL_HUMAN"	"HUMAN"	"0"
"sp|P19387|RPB3_HUMAN"	"HUMAN"	"0"
"sp|P19388|RPAB1_HUMAN"	"HUMAN"	"0"
"sp|P19404|NDUV2_HUMAN"	"HUMAN"	"0"
"sp|P19525|E2AK2_HUMAN"	"HUMAN"	"0"
"sp|P19623|SPEE_HUMAN"	"HUMAN"	"0"
"sp|P19784|CSK22_HUMAN"	"HUMAN"	"0"
"sp|P19823|ITIH2_HUMAN"	"HUMAN"	"0"
"sp|P19827|ITIH1_HUMAN"	"HUMAN"	"0"
"sp|P19838|NFKB1_HUMAN"	"HUMAN"	"0"
"sp|P20020|AT2B1_HUMAN"	"HUMAN"	"0"
"sp|P20042|IF2B_HUMAN"	"HUMAN"	"0"
"sp|P20073|ANXA7_HUMAN"	"HUMAN"	"0"
"sp|P20290|BTF3_HUMAN"	"HUMAN"	"0"
"sp|P20339|RAB5A_HUMAN"	"HUMAN"	"0"
"sp|P20340|RAB6A_HUMAN"	"HUMAN"	"0"
"sp|P20585|MSH3_HUMAN"	"HUMAN"	"0"
"sp|P20618|PSB1_HUMAN"	"HUMAN"	"0"
"sp|P20645|MPRD_HUMAN"	"HUMAN"	"0"
"sp|P20674|COX5A_HUMAN"	"HUMAN"	"0"
"sp|P20700|LMNB1_HUMAN"	"HUMAN"	"0"
"sp|P20810|ICAL_HUMAN"	"HUMAN"	"0"
"sp|P20839|IMDH1_HUMAN"	"HUMAN"	"0"
"sp|P20962|PTMS_HUMAN"	"HUMAN"	"0"
"sp|P21127|CD11B_HUMAN"	"HUMAN"	"0"
"sp|P21266|GSTM3_HUMAN"	"HUMAN"	"0"
"sp|P21281|VATB2_HUMAN"	"HUMAN"	"0"
"sp|P21283|VATC1_HUMAN"	"HUMAN"	"0"
"sp|P21291|CSRP1_HUMAN"	"HUMAN"	"0"
"sp|P21333|FLNA_HUMAN"	"HUMAN"	"0"
"sp|P21399|ACOHC_HUMAN"	"HUMAN"	"0"
"sp|P21589|5NTD_HUMAN"	"HUMAN"	"0"
"sp|P21796|VDAC1_HUMAN"	"HUMAN"	"0"
"sp|P21912|SDHB_HUMAN"	"HUMAN"	"0"
"sp|P21926|CD9_HUMAN"	"HUMAN"	"0"
"sp|P21964|COMT_HUMAN"	"HUMAN"	"0"
"sp|P21980|TGM2_HUMAN"	"HUMAN"	"0"
"sp|P22033|MUTA_HUMAN"	"HUMAN"	"0"
"sp|P22059|OSBP1_HUMAN"	"HUMAN"	"0"
"sp|P22061|PIMT_HUMAN"	"HUMAN"	"0"
"sp|P22087|FBRL_HUMAN"	"HUMAN"	"0"
"sp|P22102|PUR2_HUMAN"	"HUMAN"	"0"
"sp|P22105|TENX_HUMAN"	"HUMAN"	"0"
"sp|P22234|PUR6_HUMAN"	"HUMAN"	"0"
"sp|P22307|SCP2_HUMAN"	"HUMAN"	"0"
"sp|P22314|UBA1_HUMAN"	"HUMAN"	"0"
"sp|P22392|NDKB_HUMAN"	"HUMAN"	"0"
"sp|P22626|ROA2_HUMAN"	"HUMAN"	"0"
"sp|P22695|QCR2_HUMAN"	"HUMAN"	"0"
"sp|P22830|HEMH_HUMAN"	"HUMAN"	"0"
"sp|P23142|FBLN1_HUMAN"	"HUMAN"	"0"
"sp|P23193|TCEA1_HUMAN"	"HUMAN"	"0"
"sp|P23229|ITA6_HUMAN"	"HUMAN"	"0"
"sp|P23246|SFPQ_HUMAN"	"HUMAN"	"0"
"sp|P23258|TBG1_HUMAN"	"HUMAN"	"0"
"sp|P23284|PPIB_HUMAN"	"HUMAN"	"0"
"sp|P23368|MAOM_HUMAN"	"HUMAN"	"0"
"sp|P23381|SYWC_HUMAN"	"HUMAN"	"0"
"sp|P23396|RS3_HUMAN"	"HUMAN"	"0"
"sp|P23434|GCSH_HUMAN"	"HUMAN"	"0"
"sp|P23526|SAHH_HUMAN"	"HUMAN"	"0"
"sp|P23528|COF1_HUMAN"	"HUMAN"	"0"
"sp|P23588|IF4B_HUMAN"	"HUMAN"	"0"
"sp|P23634|AT2B4_HUMAN"	"HUMAN"	"0"
"sp|P23786|CPT2_HUMAN"	"HUMAN"	"0"
"sp|P23919|KTHY_HUMAN"	"HUMAN"	"0"
"sp|P23921|RIR1_HUMAN"	"HUMAN"	"0"
"sp|P24390|ERD21_HUMAN"	"HUMAN"	"0"
"sp|P24534|EF1B_HUMAN"	"HUMAN"	"0"
"sp|P24539|AT5F1_HUMAN"	"HUMAN"	"0"
"sp|P24666|PPAC_HUMAN"	"HUMAN"	"0"
"sp|P24752|THIL_HUMAN"	"HUMAN"	"0"
"sp|P24928|RPB1_HUMAN"	"HUMAN"	"0"
"sp|P24941|CDK2_HUMAN"	"HUMAN"	"0"
"sp|P25205|MCM3_HUMAN"	"HUMAN"	"0"
"sp|P25325|THTM_HUMAN"	"HUMAN"	"0"
"sp|P25398|RS12_HUMAN"	"HUMAN"	"0"
"sp|P25490|TYY1_HUMAN"	"HUMAN"	"0"
"sp|P25685|DNJB1_HUMAN"	"HUMAN"	"0"
"sp|P25705|ATPA_HUMAN"	"HUMAN"	"0"
"sp|P25786|PSA1_HUMAN"	"HUMAN"	"0"
"sp|P25787|PSA2_HUMAN"	"HUMAN"	"0"
"sp|P25788|PSA3_HUMAN"	"HUMAN"	"0"
"sp|P25789|PSA4_HUMAN"	"HUMAN"	"0"
"sp|P25815|S100P_HUMAN"	"HUMAN"	"0"
"sp|P26006|ITA3_HUMAN"	"HUMAN"	"0"
"sp|P26038|MOES_HUMAN"	"HUMAN"	"0"
"sp|P26196|DDX6_HUMAN"	"HUMAN"	"0"
"sp|P26358|DNMT1_HUMAN"	"HUMAN"	"0"
"sp|P26368|U2AF2_HUMAN"	"HUMAN"	"0"
"sp|P26373|RL13_HUMAN"	"HUMAN"	"0"
"sp|P26447|S10A4_HUMAN"	"HUMAN"	"0"
"sp|P26583|HMGB2_HUMAN"	"HUMAN"	"0"
"sp|P26599|PTBP1_HUMAN"	"HUMAN"	"0"
"sp|P26639|SYTC_HUMAN"	"HUMAN"	"0"
"sp|P26640|SYVC_HUMAN"	"HUMAN"	"0"
"sp|P26641|EF1G_HUMAN"	"HUMAN"	"0"
"sp|P26885|FKBP2_HUMAN"	"HUMAN"	"0"
"sp|P27105|STOM_HUMAN"	"HUMAN"	"0"
"sp|P27338|AOFB_HUMAN"	"HUMAN"	"0"
"sp|P27348|1433T_HUMAN"	"HUMAN"	"0"
"sp|P27361|MK03_HUMAN"	"HUMAN"	"0"
"sp|P27635|RL10_HUMAN"	"HUMAN"	"0"
"sp|P27694|RFA1_HUMAN"	"HUMAN"	"0"
"sp|P27695|APEX1_HUMAN"	"HUMAN"	"0"
