"Protein"	"Organism"	"DEP"
"sp|Q86XP3|DDX42_HUMAN"	"HUMAN"	"0"
"sp|Q9NV70|EXOC1_HUMAN"	"HUMAN"	"0"
"sp|Q9NQS1|AVEN_HUMAN"	"HUMAN"	"0"
"sp|Q63ZY3|KANK2_HUMAN"	"HUMAN"	"0"
"sp|P40227|TCPZ_HUMAN"	"HUMAN"	"0"
"sp|Q7L5Y1|ENOF1_HUMAN"	"HUMAN"	"0"
"sp|Q7Z5K2|WAPL_HUMAN"	"HUMAN"	"0"
"sp|P28347|TEAD1_HUMAN"	"HUMAN"	"0"
"sp|P63010|AP2B1_HUMAN"	"HUMAN"	"0"
"sp|Q14C86|GAPD1_HUMAN"	"HUMAN"	"0"
"sp|Q6DKK2|TTC19_HUMAN"	"HUMAN"	"0"
"sp|P53609|PGTB1_HUMAN"	"HUMAN"	"0"
"sp|P15311|EZRI_HUMAN"	"HUMAN"	"0"
"sp|Q12802|AKP13_HUMAN"	"HUMAN"	"0"
"sp|O14964|HGS_HUMAN"	"HUMAN"	"0"
"sp|Q5VZ89|DEN4C_HUMAN"	"HUMAN"	"0"
"sp|Q14CX7|NAA25_HUMAN"	"HUMAN"	"0"
"sp|Q8WUX1|S38A5_HUMAN"	"HUMAN"	"0"
"sp|Q9BW60|ELOV1_HUMAN"	"HUMAN"	"0"
"sp|O00425|IF2B3_HUMAN"	"HUMAN"	"0"
"sp|O14569|C56D2_HUMAN"	"HUMAN"	"0"
"sp|Q8IY67|RAVR1_HUMAN"	"HUMAN"	"0"
"sp|Q96HA7|TONSL_HUMAN"	"HUMAN"	"0"
"sp|O60443|GSDME_HUMAN"	"HUMAN"	"0"
"sp|P28331|NDUS1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y314|NOSIP_HUMAN"	"HUMAN"	"0"
"sp|Q9UJX2|CDC23_HUMAN"	"HUMAN"	"0"
"sp|P16070|CD44_HUMAN"	"HUMAN"	"0"
"sp|Q9UMX0|UBQL1_HUMAN"	"HUMAN"	"0"
"sp|O43615|TIM44_HUMAN"	"HUMAN"	"0"
"sp|Q13596|SNX1_HUMAN"	"HUMAN"	"0"
"sp|Q9BPX3|CND3_HUMAN"	"HUMAN"	"0"
"sp|Q15020|SART3_HUMAN"	"HUMAN"	"0"
"sp|P57772|SELB_HUMAN"	"HUMAN"	"0"
"sp|Q9HBL8|NMRL1_HUMAN"	"HUMAN"	"0"
"sp|Q93008|USP9X_HUMAN"	"HUMAN"	"0"
"sp|Q9UBQ5|EIF3K_HUMAN"	"HUMAN"	"0"
"sp|P04843|RPN1_HUMAN"	"HUMAN"	"0"
"sp|P23368|MAOM_HUMAN"	"HUMAN"	"0"
"sp|Q13617|CUL2_HUMAN"	"HUMAN"	"0"
"sp|P30626|SORCN_HUMAN"	"HUMAN"	"0"
"sp|Q9P2N5|RBM27_HUMAN"	"HUMAN"	"0"
"sp|P68371|TBB4B_HUMAN"	"HUMAN"	"0"
"sp|Q13885|TBB2A_HUMAN"	"HUMAN"	"0"
"sp|Q92541|RTF1_HUMAN"	"HUMAN"	"0"
"sp|P62249|RS16_HUMAN"	"HUMAN"	"0"
"sp|Q96N11|INT15_HUMAN"	"HUMAN"	"0"
"sp|Q9Y2B0|CNPY2_HUMAN"	"HUMAN"	"0"
"sp|P50914|RL14_HUMAN"	"HUMAN"	"0"
"sp|Q9UBK8|MTRR_HUMAN"	"HUMAN"	"0"
"sp|Q9HB07|MYG1_HUMAN"	"HUMAN"	"0"
"sp|Q92974|ARHG2_HUMAN"	"HUMAN"	"0"
"sp|Q86VR2|RETR3_HUMAN"	"HUMAN"	"0"
"sp|P0DTE7|AMY1A_HUMAN;sp|P0DTE8|AMY1B_HUMAN;sp|P0DUB6|AMY1C_HUMAN;sp|P19961|AMY2B_HUMAN"	"HUMAN"	"0"
"sp|Q9UL46|PSME2_HUMAN"	"HUMAN"	"0"
"sp|O14732|IMPA2_HUMAN"	"HUMAN"	"0"
"sp|Q92973|TNPO1_HUMAN"	"HUMAN"	"0"
"sp|Q9BQ95|ECSIT_HUMAN"	"HUMAN"	"0"
"sp|P16435|NCPR_HUMAN"	"HUMAN"	"0"
"sp|Q92522|H1X_HUMAN"	"HUMAN"	"0"
"sp|Q13618|CUL3_HUMAN"	"HUMAN"	"0"
"sp|Q16531|DDB1_HUMAN"	"HUMAN"	"0"
"sp|O95182|NDUA7_HUMAN"	"HUMAN"	"0"
"sp|Q14344|GNA13_HUMAN"	"HUMAN"	"0"
"sp|Q8WU76|SCFD2_HUMAN"	"HUMAN"	"0"
"sp|P63092|GNAS1_HUMAN;sp|Q5JWF2|GNAS2_HUMAN"	"HUMAN"	"0"
"sp|P43243|MATR3_HUMAN"	"HUMAN"	"0"
"sp|Q96IR7|HPDL_HUMAN"	"HUMAN"	"0"
"sp|Q15154|PCM1_HUMAN"	"HUMAN"	"0"
"sp|Q99962|SH3G2_HUMAN"	"HUMAN"	"0"
"sp|Q96L91|EP400_HUMAN"	"HUMAN"	"0"
"sp|Q14691|PSF1_HUMAN"	"HUMAN"	"0"
"sp|Q8IZH2|XRN1_HUMAN"	"HUMAN"	"0"
"sp|O00186|STXB3_HUMAN"	"HUMAN"	"0"
"sp|Q13177|PAK2_HUMAN"	"HUMAN"	"0"
"sp|Q15404|RSU1_HUMAN"	"HUMAN"	"0"
"sp|Q8TCS8|PNPT1_HUMAN"	"HUMAN"	"0"
"sp|A2A3N6|PIPSL_HUMAN"	"HUMAN"	"0"
"sp|Q92552|RT27_HUMAN"	"HUMAN"	"0"
"sp|P27105|STOM_HUMAN"	"HUMAN"	"0"
"sp|Q969V3|NCLN_HUMAN"	"HUMAN"	"0"
"sp|Q9UK41|VPS28_HUMAN"	"HUMAN"	"0"
"sp|Q5SW79|CE170_HUMAN"	"HUMAN"	"0"
"sp|Q9UNS2|CSN3_HUMAN"	"HUMAN"	"0"
"sp|Q99470|SDF2_HUMAN"	"HUMAN"	"0"
"sp|P17480|UBF1_HUMAN"	"HUMAN"	"0"
"sp|Q9H0L4|CSTFT_HUMAN"	"HUMAN"	"0"
"sp|P17980|PRS6A_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3C1|NOP16_HUMAN"	"HUMAN"	"0"
"sp|P12956|XRCC6_HUMAN"	"HUMAN"	"0"
"sp|Q4U2R6|RM51_HUMAN"	"HUMAN"	"0"
"sp|Q9UIC8|LCMT1_HUMAN"	"HUMAN"	"0"
"sp|P78330|SERB_HUMAN"	"HUMAN"	"0"
"sp|O60814|H2B1C_HUMAN;sp|P57053|H2B1D_HUMAN;sp|P58876|H2B1H_HUMAN;sp|P62807|H2B1K_HUMAN;sp|Q5QNW6|H2B1L_HUMAN;sp|Q93079|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B2F_HUMAN;sp|Q99880|H2BFS_HUMAN"	"HUMAN"	"0"
"sp|P04899|GNAI2_HUMAN"	"HUMAN"	"0"
"sp|P42345|MTOR_HUMAN"	"HUMAN"	"0"
"sp|Q9Y4W2|LAS1L_HUMAN"	"HUMAN"	"0"
"sp|O43264|ZW10_HUMAN"	"HUMAN"	"0"
"sp|Q15738|NSDHL_HUMAN"	"HUMAN"	"0"
"sp|P41227|NAA10_HUMAN"	"HUMAN"	"0"
"sp|Q9NZ45|CISD1_HUMAN"	"HUMAN"	"0"
"sp|Q13438|OS9_HUMAN"	"HUMAN"	"0"
"sp|Q4V328|GRAP1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y383|LC7L2_HUMAN"	"HUMAN"	"0"
"sp|O95295|SNAPN_HUMAN"	"HUMAN"	"0"
"sp|Q15369|ELOC_HUMAN"	"HUMAN"	"0"
"sp|P12268|IMDH2_HUMAN"	"HUMAN"	"0"
"sp|P98179|RBM3_HUMAN"	"HUMAN"	"0"
"sp|O95071|UBR5_HUMAN"	"HUMAN"	"0"
"sp|P38646|GRP75_HUMAN"	"HUMAN"	"0"
"sp|O94822|LTN1_HUMAN"	"HUMAN"	"0"
"sp|Q86X29|LSR_HUMAN"	"HUMAN"	"0"
"sp|Q14643|ITPR1_HUMAN"	"HUMAN"	"0"
"sp|Q16851|UGPA_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6I3|EPN1_HUMAN"	"HUMAN"	"0"
"sp|P54819|KAD2_HUMAN"	"HUMAN"	"0"
"sp|Q9Y4P3|TBL2_HUMAN"	"HUMAN"	"0"
"sp|P47712|PA24A_HUMAN"	"HUMAN"	"0"
"sp|Q13206|DDX10_HUMAN"	"HUMAN"	"0"
"sp|O95202|LETM1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6M9|NDUB9_HUMAN"	"HUMAN"	"0"
"sp|O60504|VINEX_HUMAN"	"HUMAN"	"0"
"sp|Q9BSL1|UBAC1_HUMAN"	"HUMAN"	"0"
"sp|Q96TA2|YMEL1_HUMAN"	"HUMAN"	"0"
"sp|P40121|CAPG_HUMAN"	"HUMAN"	"0"
"sp|Q9NVP1|DDX18_HUMAN"	"HUMAN"	"0"
"sp|Q8NBL1|PGLT1_HUMAN"	"HUMAN"	"0"
"sp|Q9BQ75|CMS1_HUMAN"	"HUMAN"	"0"
"sp|Q53GS9|SNUT2_HUMAN"	"HUMAN"	"0"
"sp|Q14152|EIF3A_HUMAN"	"HUMAN"	"0"
"sp|Q13042|CDC16_HUMAN"	"HUMAN"	"0"
"sp|Q9H788|SH24A_HUMAN"	"HUMAN"	"0"
"sp|Q7Z392|TPC11_HUMAN"	"HUMAN"	"0"
"sp|Q14247|SRC8_HUMAN"	"HUMAN"	"0"
"sp|Q9UKJ3|GPTC8_HUMAN"	"HUMAN"	"0"
"sp|Q9P2J5|SYLC_HUMAN"	"HUMAN"	"0"
"sp|Q9NQT5|EXOS3_HUMAN"	"HUMAN"	"0"
"sp|Q14978|NOLC1_HUMAN"	"HUMAN"	"0"
"sp|P61254|RL26_HUMAN"	"HUMAN"	"0"
"sp|Q96G21|IMP4_HUMAN"	"HUMAN"	"0"
"sp|Q9H9B4|SFXN1_HUMAN"	"HUMAN"	"0"
"sp|P61006|RAB8A_HUMAN"	"HUMAN"	"0"
"sp|Q8IUR7|ARMC8_HUMAN"	"HUMAN"	"0"
"sp|Q9Y312|AAR2_HUMAN"	"HUMAN"	"0"
"sp|Q9ULW0|TPX2_HUMAN"	"HUMAN"	"0"
"sp|Q9BZF1|OSBL8_HUMAN"	"HUMAN"	"0"
"sp|O75396|SC22B_HUMAN"	"HUMAN"	"0"
"sp|Q96HC4|PDLI5_HUMAN"	"HUMAN"	"0"
"sp|P05091|ALDH2_HUMAN"	"HUMAN"	"0"
"sp|Q09161|NCBP1_HUMAN"	"HUMAN"	"0"
"sp|P62266|RS23_HUMAN"	"HUMAN"	"0"
"sp|P13010|XRCC5_HUMAN"	"HUMAN"	"0"
"sp|Q96DM3|RMC1_HUMAN"	"HUMAN"	"0"
"sp|Q99700|ATX2_HUMAN"	"HUMAN"	"0"
"sp|Q9H270|VPS11_HUMAN"	"HUMAN"	"0"
"sp|O95757|HS74L_HUMAN"	"HUMAN"	"0"
"sp|Q00341|VIGLN_HUMAN"	"HUMAN"	"0"
"sp|Q96B97|SH3K1_HUMAN"	"HUMAN"	"0"
"sp|O60502|OGA_HUMAN"	"HUMAN"	"0"
"sp|Q9Y5K6|CD2AP_HUMAN"	"HUMAN"	"0"
"sp|O00560|SDCB1_HUMAN"	"HUMAN"	"0"
"sp|Q13724|MOGS_HUMAN"	"HUMAN"	"0"
"sp|O60264|SMCA5_HUMAN"	"HUMAN"	"0"
"sp|O00233|PSMD9_HUMAN"	"HUMAN"	"0"
"sp|Q9H6S3|ES8L2_HUMAN"	"HUMAN"	"0"
"sp|Q8NBN7|RDH13_HUMAN"	"HUMAN"	"0"
"sp|P29590|PML_HUMAN"	"HUMAN"	"0"
"sp|Q9BWU0|NADAP_HUMAN"	"HUMAN"	"0"
"sp|O75695|XRP2_HUMAN"	"HUMAN"	"0"
"sp|Q5JSH3|WDR44_HUMAN"	"HUMAN"	"0"
"sp|Q9NX18|SDHF2_HUMAN"	"HUMAN"	"0"
"sp|P00387|NB5R3_HUMAN"	"HUMAN"	"0"
"sp|P43121|MUC18_HUMAN"	"HUMAN"	"0"
"sp|P28482|MK01_HUMAN"	"HUMAN"	"0"
"sp|Q8N3E9|PLCD3_HUMAN"	"HUMAN"	"0"
"sp|P50613|CDK7_HUMAN"	"HUMAN"	"0"
"sp|P21127|CD11A_HUMAN;sp|Q9UQ88|CD11B_HUMAN"	"HUMAN"	"0"
"sp|P45983|MK08_HUMAN;sp|P45984|MK09_HUMAN;sp|P53779|MK10_HUMAN"	"HUMAN"	"0"
"sp|Q10567|AP1B1_HUMAN"	"HUMAN"	"0"
"sp|Q9UN86|G3BP2_HUMAN"	"HUMAN"	"0"
"sp|P07900|HS90A_HUMAN"	"HUMAN"	"0"
"sp|O14530|TXND9_HUMAN"	"HUMAN"	"0"
"sp|Q9C0J8|WDR33_HUMAN"	"HUMAN"	"0"
"sp|P50402|EMD_HUMAN"	"HUMAN"	"0"
"sp|P08651|NFIC_HUMAN"	"HUMAN"	"0"
"sp|O75306|NDUS2_HUMAN"	"HUMAN"	"0"
"sp|Q9Y606|PUS1_HUMAN"	"HUMAN"	"0"
"sp|Q9BYJ9|YTHD1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y5A9|YTHD2_HUMAN"	"HUMAN"	"0"
"sp|P35250|RFC2_HUMAN"	"HUMAN"	"0"
"sp|O95363|SYFM_HUMAN"	"HUMAN"	"0"
"sp|Q9BWD1|THIC_HUMAN"	"HUMAN"	"0"
"sp|Q6UVK1|CSPG4_HUMAN"	"HUMAN"	"0"
"sp|Q06265|EXOS9_HUMAN"	"HUMAN"	"0"
"sp|Q92841|DDX17_HUMAN"	"HUMAN"	"0"
"sp|P50213|IDH3A_HUMAN"	"HUMAN"	"0"
"sp|Q96K17|BT3L4_HUMAN"	"HUMAN"	"0"
"sp|P27338|AOFB_HUMAN"	"HUMAN"	"0"
"sp|P20290|BTF3_HUMAN"	"HUMAN"	"0"
"sp|P42695|CNDD3_HUMAN"	"HUMAN"	"0"
"sp|Q06323|PSME1_HUMAN"	"HUMAN"	"0"
"sp|O95833|CLIC3_HUMAN"	"HUMAN"	"0"
"sp|O94903|PLPHP_HUMAN"	"HUMAN"	"0"
"sp|Q8WVC0|LEO1_HUMAN"	"HUMAN"	"0"
"sp|P30530|UFO_HUMAN"	"HUMAN"	"0"
"sp|Q15003|CND2_HUMAN"	"HUMAN"	"0"
"sp|Q9H0W9|CK054_HUMAN"	"HUMAN"	"0"
"sp|Q9GZL7|WDR12_HUMAN"	"HUMAN"	"0"
"sp|P06737|PYGL_HUMAN"	"HUMAN"	"0"
"sp|P00966|ASSY_HUMAN"	"HUMAN"	"0"
"sp|P78406|RAE1L_HUMAN"	"HUMAN"	"0"
"sp|O14579|COPE_HUMAN"	"HUMAN"	"0"
"sp|Q9NUI1|DECR2_HUMAN"	"HUMAN"	"0"
"sp|P41223|BUD31_HUMAN"	"HUMAN"	"0"
"sp|Q13409|DC1I2_HUMAN"	"HUMAN"	"0"
"sp|Q96G23|CERS2_HUMAN"	"HUMAN"	"0"
"sp|P11802|CDK4_HUMAN"	"HUMAN"	"0"
"sp|Q9NZZ3|CHMP5_HUMAN"	"HUMAN"	"0"
"sp|P17174|AATC_HUMAN"	"HUMAN"	"0"
"sp|Q9BRR6|ADPGK_HUMAN"	"HUMAN"	"0"
"sp|Q9UMR5|PPT2_HUMAN"	"HUMAN"	"0"
"sp|Q53EL6|PDCD4_HUMAN"	"HUMAN"	"0"
"sp|O14745|NHRF1_HUMAN"	"HUMAN"	"0"
"sp|P41250|GARS_HUMAN"	"HUMAN"	"0"
"sp|P07384|CAN1_HUMAN"	"HUMAN"	"0"
"sp|Q15642|CIP4_HUMAN"	"HUMAN"	"0"
"sp|Q9HC36|MRM3_HUMAN"	"HUMAN"	"0"
"sp|Q9Y676|RT18B_HUMAN"	"HUMAN"	"0"
"sp|Q14728|MFS10_HUMAN"	"HUMAN"	"0"
"sp|O60343|TBCD4_HUMAN"	"HUMAN"	"0"
"sp|Q9BY44|EIF2A_HUMAN"	"HUMAN"	"0"
"sp|P08779|K1C16_HUMAN"	"HUMAN"	"0"
"sp|Q9UBP0|SPAST_HUMAN"	"HUMAN"	"0"
"sp|Q9BYC8|RM32_HUMAN"	"HUMAN"	"0"
"sp|Q9UGP8|SEC63_HUMAN"	"HUMAN"	"0"
"sp|P30086|PEBP1_HUMAN"	"HUMAN"	"0"
"sp|Q8WW59|SPRY4_HUMAN"	"HUMAN"	"0"
"sp|P52594|AGFG1_HUMAN"	"HUMAN"	"0"
"sp|Q9C0C2|TB182_HUMAN"	"HUMAN"	"0"
"sp|O75128|COBL_HUMAN"	"HUMAN"	"0"
"sp|Q13200|PSMD2_HUMAN"	"HUMAN"	"0"
"sp|P51610|HCFC1_HUMAN"	"HUMAN"	"0"
"sp|P01889|HLAB_HUMAN"	"HUMAN"	"0"
"sp|P11117|PPAL_HUMAN"	"HUMAN"	"0"
"sp|P10321|HLAC_HUMAN"	"HUMAN"	"0"
"sp|P47914|RL29_HUMAN"	"HUMAN"	"0"
"sp|P49848|TAF6_HUMAN"	"HUMAN"	"0"
"sp|O60437|PEPL_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6A5|TACC3_HUMAN"	"HUMAN"	"0"
"sp|P30049|ATPD_HUMAN"	"HUMAN"	"0"
"sp|A5YKK6|CNOT1_HUMAN"	"HUMAN"	"0"
"sp|O00764|PDXK_HUMAN"	"HUMAN"	"0"
"sp|O95361|TRI16_HUMAN"	"HUMAN"	"0"
"sp|O43149|ZZEF1_HUMAN"	"HUMAN"	"0"
"sp|Q99426|TBCB_HUMAN"	"HUMAN"	"0"
"sp|P05165|PCCA_HUMAN"	"HUMAN"	"0"
"sp|Q12797|ASPH_HUMAN"	"HUMAN"	"0"
"sp|P46782|RS5_HUMAN"	"HUMAN"	"0"
"sp|O94979|SC31A_HUMAN"	"HUMAN"	"0"
"sp|Q8WVJ2|NUDC2_HUMAN"	"HUMAN"	"0"
"sp|Q12905|ILF2_HUMAN"	"HUMAN"	"0"
"sp|Q96Q15|SMG1_HUMAN"	"HUMAN"	"0"
"sp|Q99459|CDC5L_HUMAN"	"HUMAN"	"0"
"sp|P50336|PPOX_HUMAN"	"HUMAN"	"0"
"sp|P60484|PTEN_HUMAN"	"HUMAN"	"0"
"sp|Q8N9T8|KRI1_HUMAN"	"HUMAN"	"0"
"sp|Q9P031|TAP26_HUMAN"	"HUMAN"	"0"
"sp|Q8NCA5|FA98A_HUMAN"	"HUMAN"	"0"
"sp|Q8IXK0|PHC2_HUMAN"	"HUMAN"	"0"
"sp|P35754|GLRX1_HUMAN"	"HUMAN"	"0"
"sp|Q9H7N4|SFR19_HUMAN"	"HUMAN"	"0"
"sp|O14802|RPC1_HUMAN"	"HUMAN"	"0"
"sp|Q15459|SF3A1_HUMAN"	"HUMAN"	"0"
"sp|Q9P2E9|RRBP1_HUMAN"	"HUMAN"	"0"
"sp|Q9NWV4|CZIB_HUMAN"	"HUMAN"	"0"
"sp|Q9C0E2|XPO4_HUMAN"	"HUMAN"	"0"
"sp|Q8WWI1|LMO7_HUMAN"	"HUMAN"	"0"
"sp|Q13439|GOGA4_HUMAN"	"HUMAN"	"0"
"sp|O94874|UFL1_HUMAN"	"HUMAN"	"0"
"sp|Q02809|PLOD1_HUMAN"	"HUMAN"	"0"
"sp|Q9UBU9|NXF1_HUMAN"	"HUMAN"	"0"
"sp|Q99623|PHB2_HUMAN"	"HUMAN"	"0"
"sp|O95834|EMAL2_HUMAN"	"HUMAN"	"0"
"sp|Q6P996|PDXD1_HUMAN"	"HUMAN"	"0"
"sp|Q9NXG6|P4HTM_HUMAN"	"HUMAN"	"0"
"sp|Q3ZCQ8|TIM50_HUMAN"	"HUMAN"	"0"
"sp|Q99829|CPNE1_HUMAN"	"HUMAN"	"0"
"sp|Q86U86|PB1_HUMAN"	"HUMAN"	"0"
"sp|Q13867|BLMH_HUMAN"	"HUMAN"	"0"
"sp|Q92621|NU205_HUMAN"	"HUMAN"	"0"
"sp|P05783|K1C18_HUMAN"	"HUMAN"	"0"
"sp|Q7Z460|CLAP1_HUMAN"	"HUMAN"	"0"
"sp|Q5T6V5|QNG1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3D5|RT18C_HUMAN"	"HUMAN"	"0"
"sp|P11182|ODB2_HUMAN"	"HUMAN"	"0"
"sp|Q6P1N0|C2D1A_HUMAN"	"HUMAN"	"0"
"sp|P54578|UBP14_HUMAN"	"HUMAN"	"0"
"sp|Q92734|TFG_HUMAN"	"HUMAN"	"0"
"sp|P04792|HSPB1_HUMAN"	"HUMAN"	"0"
"sp|O14974|MYPT1_HUMAN"	"HUMAN"	"0"
"sp|P62917|RL8_HUMAN"	"HUMAN"	"0"
"sp|Q9H6R4|NOL6_HUMAN"	"HUMAN"	"0"
"sp|Q15853|USF2_HUMAN"	"HUMAN"	"0"
"sp|O75940|SPF30_HUMAN"	"HUMAN"	"0"
"sp|O43159|RRP8_HUMAN"	"HUMAN"	"0"
"sp|Q05397|FAK1_HUMAN"	"HUMAN"	"0"
"sp|O75446|SAP30_HUMAN"	"HUMAN"	"0"
"sp|Q96CV9|OPTN_HUMAN"	"HUMAN"	"0"
"sp|Q8ND24|RN214_HUMAN"	"HUMAN"	"0"
"sp|Q9UBE0|SAE1_HUMAN"	"HUMAN"	"0"
"sp|P25786|PSA1_HUMAN"	"HUMAN"	"0"
"sp|Q8IZ73|RUSD2_HUMAN"	"HUMAN"	"0"
"sp|Q9BUQ8|DDX23_HUMAN"	"HUMAN"	"0"
"sp|Q9NRR5|UBQL4_HUMAN"	"HUMAN"	"0"
"sp|O14828|SCAM3_HUMAN"	"HUMAN"	"0"
"sp|O15126|SCAM1_HUMAN"	"HUMAN"	"0"
"sp|P14314|GLU2B_HUMAN"	"HUMAN"	"0"
"sp|O76031|CLPX_HUMAN"	"HUMAN"	"0"
"sp|Q6ZSJ8|CA122_HUMAN"	"HUMAN"	"0"
"sp|Q15276|RABE1_HUMAN"	"HUMAN"	"0"
"sp|Q5T0N5|FBP1L_HUMAN"	"HUMAN"	"0"
"sp|Q6P087|RUSD3_HUMAN"	"HUMAN"	"0"
"sp|Q86V21|AACS_HUMAN"	"HUMAN"	"0"
"sp|Q969E2|SCAM4_HUMAN"	"HUMAN"	"0"
"sp|Q9P0V9|SEP10_HUMAN"	"HUMAN"	"0"
"sp|P49773|HINT1_HUMAN"	"HUMAN"	"0"
"sp|Q86W42|THOC6_HUMAN"	"HUMAN"	"0"
"sp|Q9UH62|ARMX3_HUMAN"	"HUMAN"	"0"
"sp|Q86U44|MTA70_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6K9|NEMO_HUMAN"	"HUMAN"	"0"
"sp|P05543|THBG_HUMAN"	"HUMAN"	"0"
"sp|Q12874|SF3A3_HUMAN"	"HUMAN"	"0"
"sp|P11142|HSP7C_HUMAN"	"HUMAN"	"0"
"sp|Q96TA1|NIBA2_HUMAN"	"HUMAN"	"0"
"sp|Q7Z4V5|HDGR2_HUMAN"	"HUMAN"	"0"
"sp|Q00688|FKBP3_HUMAN"	"HUMAN"	"0"
"sp|Q96A33|CCD47_HUMAN"	"HUMAN"	"0"
"sp|P55327|TPD52_HUMAN"	"HUMAN"	"0"
"sp|Q14432|PDE3A_HUMAN"	"HUMAN"	"0"
"sp|Q9UBI6|GBG12_HUMAN"	"HUMAN"	"0"
"sp|Q9BRJ6|CG050_HUMAN"	"HUMAN"	"0"
"sp|P00505|AATM_HUMAN"	"HUMAN"	"0"
"sp|Q9UJX5|APC4_HUMAN"	"HUMAN"	"0"
"sp|Q16658|FSCN1_HUMAN"	"HUMAN"	"0"
"sp|P28062|PSB8_HUMAN"	"HUMAN"	"0"
"sp|P10515|ODP2_HUMAN"	"HUMAN"	"0"
"sp|Q96CN7|ISOC1_HUMAN"	"HUMAN"	"0"
"sp|Q9NXV6|CARF_HUMAN"	"HUMAN"	"0"
"sp|Q96HW7|INT4_HUMAN"	"HUMAN"	"0"
"sp|O95861|BPNT1_HUMAN"	"HUMAN"	"0"
"sp|P09211|GSTP1_HUMAN"	"HUMAN"	"0"
"sp|O75153|CLU_HUMAN"	"HUMAN"	"0"
"sp|Q8TB61|S35B2_HUMAN"	"HUMAN"	"0"
"sp|Q86VM9|ZCH18_HUMAN"	"HUMAN"	"0"
"sp|O96008|TOM40_HUMAN"	"HUMAN"	"0"
"sp|O00562|PITM1_HUMAN"	"HUMAN"	"0"
"sp|Q7L5N1|CSN6_HUMAN"	"HUMAN"	"0"
"sp|Q9UQ90|SPG7_HUMAN"	"HUMAN"	"0"
"sp|Q14814|MEF2D_HUMAN"	"HUMAN"	"0"
"sp|Q6NW34|NEPRO_HUMAN"	"HUMAN"	"0"
"sp|Q96CW1|AP2M1_HUMAN"	"HUMAN"	"0"
"sp|Q5JRA6|TGO1_HUMAN"	"HUMAN"	"0"
"sp|Q5GLZ8|HERC4_HUMAN"	"HUMAN"	"0"
"sp|Q8WWY3|PRP31_HUMAN"	"HUMAN"	"0"
"sp|P56537|IF6_HUMAN"	"HUMAN"	"0"
"sp|P54727|RD23B_HUMAN"	"HUMAN"	"0"
"sp|P55055|NR1H2_HUMAN;sp|Q13133|NR1H3_HUMAN"	"HUMAN"	"0"
"sp|Q8NEJ9|NGDN_HUMAN"	"HUMAN"	"0"
"sp|O00534|VMA5A_HUMAN"	"HUMAN"	"0"
"sp|P16949|STMN1_HUMAN"	"HUMAN"	"0"
"sp|P82912|RT11_HUMAN"	"HUMAN"	"0"
"sp|O15144|ARPC2_HUMAN"	"HUMAN"	"0"
"sp|O00203|AP3B1_HUMAN"	"HUMAN"	"0"
"sp|Q16594|TAF9_HUMAN"	"HUMAN"	"0"
"sp|Q15019|SEPT2_HUMAN"	"HUMAN"	"0"
"sp|Q5QJE6|TDIF2_HUMAN"	"HUMAN"	"0"
"sp|Q9NXE4|NSMA3_HUMAN"	"HUMAN"	"0"
"sp|Q7Z2W4|ZCCHV_HUMAN"	"HUMAN"	"0"
"sp|Q75N03|HAKAI_HUMAN"	"HUMAN"	"0"
"sp|P14384|CBPM_HUMAN"	"HUMAN"	"0"
"sp|Q9NZ08|ERAP1_HUMAN"	"HUMAN"	"0"
"sp|Q9BWH6|RPAP1_HUMAN"	"HUMAN"	"0"
"sp|Q9NXH8|TOR4A_HUMAN"	"HUMAN"	"0"
"sp|Q9BRQ6|MIC25_HUMAN"	"HUMAN"	"0"
"sp|P30566|PUR8_HUMAN"	"HUMAN"	"0"
"sp|Q9NYH9|UTP6_HUMAN"	"HUMAN"	"0"
"sp|Q9Y3Y2|CHTOP_HUMAN"	"HUMAN"	"0"
"sp|Q15022|SUZ12_HUMAN"	"HUMAN"	"0"
"sp|P49756|RBM25_HUMAN"	"HUMAN"	"0"
"sp|P53621|COPA_HUMAN"	"HUMAN"	"0"
"sp|Q99986|VRK1_HUMAN"	"HUMAN"	"0"
"sp|Q8IXB1|DJC10_HUMAN"	"HUMAN"	"0"
"sp|Q8NBM4|UBAC2_HUMAN"	"HUMAN"	"0"
"sp|Q96KP1|EXOC2_HUMAN"	"HUMAN"	"0"
"sp|Q8N3V7|SYNPO_HUMAN"	"HUMAN"	"0"
"sp|Q15527|SURF2_HUMAN"	"HUMAN"	"0"
"sp|Q96AY3|FKB10_HUMAN"	"HUMAN"	"0"
"sp|Q14914|PTGR1_HUMAN"	"HUMAN"	"0"
"sp|Q96BD0|SO4A1_HUMAN"	"HUMAN"	"0"
"sp|Q2NL82|TSR1_HUMAN"	"HUMAN"	"0"
