"Protein"	"Organism"	"DEP"
"sp|P07355|ANXA2_HUMAN;sp|A6NMY6|AXA2L_HUMAN"	"HUMAN"	"0"
"sp|P07384|CAN1_HUMAN"	"HUMAN"	"0"
"sp|P07602|SAP_HUMAN"	"HUMAN"	"0"
"sp|P07686|HEXB_HUMAN"	"HUMAN"	"0"
"sp|P07741|APT_HUMAN"	"HUMAN"	"0"
"sp|P07814|SYEP_HUMAN"	"HUMAN"	"0"
"sp|P07858|CATB_HUMAN"	"HUMAN"	"0"
"sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FG0|HS905_HUMAN"	"HUMAN"	"0"
"sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|B2RXH8|HNRC2_HUMAN;sp|Q86SE5|RALYL_HUMAN"	"HUMAN"	"0"
"sp|P07919|QCR6_HUMAN;sp|A0A096LP55|QCR6L_HUMAN"	"HUMAN"	"0"
"sp|P07954|FUMH_HUMAN"	"HUMAN"	"0"
"sp|P08134|RHOC_HUMAN"	"HUMAN"	"0"
"sp|P08195|4F2_HUMAN"	"HUMAN"	"0"
"sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN"	"HUMAN"	"0"
"sp|P08243|ASNS_HUMAN"	"HUMAN"	"0"
"sp|P08397|HEM3_HUMAN"	"HUMAN"	"0"
"sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN"	"HUMAN"	"0"
"sp|P08574|CY1_HUMAN"	"HUMAN"	"0"
"sp|P08575|PTPRC_HUMAN"	"HUMAN"	"0"
"sp|P08579|RU2B_HUMAN"	"HUMAN"	"0"
"sp|P08590|MYL3_HUMAN"	"HUMAN"	"0"
"sp|P08621|RU17_HUMAN"	"HUMAN"	"0"
"sp|P08708|RS17_HUMAN"	"HUMAN"	"0"
"sp|P08754|GNAI3_HUMAN"	"HUMAN"	"0"
"sp|P08758|ANXA5_HUMAN"	"HUMAN"	"0"
"sp|P08865|RSSA_HUMAN;sp|A0A8I5KQE6|RPSA2_HUMAN"	"HUMAN"	"0"
"sp|P08962|CD63_HUMAN"	"HUMAN"	"0"
"sp|P09012|SNRPA_HUMAN"	"HUMAN"	"0"
"sp|P09104|ENOG_HUMAN"	"HUMAN"	"0"
"sp|P09110|THIK_HUMAN"	"HUMAN"	"0"
"sp|P09132|SRP19_HUMAN"	"HUMAN"	"0"
"sp|P09211|GSTP1_HUMAN"	"HUMAN"	"0"
"sp|P09234|RU1C_HUMAN"	"HUMAN"	"0"
"sp|P09382|LEG1_HUMAN"	"HUMAN"	"0"
"sp|P09429|HMGB1_HUMAN;sp|B2RPK0|HGB1A_HUMAN;sp|P23497|SP100_HUMAN"	"HUMAN"	"0"
"sp|P09496|CLCA_HUMAN"	"HUMAN"	"0"
"sp|P09497|CLCB_HUMAN"	"HUMAN"	"0"
"sp|P09543|CN37_HUMAN"	"HUMAN"	"0"
"sp|P09622|DLDH_HUMAN"	"HUMAN"	"0"
"sp|P09651|ROA1_HUMAN"	"HUMAN"	"0"
"sp|P09661|RU2A_HUMAN"	"HUMAN"	"0"
"sp|P09874|PARP1_HUMAN"	"HUMAN"	"0"
"sp|P09960|LKHA4_HUMAN"	"HUMAN"	"0"
"sp|P09972|ALDOC_HUMAN"	"HUMAN"	"0"
"sp|P0C025|NUD17_HUMAN"	"HUMAN"	"0"
"sp|Q71UI9|H2AV_HUMAN;sp|P0C0S5|H2AZ_HUMAN"	"HUMAN"	"0"
"sp|Q99878|H2A1J_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q9BTM1|H2AJ_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN"	"HUMAN"	"0"
"sp|Q8NHU0|CT453_HUMAN;sp|Q5HYN5|CT451_HUMAN;sp|Q5DJT8|CT452_HUMAN;sp|P0DMV2|CT459_HUMAN;sp|P0DMV1|CT458_HUMAN;sp|P0DMV0|CT457_HUMAN;sp|P0DMU9|CT45A_HUMAN;sp|P0DMU8|CT455_HUMAN;sp|P0DMU7|CT456_HUMAN"	"HUMAN"	"0"
"sp|P0DMV9|HS71B_HUMAN;sp|P0DMV8|HS71A_HUMAN"	"HUMAN"	"0"
"sp|P0DP25|CALM3_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP23|CALM1_HUMAN;sp|P27482|CALL3_HUMAN"	"HUMAN"	"0"
"sp|P0DPB6|RPAC2_HUMAN"	"HUMAN"	"0"
"sp|P0DTW1|GAGE1_HUMAN;sp|Q4V326|GAG2E_HUMAN;sp|P0DSO3|GAGE4_HUMAN;sp|P0CL82|GG12I_HUMAN;sp|P0CL81|GG12G_HUMAN;sp|P0CL80|GG12F_HUMAN;sp|O76087|GAGE7_HUMAN;sp|A6NER3|GG12J_HUMAN;sp|A6NDE8|GG12H_HUMAN;sp|A1L429|GG12C_HUMAN"	"HUMAN"	"0"
"sp|P10109|ADX_HUMAN"	"HUMAN"	"0"
"sp|P10155|RO60_HUMAN"	"HUMAN"	"0"
"sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN"	"HUMAN"	"0"
"sp|P10515|ODP2_HUMAN"	"HUMAN"	"0"
"sp|P10599|THIO_HUMAN"	"HUMAN"	"0"
"sp|P10606|COX5B_HUMAN"	"HUMAN"	"0"
"sp|P10746|HEM4_HUMAN"	"HUMAN"	"0"
"sp|P10768|ESTD_HUMAN"	"HUMAN"	"0"
"sp|P10809|CH60_HUMAN"	"HUMAN"	"0"
"sp|P11021|BIP_HUMAN"	"HUMAN"	"0"
"sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN"	"HUMAN"	"0"
"sp|P11166|GTR1_HUMAN"	"HUMAN"	"0"
"sp|P11171|EPB41_HUMAN;sp|Q9Y2J2|E41L3_HUMAN"	"HUMAN"	"0"
"sp|P11172|UMPS_HUMAN"	"HUMAN"	"0"
"sp|P11177|ODPB_HUMAN"	"HUMAN"	"0"
"sp|P11233|RALA_HUMAN;sp|P11234|RALB_HUMAN"	"HUMAN"	"0"
"sp|P11277|SPTB1_HUMAN"	"HUMAN"	"0"
"sp|P11279|LAMP1_HUMAN"	"HUMAN"	"0"
"sp|P11310|ACADM_HUMAN"	"HUMAN"	"0"
"sp|P11387|TOP1_HUMAN;sp|Q969P6|TOP1M_HUMAN"	"HUMAN"	"0"
"sp|P11413|G6PD_HUMAN"	"HUMAN"	"0"
"sp|P11441|UBL4A_HUMAN"	"HUMAN"	"0"
"sp|P11498|PYC_HUMAN"	"HUMAN"	"0"
"sp|P11586|C1TC_HUMAN"	"HUMAN"	"0"
"sp|P11717|MPRI_HUMAN"	"HUMAN"	"0"
"sp|P11766|ADHX_HUMAN"	"HUMAN"	"0"
"sp|P11908|PRPS2_HUMAN"	"HUMAN"	"0"
"sp|P11940|PABP1_HUMAN;sp|Q9H361|PABP3_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q96DU9|PABP5_HUMAN"	"HUMAN"	"0"
"sp|P12004|PCNA_HUMAN"	"HUMAN"	"0"
"sp|P12074|CX6A1_HUMAN"	"HUMAN"	"0"
"sp|P12081|HARS1_HUMAN"	"HUMAN"	"0"
"sp|P12236|ADT3_HUMAN"	"HUMAN"	"0"
"sp|P12268|IMDH2_HUMAN"	"HUMAN"	"0"
"sp|P12270|TPR_HUMAN"	"HUMAN"	"0"
"sp|P12277|KCRB_HUMAN;sp|P06732|KCRM_HUMAN"	"HUMAN"	"0"
"sp|P12532|KCRU_HUMAN;sp|P17540|KCRS_HUMAN"	"HUMAN"	"0"
"sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN"	"HUMAN"	"0"
"sp|P12829|MYL4_HUMAN"	"HUMAN"	"0"
"sp|P12956|XRCC6_HUMAN"	"HUMAN"	"0"
"sp|P13010|XRCC5_HUMAN"	"HUMAN"	"0"
"sp|P13073|COX41_HUMAN"	"HUMAN"	"0"
"sp|P13473|LAMP2_HUMAN"	"HUMAN"	"0"
"sp|P13489|RINI_HUMAN"	"HUMAN"	"0"
"sp|P13639|EF2_HUMAN"	"HUMAN"	"0"
"sp|P13667|PDIA4_HUMAN"	"HUMAN"	"0"
"sp|P13674|P4HA1_HUMAN"	"HUMAN"	"0"
"sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN"	"HUMAN"	"0"
"sp|P13796|PLSL_HUMAN;sp|P13797|PLST_HUMAN;sp|Q14651|PLSI_HUMAN"	"HUMAN"	"0"
"sp|P13798|ACPH_HUMAN"	"HUMAN"	"0"
"sp|P13804|ETFA_HUMAN"	"HUMAN"	"0"
"sp|P13807|GYS1_HUMAN"	"HUMAN"	"0"
"sp|P13861|KAP2_HUMAN"	"HUMAN"	"0"
"sp|P13929|ENOB_HUMAN"	"HUMAN"	"0"
"sp|P13984|T2FB_HUMAN"	"HUMAN"	"0"
"sp|P13987|CD59_HUMAN"	"HUMAN"	"0"
"sp|P13995|MTDC_HUMAN"	"HUMAN"	"0"
"sp|P14174|MIF_HUMAN"	"HUMAN"	"0"
"sp|P14314|GLU2B_HUMAN"	"HUMAN"	"0"
"sp|P14324|FPPS_HUMAN"	"HUMAN"	"0"
"sp|P14406|CX7A2_HUMAN"	"HUMAN"	"0"
"sp|P14550|AK1A1_HUMAN"	"HUMAN"	"0"
"sp|P14618|KPYM_HUMAN"	"HUMAN"	"0"
"sp|P14625|ENPL_HUMAN;sp|Q58FF3|ENPLL_HUMAN"	"HUMAN"	"0"
"sp|P14635|CCNB1_HUMAN"	"HUMAN"	"0"
"sp|P14678|RSMB_HUMAN"	"HUMAN"	"0"
"sp|P14735|IDE_HUMAN"	"HUMAN"	"0"
"sp|P14854|CX6B1_HUMAN"	"HUMAN"	"0"
"sp|P14866|HNRPL_HUMAN"	"HUMAN"	"0"
"sp|P14868|SYDC_HUMAN"	"HUMAN"	"0"
"sp|P14927|QCR7_HUMAN"	"HUMAN"	"0"
"sp|P15104|GLNA_HUMAN"	"HUMAN"	"0"
"sp|P15153|RAC2_HUMAN"	"HUMAN"	"0"
"sp|P15170|ERF3A_HUMAN"	"HUMAN"	"0"
"sp|P15311|EZRI_HUMAN"	"HUMAN"	"0"
"sp|P15374|UCHL3_HUMAN"	"HUMAN"	"0"
"sp|P15531|NDKA_HUMAN"	"HUMAN"	"0"
"sp|P15559|NQO1_HUMAN"	"HUMAN"	"0"
"sp|P15880|RS2_HUMAN"	"HUMAN"	"0"
"sp|P15927|RFA2_HUMAN"	"HUMAN"	"0"
"sp|P15954|COX7C_HUMAN"	"HUMAN"	"0"
"sp|P16083|NQO2_HUMAN"	"HUMAN"	"0"
"sp|P16152|CBR1_HUMAN"	"HUMAN"	"0"
"sp|P16157|ANK1_HUMAN"	"HUMAN"	"0"
"sp|P18846|ATF1_HUMAN;sp|P16220|CREB1_HUMAN"	"HUMAN"	"0"
"sp|P16403|H12_HUMAN"	"HUMAN"	"0"
"sp|P16930|FAAA_HUMAN"	"HUMAN"	"0"
"sp|P16949|STMN1_HUMAN"	"HUMAN"	"0"
"sp|P16989|YBOX3_HUMAN"	"HUMAN"	"0"
"sp|P17028|ZNF24_HUMAN"	"HUMAN"	"0"
"sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN"	"HUMAN"	"0"
"sp|P17096|HMGA1_HUMAN"	"HUMAN"	"0"
"sp|P17174|AATC_HUMAN"	"HUMAN"	"0"
"sp|P17480|UBF1_HUMAN"	"HUMAN"	"0"
"sp|P17612|KAPCA_HUMAN;sp|P22694|KAPCB_HUMAN"	"HUMAN"	"0"
"sp|P17655|CAN2_HUMAN"	"HUMAN"	"0"
"sp|P17812|PYRG1_HUMAN;sp|Q9NRF8|PYRG2_HUMAN"	"HUMAN"	"0"
"sp|P17844|DDX5_HUMAN"	"HUMAN"	"0"
"sp|P17858|PFKAL_HUMAN"	"HUMAN"	"0"
"sp|P17980|PRS6A_HUMAN"	"HUMAN"	"0"
"sp|P17987|TCPA_HUMAN"	"HUMAN"	"0"
"sp|P18031|PTN1_HUMAN"	"HUMAN"	"0"
"sp|P18077|RL35A_HUMAN"	"HUMAN"	"0"
"sp|P18085|ARF4_HUMAN"	"HUMAN"	"0"
"sp|P18124|RL7_HUMAN"	"HUMAN"	"0"
"sp|P18206|VINC_HUMAN"	"HUMAN"	"0"
"sp|P18583|SON_HUMAN"	"HUMAN"	"0"
"sp|P18621|RL17_HUMAN"	"HUMAN"	"0"
"sp|P18669|PGAM1_HUMAN;sp|P15259|PGAM2_HUMAN;sp|Q8N0Y7|PGAM4_HUMAN"	"HUMAN"	"0"
"sp|P18754|RCC1_HUMAN"	"HUMAN"	"0"
"sp|P18858|DNLI1_HUMAN"	"HUMAN"	"0"
"sp|P18859|ATP5J_HUMAN"	"HUMAN"	"0"
"sp|P19338|NUCL_HUMAN"	"HUMAN"	"0"
"sp|P19367|HXK1_HUMAN"	"HUMAN"	"0"
"sp|P19387|RPB3_HUMAN"	"HUMAN"	"0"
"sp|P19388|RPAB1_HUMAN"	"HUMAN"	"0"
"sp|P19404|NDUV2_HUMAN"	"HUMAN"	"0"
"sp|P19525|E2AK2_HUMAN"	"HUMAN"	"0"
"sp|P19784|CSK22_HUMAN"	"HUMAN"	"0"
"sp|P20042|IF2B_HUMAN"	"HUMAN"	"0"
"sp|P20073|ANXA7_HUMAN"	"HUMAN"	"0"
"sp|P20290|BTF3_HUMAN"	"HUMAN"	"0"
"sp|P20618|PSB1_HUMAN"	"HUMAN"	"0"
"sp|P20645|MPRD_HUMAN"	"HUMAN"	"0"
"sp|P20674|COX5A_HUMAN"	"HUMAN"	"0"
"sp|P20700|LMNB1_HUMAN"	"HUMAN"	"0"
"sp|P20810|ICAL_HUMAN"	"HUMAN"	"0"
"sp|P20839|IMDH1_HUMAN"	"HUMAN"	"0"
"sp|P20962|PTMS_HUMAN"	"HUMAN"	"0"
"sp|P21127|CD11B_HUMAN;sp|Q9UQ88|CD11A_HUMAN;sp|Q13882|PTK6_HUMAN"	"HUMAN"	"0"
"sp|P21281|VATB2_HUMAN;sp|P15313|VATB1_HUMAN"	"HUMAN"	"0"
"sp|P21283|VATC1_HUMAN"	"HUMAN"	"0"
"sp|P21333|FLNA_HUMAN"	"HUMAN"	"0"
"sp|P21399|ACOHC_HUMAN"	"HUMAN"	"0"
"sp|P21796|VDAC1_HUMAN"	"HUMAN"	"0"
"sp|P21912|SDHB_HUMAN"	"HUMAN"	"0"
"sp|P21964|COMT_HUMAN"	"HUMAN"	"0"
"sp|P21980|TGM2_HUMAN"	"HUMAN"	"0"
"sp|P22059|OSBP1_HUMAN;sp|Q969R2|OSBP2_HUMAN"	"HUMAN"	"0"
"sp|P22061|PIMT_HUMAN"	"HUMAN"	"0"
"sp|P22087|FBRL_HUMAN"	"HUMAN"	"0"
"sp|P22102|PUR2_HUMAN"	"HUMAN"	"0"
"sp|P22234|PUR6_HUMAN"	"HUMAN"	"0"
"sp|P22307|SCP2_HUMAN"	"HUMAN"	"0"
"sp|P22314|UBA1_HUMAN"	"HUMAN"	"0"
"sp|P22352|GPX3_HUMAN"	"HUMAN"	"0"
"sp|P22392|NDKB_HUMAN;sp|O60361|NDK8_HUMAN"	"HUMAN"	"0"
"sp|P22570|ADRO_HUMAN"	"HUMAN"	"0"
"sp|P22612|KAPCG_HUMAN"	"HUMAN"	"0"
"sp|P22626|ROA2_HUMAN"	"HUMAN"	"0"
"sp|P22695|QCR2_HUMAN"	"HUMAN"	"0"
"sp|P22830|HEMH_HUMAN"	"HUMAN"	"0"
"sp|P23193|TCEA1_HUMAN;sp|Q15560|TCEA2_HUMAN"	"HUMAN"	"0"
"sp|P23246|SFPQ_HUMAN"	"HUMAN"	"0"
"sp|P23258|TBG1_HUMAN;sp|Q9NRH3|TBG2_HUMAN"	"HUMAN"	"0"
"sp|P23284|PPIB_HUMAN"	"HUMAN"	"0"
"sp|P23381|SYWC_HUMAN"	"HUMAN"	"0"
"sp|P23396|RS3_HUMAN"	"HUMAN"	"0"
"sp|P23434|GCSH_HUMAN"	"HUMAN"	"0"
"sp|P23526|SAHH_HUMAN"	"HUMAN"	"0"
"sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN"	"HUMAN"	"0"
"sp|P23588|IF4B_HUMAN"	"HUMAN"	"0"
"sp|P23919|KTHY_HUMAN"	"HUMAN"	"0"
"sp|P24534|EF1B_HUMAN"	"HUMAN"	"0"
"sp|P24539|AT5F1_HUMAN"	"HUMAN"	"0"
"sp|P24666|PPAC_HUMAN"	"HUMAN"	"0"
"sp|P24752|THIL_HUMAN"	"HUMAN"	"0"
"sp|P24928|RPB1_HUMAN"	"HUMAN"	"0"
"sp|P24941|CDK2_HUMAN"	"HUMAN"	"0"
"sp|P25325|THTM_HUMAN"	"HUMAN"	"0"
"sp|P25398|RS12_HUMAN"	"HUMAN"	"0"
"sp|P25685|DNJB1_HUMAN"	"HUMAN"	"0"
"sp|P25705|ATPA_HUMAN"	"HUMAN"	"0"
"sp|P25786|PSA1_HUMAN"	"HUMAN"	"0"
"sp|P25787|PSA2_HUMAN"	"HUMAN"	"0"
"sp|P25788|PSA3_HUMAN"	"HUMAN"	"0"
"sp|P25789|PSA4_HUMAN"	"HUMAN"	"0"
"sp|P25815|S100P_HUMAN"	"HUMAN"	"0"
"sp|P26038|MOES_HUMAN"	"HUMAN"	"0"
"sp|P26196|DDX6_HUMAN"	"HUMAN"	"0"
"sp|P26358|DNMT1_HUMAN"	"HUMAN"	"0"
"sp|P26368|U2AF2_HUMAN"	"HUMAN"	"0"
"sp|P26373|RL13_HUMAN"	"HUMAN"	"0"
"sp|P26583|HMGB2_HUMAN"	"HUMAN"	"0"
"sp|P26599|PTBP1_HUMAN"	"HUMAN"	"0"
"sp|P26639|SYTC_HUMAN;sp|A2RTX5|SYTC2_HUMAN"	"HUMAN"	"0"
"sp|P26640|SYVC_HUMAN"	"HUMAN"	"0"
"sp|P26641|EF1G_HUMAN"	"HUMAN"	"0"
"sp|P26885|FKBP2_HUMAN"	"HUMAN"	"0"
"sp|P27105|STOM_HUMAN"	"HUMAN"	"0"
"sp|P27348|1433T_HUMAN"	"HUMAN"	"0"
"sp|P27635|RL10_HUMAN;sp|Q96L21|RL10L_HUMAN"	"HUMAN"	"0"
"sp|P27694|RFA1_HUMAN"	"HUMAN"	"0"
"sp|P27695|APEX1_HUMAN"	"HUMAN"	"0"
"sp|P27707|DCK_HUMAN"	"HUMAN"	"0"
"sp|P27708|PYR1_HUMAN;sp|P31327|CPSM_HUMAN"	"HUMAN"	"0"
"sp|P27797|CALR_HUMAN"	"HUMAN"	"0"
"sp|P27816|MAP4_HUMAN"	"HUMAN"	"0"
"sp|P27824|CALX_HUMAN"	"HUMAN"	"0"
"sp|P28066|PSA5_HUMAN"	"HUMAN"	"0"
"sp|P28070|PSB4_HUMAN"	"HUMAN"	"0"
"sp|P28072|PSB6_HUMAN"	"HUMAN"	"0"
"sp|P28074|PSB5_HUMAN"	"HUMAN"	"0"
"sp|P28331|NDUS1_HUMAN"	"HUMAN"	"0"
"sp|P28340|DPOD1_HUMAN"	"HUMAN"	"0"
"sp|P28482|MK01_HUMAN;sp|P27361|MK03_HUMAN;sp|P31152|MK04_HUMAN"	"HUMAN"	"0"
"sp|P28838|AMPL_HUMAN"	"HUMAN"	"0"
"sp|P29144|TPP2_HUMAN"	"HUMAN"	"0"
"sp|P29218|IMPA1_HUMAN"	"HUMAN"	"0"
"sp|P29401|TKT_HUMAN"	"HUMAN"	"0"
"sp|P29590|PML_HUMAN"	"HUMAN"	"0"
"sp|P29692|EF1D_HUMAN"	"HUMAN"	"0"
"sp|P30040|ERP29_HUMAN"	"HUMAN"	"0"
"sp|P30041|PRDX6_HUMAN"	"HUMAN"	"0"
"sp|P30043|BLVRB_HUMAN"	"HUMAN"	"0"
"sp|P30044|PRDX5_HUMAN"	"HUMAN"	"0"
"sp|P30046|DOPD_HUMAN;sp|A6NHG4|DDTL_HUMAN"	"HUMAN"	"0"
"sp|P30048|PRDX3_HUMAN"	"HUMAN"	"0"
"sp|P30049|ATPD_HUMAN"	"HUMAN"	"0"
"sp|P30050|RL12_HUMAN"	"HUMAN"	"0"
"sp|P30084|ECHM_HUMAN"	"HUMAN"	"0"
"sp|P30085|KCY_HUMAN"	"HUMAN"	"0"
"sp|P30086|PEBP1_HUMAN"	"HUMAN"	"0"
"sp|P30101|PDIA3_HUMAN"	"HUMAN"	"0"
"sp|P30153|2AAA_HUMAN"	"HUMAN"	"0"
"sp|P30154|2AAB_HUMAN"	"HUMAN"	"0"
"sp|P30260|CDC27_HUMAN"	"HUMAN"	"0"
"sp|P30405|PPIF_HUMAN"	"HUMAN"	"0"
"sp|P30419|NMT1_HUMAN;sp|O60551|NMT2_HUMAN"	"HUMAN"	"0"
"sp|P30520|PURA2_HUMAN;sp|Q8N142|PURA1_HUMAN"	"HUMAN"	"0"
"sp|P30566|PUR8_HUMAN"	"HUMAN"	"0"
"sp|P30613|KPYR_HUMAN"	"HUMAN"	"0"
"sp|P30626|SORCN_HUMAN"	"HUMAN"	"0"
"sp|P30740|ILEU_HUMAN;sp|O75830|SPI2_HUMAN"	"HUMAN"	"0"
"sp|P30837|AL1B1_HUMAN"	"HUMAN"	"0"
"sp|P31040|SDHA_HUMAN"	"HUMAN"	"0"
"sp|P31150|GDIA_HUMAN"	"HUMAN"	"0"
"sp|P31153|METK2_HUMAN;sp|Q00266|METK1_HUMAN"	"HUMAN"	"0"
"sp|P31323|KAP3_HUMAN"	"HUMAN"	"0"
"sp|P31350|RIR2_HUMAN;sp|Q7LG56|RIR2B_HUMAN"	"HUMAN"	"0"
"sp|P31483|TIA1_HUMAN"	"HUMAN"	"0"
"sp|P31689|DNJA1_HUMAN"	"HUMAN"	"0"
"sp|P31930|QCR1_HUMAN"	"HUMAN"	"0"
"sp|P31937|3HIDH_HUMAN"	"HUMAN"	"0"
"sp|P31939|PUR9_HUMAN"	"HUMAN"	"0"
"sp|P31942|HNRH3_HUMAN"	"HUMAN"	"0"
"sp|P31943|HNRH1_HUMAN"	"HUMAN"	"0"
"sp|P31946|1433B_HUMAN"	"HUMAN"	"0"
"sp|P31947|1433S_HUMAN"	"HUMAN"	"0"
"sp|P31948|STIP1_HUMAN"	"HUMAN"	"0"
"sp|P31949|S10AB_HUMAN"	"HUMAN"	"0"
"sp|P32119|PRDX2_HUMAN"	"HUMAN"	"0"
"sp|P32322|P5CR1_HUMAN"	"HUMAN"	"0"
"sp|P32929|CGL_HUMAN"	"HUMAN"	"0"
"sp|P32969|RL9_HUMAN"	"HUMAN"	"0"
"sp|P33176|KINH_HUMAN;sp|O60282|KIF5C_HUMAN;sp|Q12840|KIF5A_HUMAN"	"HUMAN"	"0"
"sp|P33240|CSTF2_HUMAN"	"HUMAN"	"0"
"sp|P33316|DUT_HUMAN"	"HUMAN"	"0"
"sp|P33991|MCM4_HUMAN;sp|Q9UJA3|MCM8_HUMAN"	"HUMAN"	"0"
"sp|P33993|MCM7_HUMAN"	"HUMAN"	"0"
"sp|P34897|GLYM_HUMAN;sp|P34896|GLYC_HUMAN"	"HUMAN"	"0"
"sp|P34913|HYES_HUMAN"	"HUMAN"	"0"
"sp|P34932|HSP74_HUMAN"	"HUMAN"	"0"
"sp|P34949|MPI_HUMAN"	"HUMAN"	"0"
"sp|P35219|CAH8_HUMAN"	"HUMAN"	"0"
"sp|P35232|PHB1_HUMAN"	"HUMAN"	"0"
"sp|P35237|SPB6_HUMAN"	"HUMAN"	"0"
"sp|P35241|RADI_HUMAN;sp|Q69YQ0|CYTSA_HUMAN"	"HUMAN"	"0"
"sp|P35244|RFA3_HUMAN"	"HUMAN"	"0"
"sp|P35249|RFC4_HUMAN"	"HUMAN"	"0"
"sp|P35250|RFC2_HUMAN"	"HUMAN"	"0"
"sp|P35268|RL22_HUMAN"	"HUMAN"	"0"
"sp|P35269|T2FA_HUMAN"	"HUMAN"	"0"
"sp|P35270|SPRE_HUMAN"	"HUMAN"	"0"
"sp|P35520|CBS_HUMAN"	"HUMAN"	"0"
"sp|P35573|GDE_HUMAN"	"HUMAN"	"0"
"sp|P35579|MYH9_HUMAN"	"HUMAN"	"0"
"sp|P35606|COPB2_HUMAN"	"HUMAN"	"0"
"sp|P35611|ADDA_HUMAN"	"HUMAN"	"0"
"sp|P35612|ADDB_HUMAN"	"HUMAN"	"0"
"sp|P35613|BASI_HUMAN"	"HUMAN"	"0"
"sp|P35637|FUS_HUMAN"	"HUMAN"	"0"
"sp|P35658|NU214_HUMAN"	"HUMAN"	"0"
"sp|P35659|DEK_HUMAN"	"HUMAN"	"0"
"sp|P35998|PRS7_HUMAN"	"HUMAN"	"0"
"sp|P36507|MP2K2_HUMAN"	"HUMAN"	"0"
"sp|P36542|ATPG_HUMAN"	"HUMAN"	"0"
"sp|P36543|VATE1_HUMAN"	"HUMAN"	"0"
"sp|P36551|HEM6_HUMAN"	"HUMAN"	"0"
"sp|P36578|RL4_HUMAN"	"HUMAN"	"0"
"sp|P36776|LONM_HUMAN"	"HUMAN"	"0"
"sp|P36915|GNL1_HUMAN"	"HUMAN"	"0"
"sp|P36954|RPB9_HUMAN"	"HUMAN"	"0"
"sp|P36957|ODO2_HUMAN"	"HUMAN"	"0"
"sp|P36959|GMPR1_HUMAN"	"HUMAN"	"0"
"sp|P36969|GPX4_HUMAN"	"HUMAN"	"0"
"sp|P37108|SRP14_HUMAN"	"HUMAN"	"0"
"sp|P37198|NUP62_HUMAN"	"HUMAN"	"0"
"sp|P37235|HPCL1_HUMAN;sp|P84074|HPCA_HUMAN;sp|P61601|NCALD_HUMAN"	"HUMAN"	"0"
"sp|P37802|TAGL2_HUMAN;sp|Q9UI15|TAGL3_HUMAN"	"HUMAN"	"0"
"sp|P38117|ETFB_HUMAN"	"HUMAN"	"0"
"sp|P38159|RBMX_HUMAN;sp|O75526|RMXL2_HUMAN;sp|Q8N7X1|RMXL3_HUMAN"	"HUMAN"	"0"
"sp|P38432|COIL_HUMAN"	"HUMAN"	"0"
"sp|P38606|VATA_HUMAN"	"HUMAN"	"0"
"sp|P38646|GRP75_HUMAN"	"HUMAN"	"0"
"sp|P39019|RS19_HUMAN"	"HUMAN"	"0"
"sp|P39023|RL3_HUMAN;sp|Q92901|RL3L_HUMAN"	"HUMAN"	"0"
"sp|P39687|AN32A_HUMAN;sp|O43423|AN32C_HUMAN"	"HUMAN"	"0"
"sp|P39748|FEN1_HUMAN"	"HUMAN"	"0"
"sp|P40121|CAPG_HUMAN"	"HUMAN"	"0"
"sp|P40222|TXLNA_HUMAN"	"HUMAN"	"0"
"sp|P40227|TCPZ_HUMAN;sp|Q92526|TCPW_HUMAN"	"HUMAN"	"0"
"sp|P40429|RL13A_HUMAN;sp|Q6NVV1|R13P3_HUMAN"	"HUMAN"	"0"
"sp|P40616|ARL1_HUMAN"	"HUMAN"	"0"
"sp|P40692|MLH1_HUMAN"	"HUMAN"	"0"
"sp|P40763|STAT3_HUMAN"	"HUMAN"	"0"
"sp|P40818|UBP8_HUMAN"	"HUMAN"	"0"
"sp|P40925|MDHC_HUMAN"	"HUMAN"	"0"
"sp|P40926|MDHM_HUMAN"	"HUMAN"	"0"
"sp|P40937|RFC5_HUMAN"	"HUMAN"	"0"
"sp|P40938|RFC3_HUMAN"	"HUMAN"	"0"
"sp|P40939|ECHA_HUMAN"	"HUMAN"	"0"
