"Protein"	"Organism"	"DEP"
"sp|P35613|BASI_HUMAN"	"HUMAN"	"0"
"sp|P35637|FUS_HUMAN"	"HUMAN"	"0"
"sp|P35658|NU214_HUMAN"	"HUMAN"	"0"
"sp|P35659|DEK_HUMAN"	"HUMAN"	"0"
"sp|P35790|CHKA_HUMAN"	"HUMAN"	"0"
"sp|P35813|PPM1A_HUMAN"	"HUMAN"	"0"
"sp|P35914|HMGCL_HUMAN"	"HUMAN"	"0"
"sp|P35998|PRS7_HUMAN"	"HUMAN"	"0"
"sp|P36404|ARL2_HUMAN"	"HUMAN"	"0"
"sp|P36405|ARL3_HUMAN"	"HUMAN"	"0"
"sp|P36507|MP2K2_HUMAN"	"HUMAN"	"0"
"sp|P36542|ATPG_HUMAN"	"HUMAN"	"0"
"sp|P36543|VATE1_HUMAN"	"HUMAN"	"0"
"sp|P36551|HEM6_HUMAN"	"HUMAN"	"0"
"sp|P36578|RL4_HUMAN"	"HUMAN"	"0"
"sp|P36639|8ODP_HUMAN"	"HUMAN"	"0"
"sp|P36776|LONM_HUMAN"	"HUMAN"	"0"
"sp|P36873|PP1G_HUMAN"	"HUMAN"	"0"
"sp|P36915|GNL1_HUMAN"	"HUMAN"	"0"
"sp|P36941|TNR3_HUMAN"	"HUMAN"	"0"
"sp|P36954|RPB9_HUMAN"	"HUMAN"	"0"
"sp|P36955|PEDF_HUMAN"	"HUMAN"	"0"
"sp|P36957|ODO2_HUMAN"	"HUMAN"	"0"
"sp|P36959|GMPR1_HUMAN"	"HUMAN"	"0"
"sp|P36969|GPX4_HUMAN"	"HUMAN"	"0"
"sp|P37108|SRP14_HUMAN"	"HUMAN"	"0"
"sp|P37198|NUP62_HUMAN"	"HUMAN"	"0"
"sp|P37235|HPCL1_HUMAN"	"HUMAN"	"0"
"sp|P37268|FDFT_HUMAN"	"HUMAN"	"0"
"sp|P37275|ZEB1_HUMAN"	"HUMAN"	"0"
"sp|P37802|TAGL2_HUMAN"	"HUMAN"	"0"
"sp|P37837|TALDO_HUMAN"	"HUMAN"	"0"
"sp|P37840|SYUA_HUMAN"	"HUMAN"	"0"
"sp|P38117|ETFB_HUMAN"	"HUMAN"	"0"
"sp|P38159|RBMX_HUMAN"	"HUMAN"	"0"
"sp|P38398|BRCA1_HUMAN"	"HUMAN"	"0"
"sp|P38432|COIL_HUMAN"	"HUMAN"	"0"
"sp|P38606|VATA_HUMAN"	"HUMAN"	"0"
"sp|P38646|GRP75_HUMAN"	"HUMAN"	"0"
"sp|P38919|IF4A3_HUMAN"	"HUMAN"	"0"
"sp|P39019|RS19_HUMAN"	"HUMAN"	"0"
"sp|P39023|RL3_HUMAN"	"HUMAN"	"0"
"sp|P39210|MPV17_HUMAN"	"HUMAN"	"0"
"sp|P39656|OST48_HUMAN"	"HUMAN"	"0"
"sp|P39687|AN32A_HUMAN"	"HUMAN"	"0"
"sp|P39748|FEN1_HUMAN"	"HUMAN"	"0"
"sp|P39880|CUX1_HUMAN"	"HUMAN"	"0"
"sp|P40121|CAPG_HUMAN"	"HUMAN"	"0"
"sp|P40222|TXLNA_HUMAN"	"HUMAN"	"0"
"sp|P40227|TCPZ_HUMAN"	"HUMAN"	"0"
"sp|P40261|NNMT_HUMAN"	"HUMAN"	"0"
"sp|P40306|PSB10_HUMAN"	"HUMAN"	"0"
"sp|P40337|VHL_HUMAN"	"HUMAN"	"0"
"sp|P40425|PBX2_HUMAN"	"HUMAN"	"0"
"sp|P40429|RL13A_HUMAN"	"HUMAN"	"0"
"sp|P40616|ARL1_HUMAN"	"HUMAN"	"0"
"sp|P40617|ARL4A_HUMAN"	"HUMAN"	"0"
"sp|P40692|MLH1_HUMAN"	"HUMAN"	"0"
"sp|P40763|STAT3_HUMAN"	"HUMAN"	"0"
"sp|P40818|UBP8_HUMAN"	"HUMAN"	"0"
"sp|P40855|PEX19_HUMAN"	"HUMAN"	"0"
"sp|P40925|MDHC_HUMAN"	"HUMAN"	"0"
"sp|P40926|MDHM_HUMAN"	"HUMAN"	"0"
"sp|P40937|RFC5_HUMAN"	"HUMAN"	"0"
"sp|P40938|RFC3_HUMAN"	"HUMAN"	"0"
"sp|P40939|ECHA_HUMAN"	"HUMAN"	"0"
"sp|P41091|IF2G_HUMAN"	"HUMAN"	"0"
"sp|P41134|ID1_HUMAN"	"HUMAN"	"0"
"sp|P41208|CETN2_HUMAN"	"HUMAN"	"0"
"sp|P41212|ETV6_HUMAN"	"HUMAN"	"0"
"sp|P41214|EIF2D_HUMAN"	"HUMAN"	"0"
"sp|P41223|BUD31_HUMAN"	"HUMAN"	"0"
"sp|P41227|NAA10_HUMAN"	"HUMAN"	"0"
"sp|P41229|KDM5C_HUMAN"	"HUMAN"	"0"
"sp|P41236|IPP2_HUMAN"	"HUMAN"	"0"
"sp|P41240|CSK_HUMAN"	"HUMAN"	"0"
"sp|P41250|GARS_HUMAN"	"HUMAN"	"0"
"sp|P41252|SYIC_HUMAN"	"HUMAN"	"0"
"sp|P41440|S19A1_HUMAN"	"HUMAN"	"0"
"sp|P41567|EIF1_HUMAN"	"HUMAN"	"0"
"sp|P41743|KPCI_HUMAN"	"HUMAN"	"0"
"sp|P42025|ACTY_HUMAN"	"HUMAN"	"0"
"sp|P42126|ECI1_HUMAN"	"HUMAN"	"0"
"sp|P42166|LAP2A_HUMAN"	"HUMAN"	"0"
"sp|P42167|LAP2B_HUMAN"	"HUMAN"	"0"
"sp|P42224|STAT1_HUMAN"	"HUMAN"	"0"
"sp|P42226|STAT6_HUMAN"	"HUMAN"	"0"
"sp|P42229|STA5A_HUMAN"	"HUMAN"	"0"
"sp|P42285|MTREX_HUMAN"	"HUMAN"	"0"
"sp|P42330|AK1C3_HUMAN"	"HUMAN"	"0"
"sp|P42331|RHG25_HUMAN"	"HUMAN"	"0"
"sp|P42336|PK3CA_HUMAN"	"HUMAN"	"0"
"sp|P42338|PK3CB_HUMAN"	"HUMAN"	"0"
"sp|P42345|MTOR_HUMAN"	"HUMAN"	"0"
"sp|P42356|PI4KA_HUMAN"	"HUMAN"	"0"
"sp|P42566|EPS15_HUMAN"	"HUMAN"	"0"
"sp|P42574|CASP3_HUMAN"	"HUMAN"	"0"
"sp|P42575|CASP2_HUMAN"	"HUMAN"	"0"
"sp|P42677|RS27_HUMAN"	"HUMAN"	"0"
"sp|P42679|MATK_HUMAN"	"HUMAN"	"0"
"sp|P42680|TEC_HUMAN"	"HUMAN"	"0"
"sp|P42684|ABL2_HUMAN"	"HUMAN"	"0"
"sp|P42694|HELZ_HUMAN"	"HUMAN"	"0"
"sp|P42695|CNDD3_HUMAN"	"HUMAN"	"0"
"sp|P42696|RBM34_HUMAN"	"HUMAN"	"0"
"sp|P42704|LPPRC_HUMAN"	"HUMAN"	"0"
"sp|P42765|THIM_HUMAN"	"HUMAN"	"0"
"sp|P42773|CDN2C_HUMAN"	"HUMAN"	"0"
"sp|P42785|PCP_HUMAN"	"HUMAN"	"0"
"sp|P42858|HD_HUMAN"	"HUMAN"	"0"
"sp|P42892|ECE1_HUMAN"	"HUMAN"	"0"
"sp|P42898|MTHR_HUMAN"	"HUMAN"	"0"
"sp|P43007|SATT_HUMAN"	"HUMAN"	"0"
"sp|P43034|LIS1_HUMAN"	"HUMAN"	"0"
"sp|P43121|MUC18_HUMAN"	"HUMAN"	"0"
"sp|P43155|CACP_HUMAN"	"HUMAN"	"0"
"sp|P43243|MATR3_HUMAN"	"HUMAN"	"0"
"sp|P43246|MSH2_HUMAN"	"HUMAN"	"0"
"sp|P43250|GRK6_HUMAN"	"HUMAN"	"0"
"sp|P43304|GPDM_HUMAN"	"HUMAN"	"0"
"sp|P43307|SSRA_HUMAN"	"HUMAN"	"0"
"sp|P43355|MAGA1_HUMAN"	"HUMAN"	"0"
"sp|P43357|MAGA3_HUMAN"	"HUMAN"	"0"
"sp|P43360|MAGA6_HUMAN"	"HUMAN"	"0"
"sp|P43362|MAGA9_HUMAN"	"HUMAN"	"0"
"sp|P43365|MAGAC_HUMAN"	"HUMAN"	"0"
"sp|P43366|MAGB1_HUMAN"	"HUMAN"	"0"
"sp|P43378|PTN9_HUMAN"	"HUMAN"	"0"
"sp|P43405|KSYK_HUMAN"	"HUMAN"	"0"
"sp|P43487|RANG_HUMAN"	"HUMAN"	"0"
"sp|P43490|NAMPT_HUMAN"	"HUMAN"	"0"
"sp|P43686|PRS6B_HUMAN"	"HUMAN"	"0"
"sp|P43897|EFTS_HUMAN"	"HUMAN"	"0"
"sp|P45880|VDAC2_HUMAN"	"HUMAN"	"0"
"sp|P45954|ACDSB_HUMAN"	"HUMAN"	"0"
"sp|P45973|CBX5_HUMAN"	"HUMAN"	"0"
"sp|P45974|UBP5_HUMAN"	"HUMAN"	"0"
"sp|P45983|MK08_HUMAN"	"HUMAN"	"0"
"sp|P45984|MK09_HUMAN"	"HUMAN"	"0"
"sp|P45985|MP2K4_HUMAN"	"HUMAN"	"0"
"sp|P46013|KI67_HUMAN"	"HUMAN"	"0"
"sp|P46019|KPB2_HUMAN"	"HUMAN"	"0"
"sp|P46020|KPB1_HUMAN"	"HUMAN"	"0"
"sp|P46060|RAGP1_HUMAN"	"HUMAN"	"0"
"sp|P46063|RECQ1_HUMAN"	"HUMAN"	"0"
"sp|P46087|NOP2_HUMAN"	"HUMAN"	"0"
"sp|P46100|ATRX_HUMAN"	"HUMAN"	"0"
"sp|P46108|CRK_HUMAN"	"HUMAN"	"0"
"sp|P46109|CRKL_HUMAN"	"HUMAN"	"0"
"sp|P46199|IF2M_HUMAN"	"HUMAN"	"0"
"sp|P46379|BAG6_HUMAN"	"HUMAN"	"0"
"sp|P46459|NSF_HUMAN"	"HUMAN"	"0"
"sp|P46527|CDN1B_HUMAN"	"HUMAN"	"0"
"sp|P46734|MP2K3_HUMAN"	"HUMAN"	"0"
"sp|P46736|BRCC3_HUMAN"	"HUMAN"	"0"
"sp|P46776|RL27A_HUMAN"	"HUMAN"	"0"
"sp|P46777|RL5_HUMAN"	"HUMAN"	"0"
"sp|P46778|RL21_HUMAN"	"HUMAN"	"0"
"sp|P46779|RL28_HUMAN"	"HUMAN"	"0"
"sp|P46781|RS9_HUMAN"	"HUMAN"	"0"
"sp|P46782|RS5_HUMAN"	"HUMAN"	"0"
"sp|P46783|RS10_HUMAN"	"HUMAN"	"0"
"sp|P46821|MAP1B_HUMAN"	"HUMAN"	"0"
"sp|P46926|GNPI1_HUMAN"	"HUMAN"	"0"
"sp|P46934|NEDD4_HUMAN"	"HUMAN"	"0"
"sp|P46939|UTRN_HUMAN"	"HUMAN"	"0"
"sp|P46940|IQGA1_HUMAN"	"HUMAN"	"0"
"sp|P46976|GLYG_HUMAN"	"HUMAN"	"0"
"sp|P46977|STT3A_HUMAN"	"HUMAN"	"0"
"sp|P47224|MSS4_HUMAN"	"HUMAN"	"0"
"sp|P47736|RPGP1_HUMAN"	"HUMAN"	"0"
"sp|P47755|CAZA2_HUMAN"	"HUMAN"	"0"
"sp|P47756|CAPZB_HUMAN"	"HUMAN"	"0"
"sp|P47813|IF1AX_HUMAN"	"HUMAN"	"0"
"sp|P47897|SYQ_HUMAN"	"HUMAN"	"0"
"sp|P47914|RL29_HUMAN"	"HUMAN"	"0"
"sp|P47974|TISD_HUMAN"	"HUMAN"	"0"
"sp|P47985|UCRI_HUMAN"	"HUMAN"	"0"
"sp|P48047|ATPO_HUMAN"	"HUMAN"	"0"
"sp|P48059|LIMS1_HUMAN"	"HUMAN"	"0"
"sp|P48147|PPCE_HUMAN"	"HUMAN"	"0"
"sp|P48163|MAOX_HUMAN"	"HUMAN"	"0"
"sp|P48200|IREB2_HUMAN"	"HUMAN"	"0"
"sp|P48382|RFX5_HUMAN"	"HUMAN"	"0"
"sp|P48426|PI42A_HUMAN"	"HUMAN"	"0"
"sp|P48444|COPD_HUMAN"	"HUMAN"	"0"
"sp|P48449|LSS_HUMAN"	"HUMAN"	"0"
"sp|P48454|PP2BC_HUMAN"	"HUMAN"	"0"
"sp|P48506|GSH1_HUMAN"	"HUMAN"	"0"
"sp|P48507|GSH0_HUMAN"	"HUMAN"	"0"
"sp|P48553|TPC10_HUMAN"	"HUMAN"	"0"
"sp|P48556|PSMD8_HUMAN"	"HUMAN"	"0"
"sp|P48634|PRC2A_HUMAN"	"HUMAN"	"0"
"sp|P48637|GSHB_HUMAN"	"HUMAN"	"0"
"sp|P48643|TCPE_HUMAN"	"HUMAN"	"0"
"sp|P48645|NMU_HUMAN"	"HUMAN"	"0"
"sp|P48681|NEST_HUMAN"	"HUMAN"	"0"
"sp|P48723|HSP13_HUMAN"	"HUMAN"	"0"
"sp|P48729|KC1A_HUMAN"	"HUMAN"	"0"
"sp|P48730|KC1D_HUMAN"	"HUMAN"	"0"
"sp|P48735|IDHP_HUMAN"	"HUMAN"	"0"
"sp|P48736|PK3CG_HUMAN"	"HUMAN"	"0"
"sp|P48739|PIPNB_HUMAN"	"HUMAN"	"0"
"sp|P48960|AGRE5_HUMAN"	"HUMAN"	"0"
"sp|P49005|DPOD2_HUMAN"	"HUMAN"	"0"
"sp|P49006|MRP_HUMAN"	"HUMAN"	"0"
"sp|P49023|PAXI_HUMAN"	"HUMAN"	"0"
"sp|P49116|NR2C2_HUMAN"	"HUMAN"	"0"
"sp|P49137|MAPK2_HUMAN"	"HUMAN"	"0"
"sp|P49189|AL9A1_HUMAN"	"HUMAN"	"0"
"sp|P49207|RL34_HUMAN"	"HUMAN"	"0"
"sp|P49247|RPIA_HUMAN"	"HUMAN"	"0"
"sp|P49257|LMAN1_HUMAN"	"HUMAN"	"0"
"sp|P49281|NRAM2_HUMAN"	"HUMAN"	"0"
"sp|P49321|NASP_HUMAN"	"HUMAN"	"0"
"sp|P49327|FAS_HUMAN"	"HUMAN"	"0"
"sp|P49336|CDK8_HUMAN"	"HUMAN"	"0"
"sp|P49354|FNTA_HUMAN"	"HUMAN"	"0"
"sp|P49356|FNTB_HUMAN"	"HUMAN"	"0"
"sp|P49366|DHYS_HUMAN"	"HUMAN"	"0"
"sp|P49368|TCPG_HUMAN"	"HUMAN"	"0"
"sp|P49406|RM19_HUMAN"	"HUMAN"	"0"
"sp|P49407|ARRB1_HUMAN"	"HUMAN"	"0"
"sp|P49411|EFTU_HUMAN"	"HUMAN"	"0"
"sp|P49427|UB2R1_HUMAN"	"HUMAN"	"0"
"sp|P49441|INPP_HUMAN"	"HUMAN"	"0"
"sp|P49448|DHE4_HUMAN"	"HUMAN"	"0"
"sp|P49454|CENPF_HUMAN"	"HUMAN"	"0"
"sp|P49458|SRP09_HUMAN"	"HUMAN"	"0"
"sp|P49459|UBE2A_HUMAN"	"HUMAN"	"0"
"sp|P49585|PCY1A_HUMAN"	"HUMAN"	"0"
"sp|P49588|SYAC_HUMAN"	"HUMAN"	"0"
"sp|P49589|SYCC_HUMAN"	"HUMAN"	"0"
"sp|P49590|SYHM_HUMAN"	"HUMAN"	"0"
"sp|P49591|SYSC_HUMAN"	"HUMAN"	"0"
"sp|P49593|PPM1F_HUMAN"	"HUMAN"	"0"
"sp|P49642|PRI1_HUMAN"	"HUMAN"	"0"
"sp|P49643|PRI2_HUMAN"	"HUMAN"	"0"
"sp|P49675|STAR_HUMAN"	"HUMAN"	"0"
"sp|P49711|CTCF_HUMAN"	"HUMAN"	"0"
"sp|P49720|PSB3_HUMAN"	"HUMAN"	"0"
"sp|P49721|PSB2_HUMAN"	"HUMAN"	"0"
"sp|P49736|MCM2_HUMAN"	"HUMAN"	"0"
"sp|P49747|COMP_HUMAN"	"HUMAN"	"0"
"sp|P49748|ACADV_HUMAN"	"HUMAN"	"0"
"sp|P49750|YLPM1_HUMAN"	"HUMAN"	"0"
"sp|P49754|VPS41_HUMAN"	"HUMAN"	"0"
"sp|P49755|TMEDA_HUMAN"	"HUMAN"	"0"
"sp|P49756|RBM25_HUMAN"	"HUMAN"	"0"
"sp|P49757|NUMB_HUMAN"	"HUMAN"	"0"
"sp|P49761|CLK3_HUMAN"	"HUMAN"	"0"
"sp|P49770|EI2BB_HUMAN"	"HUMAN"	"0"
"sp|P49773|HINT1_HUMAN"	"HUMAN"	"0"
"sp|P49790|NU153_HUMAN"	"HUMAN"	"0"
"sp|P49792|RBP2_HUMAN"	"HUMAN"	"0"
"sp|P49815|TSC2_HUMAN"	"HUMAN"	"0"
"sp|P49821|NDUV1_HUMAN"	"HUMAN"	"0"
"sp|P49840|GSK3A_HUMAN"	"HUMAN"	"0"
"sp|P49841|GSK3B_HUMAN"	"HUMAN"	"0"
"sp|P49848|TAF6_HUMAN"	"HUMAN"	"0"
"sp|P49902|5NTC_HUMAN"	"HUMAN"	"0"
"sp|P49903|SPS1_HUMAN"	"HUMAN"	"0"
"sp|P49914|MTHFS_HUMAN"	"HUMAN"	"0"
"sp|P49915|GUAA_HUMAN"	"HUMAN"	"0"
"sp|P49916|DNLI3_HUMAN"	"HUMAN"	"0"
"sp|P49917|DNLI4_HUMAN"	"HUMAN"	"0"
"sp|P49959|MRE11_HUMAN"	"HUMAN"	"0"
"sp|P50148|GNAQ_HUMAN"	"HUMAN"	"0"
"sp|P50213|IDH3A_HUMAN"	"HUMAN"	"0"
"sp|P50225|ST1A1_HUMAN"	"HUMAN"	"0"
"sp|P50336|PPOX_HUMAN"	"HUMAN"	"0"
"sp|P50395|GDIB_HUMAN"	"HUMAN"	"0"
"sp|P50402|EMD_HUMAN"	"HUMAN"	"0"
"sp|P50416|CPT1A_HUMAN"	"HUMAN"	"0"
"sp|P50453|SPB9_HUMAN"	"HUMAN"	"0"
"sp|P50454|SERPH_HUMAN"	"HUMAN"	"0"
"sp|P50479|PDLI4_HUMAN"	"HUMAN"	"0"
"sp|P50502|F10A1_HUMAN"	"HUMAN"	"0"
"sp|P50542|PEX5_HUMAN"	"HUMAN"	"0"
"sp|P50548|ERF_HUMAN"	"HUMAN"	"0"
"sp|P50552|VASP_HUMAN"	"HUMAN"	"0"
"sp|P50570|DYN2_HUMAN"	"HUMAN"	"0"
"sp|P50579|MAP2_HUMAN"	"HUMAN"	"0"
"sp|P50583|AP4A_HUMAN"	"HUMAN"	"0"
"sp|P50613|CDK7_HUMAN"	"HUMAN"	"0"
"sp|P50747|BPL1_HUMAN"	"HUMAN"	"0"
"sp|P50748|KNTC1_HUMAN"	"HUMAN"	"0"
"sp|P50750|CDK9_HUMAN"	"HUMAN"	"0"
"sp|P50851|LRBA_HUMAN"	"HUMAN"	"0"
"sp|P50897|PPT1_HUMAN"	"HUMAN"	"0"
"sp|P50914|RL14_HUMAN"	"HUMAN"	"0"
"sp|P50990|TCPQ_HUMAN"	"HUMAN"	"0"
"sp|P50991|TCPD_HUMAN"	"HUMAN"	"0"
"sp|P50995|ANX11_HUMAN"	"HUMAN"	"0"
"sp|P51003|PAPOA_HUMAN"	"HUMAN"	"0"
"sp|P51114|FXR1_HUMAN"	"HUMAN"	"0"
"sp|P51116|FXR2_HUMAN"	"HUMAN"	"0"
"sp|P51148|RAB5C_HUMAN"	"HUMAN"	"0"
"sp|P51149|RAB7A_HUMAN"	"HUMAN"	"0"
"sp|P51151|RAB9A_HUMAN"	"HUMAN"	"0"
"sp|P51159|RB27A_HUMAN"	"HUMAN"	"0"
"sp|P51178|PLCD1_HUMAN"	"HUMAN"	"0"
"sp|P51397|DAP1_HUMAN"	"HUMAN"	"0"
"sp|P51398|RT29_HUMAN"	"HUMAN"	"0"
"sp|P51452|DUS3_HUMAN"	"HUMAN"	"0"
"sp|P51530|DNA2_HUMAN"	"HUMAN"	"0"
"sp|P51531|SMCA2_HUMAN"	"HUMAN"	"0"
"sp|P51532|SMCA4_HUMAN"	"HUMAN"	"0"
"sp|P51553|IDH3G_HUMAN"	"HUMAN"	"0"
"sp|P51570|GALK1_HUMAN"	"HUMAN"	"0"
"sp|P51571|SSRD_HUMAN"	"HUMAN"	"0"
"sp|P51572|BAP31_HUMAN"	"HUMAN"	"0"
"sp|P51580|TPMT_HUMAN"	"HUMAN"	"0"
"sp|P51587|BRCA2_HUMAN"	"HUMAN"	"0"
"sp|P51606|RENBP_HUMAN"	"HUMAN"	"0"
"sp|P51608|MECP2_HUMAN"	"HUMAN"	"0"
"sp|P51610|HCFC1_HUMAN"	"HUMAN"	"0"
"sp|P51617|IRAK1_HUMAN"	"HUMAN"	"0"
"sp|P51636|CAV2_HUMAN"	"HUMAN"	"0"
"sp|P51649|SSDH_HUMAN"	"HUMAN"	"0"
"sp|P51659|DHB4_HUMAN"	"HUMAN"	"0"
"sp|P51665|PSMD7_HUMAN"	"HUMAN"	"0"
"sp|P51687|SUOX_HUMAN"	"HUMAN"	"0"
"sp|P51692|STA5B_HUMAN"	"HUMAN"	"0"
"sp|P51784|UBP11_HUMAN"	"HUMAN"	"0"
"sp|P51788|CLCN2_HUMAN"	"HUMAN"	"0"
"sp|P51790|CLCN3_HUMAN"	"HUMAN"	"0"
"sp|P51798|CLCN7_HUMAN"	"HUMAN"	"0"
"sp|P51808|DYLT3_HUMAN"	"HUMAN"	"0"
"sp|P51809|VAMP7_HUMAN"	"HUMAN"	"0"
"sp|P51812|KS6A3_HUMAN"	"HUMAN"	"0"
"sp|P51825|AFF1_HUMAN"	"HUMAN"	"0"
"sp|P51858|HDGF_HUMAN"	"HUMAN"	"0"
"sp|P51946|CCNH_HUMAN"	"HUMAN"	"0"
"sp|P51948|MAT1_HUMAN"	"HUMAN"	"0"
"sp|P51957|NEK4_HUMAN"	"HUMAN"	"0"
"sp|P51965|UB2E1_HUMAN"	"HUMAN"	"0"
"sp|P51970|NDUA8_HUMAN"	"HUMAN"	"0"
"sp|P51991|ROA3_HUMAN"	"HUMAN"	"0"
"sp|P52209|6PGD_HUMAN"	"HUMAN"	"0"
"sp|P52272|HNRPM_HUMAN"	"HUMAN"	"0"
"sp|P52292|IMA1_HUMAN"	"HUMAN"	"0"
"sp|P52294|IMA5_HUMAN"	"HUMAN"	"0"
"sp|P52298|NCBP2_HUMAN"	"HUMAN"	"0"
"sp|P52306|GDS1_HUMAN"	"HUMAN"	"0"
"sp|P52434|RPAB3_HUMAN"	"HUMAN"	"0"
"sp|P52435|RPB11_HUMAN"	"HUMAN"	"0"
"sp|P52565|GDIR1_HUMAN"	"HUMAN"	"0"
"sp|P52566|GDIR2_HUMAN"	"HUMAN"	"0"
"sp|P52594|AGFG1_HUMAN"	"HUMAN"	"0"
"sp|P52597|HNRPF_HUMAN"	"HUMAN"	"0"
"sp|P52630|STAT2_HUMAN"	"HUMAN"	"0"
"sp|P52655|TF2AA_HUMAN"	"HUMAN"	"0"
"sp|P52701|MSH6_HUMAN"	"HUMAN"	"0"
"sp|P52732|KIF11_HUMAN"	"HUMAN"	"0"
"sp|P52739|ZN131_HUMAN"	"HUMAN"	"0"
"sp|P52747|ZN143_HUMAN"	"HUMAN"	"0"
"sp|P52756|RBM5_HUMAN"	"HUMAN"	"0"
"sp|P52758|RIDA_HUMAN"	"HUMAN"	"0"
"sp|P52788|SPSY_HUMAN"	"HUMAN"	"0"
"sp|P52789|HXK2_HUMAN"	"HUMAN"	"0"
"sp|P52815|RM12_HUMAN"	"HUMAN"	"0"
"sp|P52824|DGKQ_HUMAN"	"HUMAN"	"0"
"sp|P52888|THOP1_HUMAN"	"HUMAN"	"0"
"sp|P52895|AK1C2_HUMAN"	"HUMAN"	"0"
"sp|P52907|CAZA1_HUMAN"	"HUMAN"	"0"
"sp|P52948|NUP98_HUMAN"	"HUMAN"	"0"
"sp|P53004|BIEA_HUMAN"	"HUMAN"	"0"
"sp|P53007|TXTP_HUMAN"	"HUMAN"	"0"
"sp|P53041|PPP5_HUMAN"	"HUMAN"	"0"
"sp|P53350|PLK1_HUMAN"	"HUMAN"	"0"
"sp|P53365|ARFP2_HUMAN"	"HUMAN"	"0"
"sp|P53367|ARFP1_HUMAN"	"HUMAN"	"0"
"sp|P53384|NUBP1_HUMAN"	"HUMAN"	"0"
"sp|P53396|ACLY_HUMAN"	"HUMAN"	"0"
"sp|P53582|MAP11_HUMAN"	"HUMAN"	"0"
"sp|P53597|SUCA_HUMAN"	"HUMAN"	"0"
"sp|P53602|MVD1_HUMAN"	"HUMAN"	"0"
"sp|P53609|PGTB1_HUMAN"	"HUMAN"	"0"
"sp|P53611|PGTB2_HUMAN"	"HUMAN"	"0"
"sp|P53618|COPB_HUMAN"	"HUMAN"	"0"
"sp|P53621|COPA_HUMAN"	"HUMAN"	"0"
"sp|P53634|CATC_HUMAN"	"HUMAN"	"0"
"sp|P53667|LIMK1_HUMAN"	"HUMAN"	"0"
"sp|P53675|CLH2_HUMAN"	"HUMAN"	"0"
"sp|P53680|AP2S1_HUMAN"	"HUMAN"	"0"
"sp|P53701|CCHL_HUMAN"	"HUMAN"	"0"
"sp|P53794|SC5A3_HUMAN"	"HUMAN"	"0"
"sp|P53801|PTTG_HUMAN"	"HUMAN"	"0"
"sp|P53803|RPAB4_HUMAN"	"HUMAN"	"0"
"sp|P53804|TTC3_HUMAN"	"HUMAN"	"0"
"sp|P53814|SMTN_HUMAN"	"HUMAN"	"0"
"sp|P53985|MOT1_HUMAN"	"HUMAN"	"0"
"sp|P53990|IST1_HUMAN"	"HUMAN"	"0"
"sp|P53992|SC24C_HUMAN"	"HUMAN"	"0"
"sp|P53999|TCP4_HUMAN"	"HUMAN"	"0"
"sp|P54098|DPOG1_HUMAN"	"HUMAN"	"0"
"sp|P54105|ICLN_HUMAN"	"HUMAN"	"0"
"sp|P54132|BLM_HUMAN"	"HUMAN"	"0"
"sp|P54136|SYRC_HUMAN"	"HUMAN"	"0"
"sp|P54198|HIRA_HUMAN"	"HUMAN"	"0"
"sp|P54252|ATX3_HUMAN"	"HUMAN"	"0"
"sp|P54259|ATN1_HUMAN"	"HUMAN"	"0"
"sp|P54277|PMS1_HUMAN"	"HUMAN"	"0"
"sp|P54278|PMS2_HUMAN"	"HUMAN"	"0"
"sp|P54577|SYYC_HUMAN"	"HUMAN"	"0"
"sp|P54578|UBP14_HUMAN"	"HUMAN"	"0"
"sp|P54619|AAKG1_HUMAN"	"HUMAN"	"0"
"sp|P54687|BCAT1_HUMAN"	"HUMAN"	"0"
"sp|P54709|AT1B3_HUMAN"	"HUMAN"	"0"
"sp|P54725|RD23A_HUMAN"	"HUMAN"	"0"
"sp|P54727|RD23B_HUMAN"	"HUMAN"	"0"
"sp|P54753|EPHB3_HUMAN"	"HUMAN"	"0"
"sp|P54760|EPHB4_HUMAN"	"HUMAN"	"0"
"sp|P54803|GALC_HUMAN"	"HUMAN"	"0"
"sp|P54819|KAD2_HUMAN"	"HUMAN"	"0"
"sp|P54886|P5CS_HUMAN"	"HUMAN"	"0"
"sp|P54920|SNAA_HUMAN"	"HUMAN"	"0"
"sp|P55010|IF5_HUMAN"	"HUMAN"	"0"
"sp|P55011|S12A2_HUMAN"	"HUMAN"	"0"
"sp|P55036|PSMD4_HUMAN"	"HUMAN"	"0"
"sp|P55039|DRG2_HUMAN"	"HUMAN"	"0"
"sp|P55055|NR1H2_HUMAN"	"HUMAN"	"0"
"sp|P55060|XPO2_HUMAN"	"HUMAN"	"0"
"sp|P55072|TERA_HUMAN"	"HUMAN"	"0"
"sp|P55081|MFAP1_HUMAN"	"HUMAN"	"0"
"sp|P55084|ECHB_HUMAN"	"HUMAN"	"0"
"sp|P55145|MANF_HUMAN"	"HUMAN"	"0"
"sp|P55196|AFAD_HUMAN"	"HUMAN"	"0"
"sp|P55197|AF10_HUMAN"	"HUMAN"	"0"
"sp|P55198|AF17_HUMAN"	"HUMAN"	"0"
"sp|P55199|ELL_HUMAN"	"HUMAN"	"0"
"sp|P55201|BRPF1_HUMAN"	"HUMAN"	"0"
"sp|P55209|NP1L1_HUMAN"	"HUMAN"	"0"
