"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"721","sp|Q96E39|RMXL1_HUMAN","conditionB-conditionA",26.4699276000935,1.78701522846048e-06,-0.462384936297251,7.8569185495419e-06,"HUMAN","0","0"
"722","sp|P39939|RS26B_YEAST;sp|P39938|RS26A_YEAST","conditionB-conditionA",22.8024871636193,1.7953321364006e-06,0.782876849418773,7.88255245483364e-06,"YEAST","1","-1"
"723","sp|Q9UBU9|NXF1_HUMAN","conditionB-conditionA",29.1999523734489,2.03290448408389e-06,1.17176221287355,8.91328798692382e-06,"HUMAN","0","0"
"724","sp|O95073|FSBP_HUMAN","conditionB-conditionA",25.9121212579429,2.36186114499493e-06,-0.605692419641841,1.03412981072292e-05,"HUMAN","0","0"
"725","sp|P38625|GUAA_YEAST","conditionB-conditionA",28.7332513915524,2.54789072517969e-06,1.75142101978422,1.1140432550096e-05,"YEAST","1","-1"
"726","sp|P01123|YPT1_YEAST","conditionB-conditionA",25.6886390772136,2.64108817404907e-06,1.03601638932713,1.15320241208479e-05,"YEAST","1","-1"
"727","sp|P09064|IF2B_YEAST","conditionB-conditionA",25.6343720039832,2.71373131255359e-06,1.94201558975199,1.18329137012309e-05,"YEAST","1","-1"
"728","sp|O60313|OPA1_HUMAN","conditionB-conditionA",25.4449092413841,2.98337716975183e-06,-0.667613610958025,1.29908044342216e-05,"HUMAN","0","0"
"729","sp|Q3E792|RS25A_YEAST","conditionB-conditionA",21.614422159094,3.33335919155964e-06,-0.732851699777108,1.44948540977285e-05,"YEAST","1","-1"
"730","sp|Q14149|MORC3_HUMAN","conditionB-conditionA",25.1033453283172,3.53897767757516e-06,-0.320244551973438,1.53678893670045e-05,"HUMAN","0","0"
"731","sp|P51401|RL9B_YEAST","conditionB-conditionA",27.8372343605467,3.92925801684374e-06,-0.591970798406736,1.70393268309092e-05,"YEAST","1","-1"
"732","sp|P0AAT9|YBEL_ECOLI","conditionB-conditionA",24.8432823867233,4.03041506558122e-06,0.365333309859079,1.74541198878312e-05,"ECOLI","1","2"
"733","sp|P0CH09|RL40B_YEAST;sp|P0CH08|RL40A_YEAST","conditionB-conditionA",20.6948750653285,5.38599640931281e-06,0.91885480355471,2.32927811971645e-05,"YEAST","1","-1"
"734","sp|P14854|CX6B1_HUMAN","conditionB-conditionA",26.9887220611155,5.91949410122528e-06,-0.469245997327921,2.55651175761364e-05,"HUMAN","0","0"
"735","sp|P49189|AL9A1_HUMAN","conditionB-conditionA",26.9467734338954,6.0405777497774e-06,-2.13674895560598,2.60525598187678e-05,"HUMAN","0","0"
"736","sp|Q3E757|RL11B_YEAST;sp|P0C0W9|RL11A_YEAST","conditionB-conditionA",23.7709181643971,6.88986489350008e-06,0.750389088838363,2.96750974353196e-05,"YEAST","1","-1"
"737","sp|Q03426|KIME_HUMAN","conditionB-conditionA",23.7277422134757,7.04022022213202e-06,0.279350384509401,3.0281544239021e-05,"HUMAN","0","0"
"738","sp|P34167|IF4B_YEAST","conditionB-conditionA",23.6233383627413,7.41749483301746e-06,0.880794271745611,3.18610550415519e-05,"YEAST","1","-1"
"739","sp|P16152|CBR1_HUMAN","conditionB-conditionA",19.6552532131818,9.27479758294769e-06,-0.24002941401629,3.97849909850395e-05,"HUMAN","0","0"
"740","sp|Q03690|CLU_YEAST","conditionB-conditionA",23.0746082409203,9.75916103795882e-06,1.16995269956164,4.18061357977425e-05,"YEAST","1","-1"
"741","sp|P0C2H8|RL31A_YEAST","conditionB-conditionA",22.8948702277675,1.0676824352851e-05,-0.810816699048635,4.56754833988363e-05,"YEAST","1","-1"
"742","sp|Q99880|H2B1L_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P57053|H2BFS_HUMAN;sp|O60814|H2B1K_HUMAN","conditionB-conditionA",22.8686047046201,1.08179652981155e-05,-0.35828024499726,4.62169137399275e-05,"HUMAN","0","0"
"743","sp|P40010|NUG1_YEAST","conditionB-conditionA",22.7572672262718,1.14372656964123e-05,-0.344273919040262,4.87969478568333e-05,"YEAST","1","-1"
"744","sp|P16387|ODPA_YEAST","conditionB-conditionA",25.3458879932296,1.30714468957738e-05,1.78620059399191,5.56942024994662e-05,"YEAST","1","-1"
"745","sp|P21269|CCA1_YEAST","conditionB-conditionA",22.0897119402857,1.59690837570059e-05,-0.215517958149807,6.7948987261354e-05,"YEAST","1","-1"
"746","sp|Q12213|RL7B_YEAST","conditionB-conditionA",21.8071499737291,1.83923638642502e-05,-0.429581649636487,7.81552191014387e-05,"YEAST","1","-1"
"747","sp|Q06830|PRDX1_HUMAN","conditionB-conditionA",24.5889893623213,1.88179235729447e-05,-0.282671161767563,7.98565163671145e-05,"HUMAN","0","0"
"748","sp|P35268|RL22_HUMAN","conditionB-conditionA",24.5769801087683,1.89269713142259e-05,-0.309988292209155,8.02118971471875e-05,"HUMAN","0","0"
"749","sp|P60709|ACTB_HUMAN;sp|Q9BYX7|ACTBM_HUMAN","conditionB-conditionA",21.6280963653566,2.011493100329e-05,-0.45824115497229,8.51326185319483e-05,"HUMAN","0","0"
"750","sp|P36047|SDS22_YEAST","conditionB-conditionA",21.5981697684388,2.04181798628689e-05,-0.604974551965947,8.63008402203924e-05,"YEAST","1","-1"
"751","sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN","conditionB-conditionA",21.5035313641026,2.14075759538135e-05,-0.254958989700718,9.03622047584404e-05,"HUMAN","0","0"
"752","sp|P31689|DNJA1_HUMAN","conditionB-conditionA",24.2842696751955,2.17886965389047e-05,-0.425541118379449,9.18486276972445e-05,"HUMAN","0","0"
"753","sp|P29952|MPI_YEAST","conditionB-conditionA",21.3192105924319,2.34742778415509e-05,0.588997402082631,9.882265704876e-05,"YEAST","1","-1"
"754","sp|Q9ULC4|MCTS1_HUMAN;sp|A0A3B3IRV3|MCTS2_HUMAN","conditionB-conditionA",21.0747320487785,2.65265079645305e-05,-0.217678878778417,0.000111523912795175,"HUMAN","0","0"
"755","sp|P76558|MAO2_ECOLI","conditionB-conditionA",23.7544813265671,2.81086428429722e-05,-1.46033186932296,0.000118019069949963,"ECOLI","1","2"
"756","sp|P41911|GPD2_YEAST","conditionB-conditionA",20.942900689714,2.83339352894485e-05,-0.635545296781851,0.00011865648327686,"YEAST","1","-1"
"757","sp|Q96AG4|LRC59_HUMAN","conditionB-conditionA",23.7377665144491,2.83353179307833e-05,-0.69947975319184,0.00011865648327686,"HUMAN","0","0"
"758","sp|P42126|ECI1_HUMAN","conditionB-conditionA",23.7347892490155,2.83758843536708e-05,-0.539476991491133,0.000118669595516011,"HUMAN","0","0"
"759","sp|Q06252|YL179_YEAST","conditionB-conditionA",20.8170498840906,3.01741505536191e-05,0.56825817262685,0.000126023790849766,"YEAST","1","-1"
"760","sp|Q8NBN7|RDH13_HUMAN","conditionB-conditionA",20.7545530901908,3.11319310044578e-05,-0.994778573249947,0.000129852922742278,"HUMAN","0","0"
"761","sp|Q9P016|THYN1_HUMAN","conditionB-conditionA",20.6391045098455,3.29818794488901e-05,-0.400856509299723,0.000137388380884338,"HUMAN","0","0"
"762","sp|P25786|PSA1_HUMAN","conditionB-conditionA",23.3899763913481,3.34878489434143e-05,-0.260037282720525,0.000139312967389269,"HUMAN","0","0"
"763","sp|Q9UMS4|PRP19_HUMAN","conditionB-conditionA",23.2410252035223,3.59708180285301e-05,0.143406709211469,0.000149446255767287,"HUMAN","0","0"
"764","sp|P52333|JAK3_HUMAN","conditionB-conditionA",20.4593780261797,3.60829893403247e-05,0.304659919367406,0.000149716068336164,"HUMAN","0","0"
"765","sp|Q00013|EM55_HUMAN","conditionB-conditionA",23.2145069938429,3.64317274310633e-05,-0.393404365485065,0.000150965458766628,"HUMAN","0","0"
"766","sp|P55196|AFAD_HUMAN","conditionB-conditionA",20.1666625921958,4.17700368978702e-05,-1.31240123624419,0.000172860335465076,"HUMAN","0","0"
"767","sp|P32497|EIF3C_YEAST","conditionB-conditionA",22.9009158014388,4.23496459889261e-05,-0.478040310285172,0.000175030479510946,"YEAST","1","-1"
"768","sp|P30154|2AAB_HUMAN","conditionB-conditionA",22.7254098901285,4.60701866092927e-05,0.184511427480189,0.000190159494207628,"HUMAN","0","0"
"769","sp|P32835|GSP1_YEAST;sp|P32836|GSP2_YEAST","conditionB-conditionA",16.2450334878451,5.56552962297507e-05,0.859199200936967,0.000229424303053719,"YEAST","1","-1"
"770","sp|P0ABP8|DEOD_ECOLI","conditionB-conditionA",19.4645977768075,5.93357309193188e-05,-0.597482438392865,0.00024422995080229,"ECOLI","1","2"
"771","sp|P15640|PUR2_ECOLI","conditionB-conditionA",19.4623976969163,5.94010385074339e-05,-1.23193397942268,0.00024422995080229,"ECOLI","1","2"
"772","sp|P18239|ADT2_YEAST","conditionB-conditionA",16.0672757118563,6.11313480621822e-05,-0.545989091573148,0.000251018618338235,"YEAST","1","-1"
"773","sp|Q99614|TTC1_HUMAN","conditionB-conditionA",22.0342353007871,6.41698837591242e-05,-0.72445619716315,0.000263154633268336,"HUMAN","0","0"
"774","sp|Q9H9A6|LRC40_HUMAN","conditionB-conditionA",19.2981957545581,6.44837130256981e-05,-0.443970376574308,0.000264099961616877,"HUMAN","0","0"
"775","sp|P38523|GRPE_YEAST","conditionB-conditionA",19.2018715430236,6.76653875134603e-05,1.48565007715909,0.000276773262474412,"YEAST","1","-1"
"776","sp|P35844|KES1_YEAST","conditionB-conditionA",19.100681656055,7.11769998158474e-05,0.508502463455248,0.000290761713165253,"YEAST","1","-1"
"777","sp|P61326|MGN_HUMAN;sp|Q96A72|MGN2_HUMAN","conditionB-conditionA",19.0674286453743,7.23703174444479e-05,-0.463096209257282,0.000295255992662677,"HUMAN","0","0"
"778","sp|P53852|SYC_YEAST","conditionB-conditionA",19.0302881781187,7.37268073318642e-05,0.433947675163534,0.000300403572290501,"YEAST","1","-1"
"779","sp|P52292|IMA1_HUMAN","conditionB-conditionA",21.6015621151186,7.89455546302831e-05,-0.223088944967131,0.000321254695992294,"HUMAN","0","0"
"780","sp|P05114|HMGN1_HUMAN","conditionB-conditionA",21.5558057630327,8.06939144954999e-05,0.16234940359991,0.000327948344808634,"HUMAN","0","0"
"781","sp|P47897|SYQ_HUMAN","conditionB-conditionA",21.4809061887728,8.36394569984078e-05,-0.335246959791117,0.00033948409562734,"HUMAN","0","0"
"782","sp|P25719|CYPC_YEAST","conditionB-conditionA",21.4022277078453,8.68489949743534e-05,0.876951077437353,0.000352060503924169,"YEAST","1","-1"
"783","sp|Q53GS9|SNUT2_HUMAN","conditionB-conditionA",21.3886207463531,8.74163763685543e-05,-0.431870698702996,0.000353907934978693,"HUMAN","0","0"
"784","sp|P32521|PAN1_YEAST","conditionB-conditionA",18.6251917802553,9.02798840703989e-05,-0.66316275663147,0.000365034735335669,"YEAST","1","-1"
"785","sp|P13298|PYRE_YEAST;sp|P30402|PYRX_YEAST","conditionB-conditionA",18.6007311478903,9.13908152696541e-05,1.56981063796873,0.000369055903700387,"YEAST","1","-1"
"786","sp|Q15185|TEBP_HUMAN","conditionB-conditionA",21.2175434656569,9.48729239891311e-05,-0.261787641157976,0.000382629986063035,"HUMAN","0","0"
"787","sp|P33892|GCN1_YEAST","conditionB-conditionA",21.1526161216934,9.78657974575192e-05,1.16776596437166,0.000393725235542107,"YEAST","1","-1"
"788","sp|P21283|VATC1_HUMAN","conditionB-conditionA",21.1518080054836,9.79036345096773e-05,-0.658079510133314,0.000393725235542107,"HUMAN","0","0"
"789","sp|Q12443|RTN2_YEAST","conditionB-conditionA",21.1498238623374,9.79965964803542e-05,0.550897731327401,0.000393725235542107,"YEAST","1","-1"
"790","sp|P11766|ADHX_HUMAN","conditionB-conditionA",21.1427951708082,9.83266157326135e-05,0.178844454815021,0.00039455110363593,"HUMAN","0","0"
"791","sp|P06733|ENOA_HUMAN","conditionB-conditionA",21.1246335850289,9.91844933329045e-05,-0.28372506236801,0.000397490320942234,"HUMAN","0","0"
"792","sp|P27476|NSR1_YEAST","conditionB-conditionA",21.0758111681546,0.000101527791328548,0.41360059700488,0.000406367548625629,"YEAST","1","-1"
"793","sp|P20618|PSB1_HUMAN","conditionB-conditionA",21.0154162017662,0.000104502946055129,0.185449065938935,0.000417501242637776,"HUMAN","0","0"
"794","sp|Q9UBT2|SAE2_HUMAN","conditionB-conditionA",21.0140175170551,0.00010457286645249,-1.7306615937979,0.000417501242637776,"HUMAN","0","0"
"795","sp|O43175|SERA_HUMAN","conditionB-conditionA",21.0024264068583,0.000105154102928995,-0.411153217601193,0.000419293718597376,"HUMAN","0","0"
"796","sp|P11413|G6PD_HUMAN","conditionB-conditionA",20.983517660826,0.000106109195047832,-0.200932825035505,0.000422570538067372,"HUMAN","0","0"
"797","sp|Q9H501|ESF1_HUMAN","conditionB-conditionA",18.1895515868033,0.000112250700210925,-0.343161368169266,0.000446467653285612,"HUMAN","0","0"
"798","sp|P28707|SBA1_YEAST","conditionB-conditionA",18.1541080441175,0.000114257712835797,-0.431958335098761,0.000453880889335183,"YEAST","1","-1"
"799","sp|P27248|GCST_ECOLI","conditionB-conditionA",20.8223267433052,0.00011460976944544,-1.09441011383098,0.000454709598425586,"ECOLI","1","2"
"800","sp|P54885|PROA_YEAST","conditionB-conditionA",20.7729201705156,0.000117348599302791,0.850901550934564,0.00046499382473731,"YEAST","1","-1"
"801","sp|P04844|RPN2_HUMAN","conditionB-conditionA",20.721318007078,0.000120278737235524,-0.900379244459817,0.000476009484440214,"HUMAN","0","0"
"802","sp|O43390|HNRPR_HUMAN","conditionB-conditionA",20.6735922231859,0.000123053562387621,-0.209889454969165,0.000485942938363589,"HUMAN","0","0"
"803","sp|Q96ER3|SAAL1_HUMAN","conditionB-conditionA",18.0051030093114,0.000123095324765288,-0.663467755466133,0.000485942938363589,"HUMAN","0","0"
"804","sp|Q07451|YET3_YEAST","conditionB-conditionA",17.9482078240731,0.00012664737450685,-0.499263925571077,0.000498786475493835,"YEAST","1","-1"
"805","sp|Q04941|PLP2_HUMAN","conditionB-conditionA",17.9479540961295,0.000126663442514996,-0.694451033888939,0.000498786475493835,"HUMAN","0","0"
"806","sp|O60493|SNX3_HUMAN","conditionB-conditionA",20.5925439818574,0.00012791258054945,-0.524580327716238,0.00050308049670193,"HUMAN","0","0"
"807","sp|Q04409|EMI2_YEAST","conditionB-conditionA",20.5708045017696,0.00012924809231607,0.517213687261437,0.000507181532164498,"YEAST","1","-1"
"808","sp|P54114|ALDH3_YEAST","conditionB-conditionA",14.6523218854876,0.000129275292740982,-0.313042673302094,0.000507181532164498,"YEAST","1","-1"
"809","sp|P05743|RL26A_YEAST","conditionB-conditionA",17.8373837063762,0.000133863243079402,0.490434417881481,0.000524532114414961,"YEAST","1","-1"
"810","sp|P21333|FLNA_HUMAN","conditionB-conditionA",20.4787154933518,0.000135061040289597,-0.248417112758933,0.000528572219404965,"HUMAN","0","0"
"811","sp|P51991|ROA3_HUMAN","conditionB-conditionA",20.4603185734271,0.000136253136238773,-0.385868473825735,0.000532580076297054,"HUMAN","0","0"
"812","sp|P40893|REE1_YEAST","conditionB-conditionA",17.7256495413754,0.000141554639478958,0.449800596965666,0.000552620944763912,"YEAST","1","-1"
"813","sp|Q3E757|RL11B_YEAST","conditionB-conditionA",14.4607322841943,0.000143112059695083,-0.693594983807417,0.000557570547744507,"YEAST","1","-1"
"814","sp|Q13043|STK4_HUMAN","conditionB-conditionA",17.7028960409297,0.000143174266834079,-0.22299652036221,0.000557570547744507,"HUMAN","0","0"
"815","sp|P68371|TBB4B_HUMAN","conditionB-conditionA",20.3211019900748,0.000145620332084651,-0.262717700859078,0.000566400555470359,"HUMAN","0","0"
"816","sp|P08575|PTPRC_HUMAN","conditionB-conditionA",17.5433917577561,0.000155060393898676,0.232874801366849,0.000602379226297553,"HUMAN","0","0"
"817","sp|P69892|HBG2_HUMAN","conditionB-conditionA",20.1414105149653,0.000158664571338507,0.218157396263855,0.000615626304948675,"HUMAN","0","0"
"818","sp|P16150|LEUK_HUMAN","conditionB-conditionA",17.4478813743384,0.000162644993364491,-0.360296256636492,0.00063029905741496,"HUMAN","0","0"
"819","sp|O14925|TIM23_HUMAN;sp|Q5SRD1|TI23B_HUMAN","conditionB-conditionA",17.3788039306277,0.000168360681648605,-0.824805828441864,0.000651652455221096,"HUMAN","0","0"
"820","sp|P31688|TPS2_YEAST","conditionB-conditionA",19.9014790239948,0.000177912201754338,0.702809018671038,0.000687782536050306,"YEAST","1","-1"
"821","sp|P38143|GPX2_YEAST","conditionB-conditionA",17.2434325651911,0.000180150799538925,0.412205067966159,0.00069558834901144,"YEAST","1","-1"
"822","sp|P14407|FUMB_ECOLI;sp|P0AC33|FUMA_ECOLI","conditionB-conditionA",14.0153062350915,0.000181328545781012,-0.99412102432612,0.000699284051247942,"ECOLI","1","2"
"823","sp|P23538|PPSA_ECOLI","conditionB-conditionA",17.1219590194029,0.000191431692576849,0.432612095709676,0.000737349289755299,"ECOLI","1","2"
"824","sp|P33316|DUT_HUMAN","conditionB-conditionA",19.6262247206718,0.000202870859126625,0.140906447341052,0.000780461921640049,"HUMAN","0","0"
"825","sp|P32775|GLGB_YEAST","conditionB-conditionA",16.9533304571883,0.000208272085734373,0.561286325936511,0.000800269711246017,"YEAST","1","-1"
"826","sp|P68679|RS21_ECOLI","conditionB-conditionA",16.9351672808967,0.000210172141743348,-0.738050628907907,0.000806592844220838,"ECOLI","1","2"
"827","sp|P18754|RCC1_HUMAN","conditionB-conditionA",19.5077293530452,0.000214660893995577,-0.29619222498199,0.000822823499354269,"HUMAN","0","0"
"828","sp|P50395|GDIB_HUMAN;sp|P31150|GDIA_HUMAN","conditionB-conditionA",16.7396941944323,0.000231750986400159,-0.227622563102244,0.000887259211217999,"HUMAN","0","0"
"829","sp|O00161|SNP23_HUMAN","conditionB-conditionA",16.6976186978469,0.00023667815182804,-0.822536749112409,0.000905029844746547,"HUMAN","0","0"
"830","sp|Q8WZ42|TITIN_HUMAN","conditionB-conditionA",19.2532596849224,0.000242334738984051,-0.515660184721543,0.000925543521180052,"HUMAN","0","0"
"831","sp|O43719|HTSF1_HUMAN","conditionB-conditionA",16.559899022228,0.000253550001168668,-0.585817769610667,0.000967212399163269,"HUMAN","0","0"
"832","sp|P11633|NHP6B_YEAST","conditionB-conditionA",16.3729214427479,0.000278397468834957,-0.461382799683967,0.00106072112524857,"YEAST","1","-1"
"833","sp|Q99729|ROAA_HUMAN","conditionB-conditionA",18.8772847392543,0.000289845250179499,-0.244576260454469,0.00110301253669749,"HUMAN","0","0"
"834","sp|P0CX28|RL44B_YEAST;sp|P0CX27|RL44A_YEAST","conditionB-conditionA",13.116930276036,0.000292639138240625,0.6420570594517,0.00111230943431988,"YEAST","1","-1"
"835","sp|P17655|CAN2_HUMAN","conditionB-conditionA",18.8174320777214,0.000298220183172604,-0.207318826456614,0.00113216524629599,"HUMAN","0","0"
"836","sp|O00267|SPT5H_HUMAN","conditionB-conditionA",18.7338695732696,0.000310316868233351,-0.735755999033408,0.00117667999078914,"HUMAN","0","0"
"837","sp|P62847|RS24_HUMAN","conditionB-conditionA",18.6479210365769,0.000323268276851585,-0.362292198937002,0.00122432549297434,"HUMAN","0","0"
"838","sp|O43670|ZN207_HUMAN","conditionB-conditionA",18.3307244690471,0.00037589400815341,0.210833541238618,0.00142193795447054,"HUMAN","0","0"
"839","sp|Q14738|2A5D_HUMAN","conditionB-conditionA",15.6846000953892,0.000392764623585617,-0.45326181429745,0.00148398552653922,"HUMAN","0","0"
"840","sp|P30613|KPYR_HUMAN","conditionB-conditionA",18.203105581128,0.000399396440790789,-0.308334803982593,0.00150724609203191,"HUMAN","0","0"
"841","sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|A0A2R8Y4L2|RA1L3_HUMAN","conditionB-conditionA",15.616965503168,0.000406273999007944,-0.286886184919911,0.00153137761813934,"HUMAN","0","0"
"842","sp|Q5VT52|RPRD2_HUMAN","conditionB-conditionA",15.6075767098402,0.000408185693929974,0.142122786231248,0.00153675611610216,"HUMAN","0","0"
"843","sp|P15731|UBC4_YEAST;sp|P15732|UBC5_YEAST","conditionB-conditionA",12.4646702619437,0.000414721723518863,1.01721216121344,0.00155951110741969,"YEAST","1","-1"
"844","sp|P15731|UBC4_YEAST","conditionB-conditionA",12.2742727204009,0.000459245596692748,-0.766933555497864,0.00172489163686731,"YEAST","1","-1"
"845","sp|Q13769|THOC5_HUMAN","conditionB-conditionA",17.7909142802114,0.000485751665488143,-0.288211069633068,0.00182024879888867,"HUMAN","0","0"
"846","sp|P33298|PRS6B_YEAST","conditionB-conditionA",17.7907805962521,0.000485782487022024,-0.340846931075877,0.00182024879888867,"YEAST","1","-1"
"847","sp|Q04491|SEC13_YEAST","conditionB-conditionA",17.7784869957356,0.000488625167652912,0.597616233142821,0.00182873882108587,"YEAST","1","-1"
"848","sp|O15067|PUR4_HUMAN","conditionB-conditionA",17.6613072526151,0.000516564842187095,-0.298038073353565,0.00193102659166638,"HUMAN","0","0"
"849","sp|Q12165|ATPD_YEAST","conditionB-conditionA",15.1233108949071,0.000520013675626152,-0.514579807604678,0.00194162938955819,"YEAST","1","-1"
"850","sp|P89886|TMA20_YEAST","conditionB-conditionA",17.5833427480759,0.000536028462682636,0.507214992088924,0.00199907085494583,"YEAST","1","-1"
"851","sp|O75347|TBCA_HUMAN","conditionB-conditionA",17.5067740972432,0.000555852899286835,-0.588793405006394,0.00207056837924708,"HUMAN","0","0"
"852","sp|Q9ULC4|MCTS1_HUMAN","conditionB-conditionA",11.8200813337355,0.000585953003937489,0.128185735704765,0.00218013030807728,"HUMAN","0","0"
"853","sp|P0AG86|SECB_ECOLI","conditionB-conditionA",14.8820555632118,0.000586681906701192,-0.891220236054455,0.00218028328750619,"ECOLI","1","2"
"854","sp|Q02543|RL18A_HUMAN","conditionB-conditionA",17.3700606330108,0.000593078802729075,-0.604437560741511,0.00220147518109036,"HUMAN","0","0"
"855","sp|O75170|PP6R2_HUMAN","conditionB-conditionA",14.7975131182402,0.000612013290539393,-0.56856624481323,0.0022683501493136,"HUMAN","0","0"
"856","sp|P16403|H12_HUMAN;sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN;sp|P16401|H15_HUMAN","conditionB-conditionA",14.7958380178801,0.000612526097101718,-0.38379400940217,0.0022683501493136,"HUMAN","0","0"
"857","sp|P04650|RL39_YEAST","conditionB-conditionA",17.2917463713659,0.000615508742014326,0.39325654879358,0.0022767359535419,"YEAST","1","-1"
"858","sp|Q12068|GRE2_YEAST","conditionB-conditionA",14.764472115836,0.000622208036127447,-0.585017106861178,0.00229883388639162,"YEAST","1","-1"
"859","sp|P18621|RL17_HUMAN","conditionB-conditionA",17.19814222897,0.000643426392360702,0.208738218975398,0.00237446060975952,"HUMAN","0","0"
"860","sp|O00170|AIP_HUMAN","conditionB-conditionA",17.1894274279526,0.000646088776089404,-0.284646735752101,0.00238151327930629,"HUMAN","0","0"
"861","sp|Q09666|AHNK_HUMAN","conditionB-conditionA",17.1468554276117,0.000659252793154708,0.190033246510032,0.00242721411649294,"HUMAN","0","0"
"862","sp|Q96TA2|YMEL1_HUMAN","conditionB-conditionA",14.6108192054021,0.000671894245427684,-0.207563685866791,0.00246872338059775,"HUMAN","0","0"
"863","sp|P40159|YNU8_YEAST","conditionB-conditionA",14.6102525754071,0.000672084630112257,-0.475290546212291,0.00246872338059775,"YEAST","1","-1"
"864","sp|P61586|RHOA_HUMAN","conditionB-conditionA",11.5175547185752,0.000689420182146461,0.158793881882282,0.00252946988125495,"HUMAN","0","0"
"865","sp|P52948|NUP98_HUMAN","conditionB-conditionA",16.992162581081,0.000709370272832577,-0.500759334606622,0.00259965753165233,"HUMAN","0","0"
"866","sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN","conditionB-conditionA",14.4677692968861,0.000721711813923664,-0.207293318980124,0.00264183192856584,"HUMAN","0","0"
"867","sp|P26885|FKBP2_HUMAN","conditionB-conditionA",16.9302336339543,0.000730479381576887,-0.218287492459044,0.00267084156816463,"HUMAN","0","0"
"868","sp|P26599|PTBP1_HUMAN","conditionB-conditionA",16.8984823865323,0.000741542981140264,-0.193432606891601,0.00270816964310442,"HUMAN","0","0"
"869","sp|O75396|SC22B_HUMAN","conditionB-conditionA",14.3893717806652,0.000750563807639271,-0.615062010657201,0.00273796003477156,"HUMAN","0","0"
"870","sp|P30049|ATPD_HUMAN","conditionB-conditionA",16.8670616209671,0.000752655314650852,-0.829235847846205,0.00274243373269333,"HUMAN","0","0"
"871","sp|Q08211|DHX9_HUMAN","conditionB-conditionA",16.8555000288242,0.0007567857222609,-0.232383356184283,0.00275431772625379,"HUMAN","0","0"
"872","sp|Q9Y6G9|DC1L1_HUMAN","conditionB-conditionA",16.8318617815705,0.000765300772648136,-0.562880170067086,0.00278211404735618,"HUMAN","0","0"
"873","sp|P54136|SYRC_HUMAN","conditionB-conditionA",16.7610329178952,0.00079138913206267,0.118439732363846,0.00287365813131577,"HUMAN","0","0"
"874","sp|Q5MIZ7|P4R3B_HUMAN","conditionB-conditionA",14.2769698783435,0.00079395407441929,-0.23456718616101,0.00287967324474731,"HUMAN","0","0"
"875","sp|P39003|HXT6_YEAST","conditionB-conditionA",11.2408113844791,0.000800181677925282,-0.199118067021882,0.00289894390745502,"YEAST","1","-1"
"876","sp|P07195|LDHB_HUMAN","conditionB-conditionA",16.7166280247572,0.000808193431801052,-0.237655832514424,0.00292462691644901,"HUMAN","0","0"
"877","sp|Q99615|DNJC7_HUMAN","conditionB-conditionA",16.6909581515094,0.000818068983610698,-0.348496129256205,0.00295698823038302,"HUMAN","0","0"
"878","sp|P34897|GLYM_HUMAN","conditionB-conditionA",16.6852915726308,0.000820265096351247,-0.322319839620086,0.00296154937976475,"HUMAN","0","0"
"879","sp|P98175|RBM10_HUMAN","conditionB-conditionA",14.1792907038293,0.00083369298080338,0.767635923002388,0.00300660608549114,"HUMAN","0","0"
"880","sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN;sp|Q9HAU6|TCTP8_HUMAN","conditionB-conditionA",14.1497296796909,0.000846106906055799,-0.387421597322472,0.00304790783204191,"HUMAN","0","0"
"881","sp|Q9P013|CWC15_HUMAN","conditionB-conditionA",14.0217854848979,0.000902002972503202,-0.871397865215824,0.00324557255713411,"HUMAN","0","0"
"882","sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN","conditionB-conditionA",13.9982261673635,0.000912691087308737,-0.225941274790905,0.00327899972666749,"HUMAN","0","0"
"883","sp|Q86VP6|CAND1_HUMAN","conditionB-conditionA",16.4579799482887,0.000913361753516528,-0.14153631579785,0.00327899972666749,"HUMAN","0","0"
"884","sp|P38636|ATX1_YEAST","conditionB-conditionA",13.9752594909598,0.000923232235688465,-0.464700997091013,0.00330859766693689,"YEAST","1","-1"
"885","sp|Q8WUD4|CCD12_HUMAN","conditionB-conditionA",13.9742601336124,0.000923693670422443,-0.291929688725922,0.00330859766693689,"HUMAN","0","0"
"886","sp|Q99496|RING2_HUMAN","conditionB-conditionA",16.4058659516225,0.000936142746737478,-0.438701977131464,0.00334940463561829,"HUMAN","0","0"
"887","sp|O00442|RTCA_HUMAN","conditionB-conditionA",13.9359533938654,0.000941556033095092,-1.04803608411542,0.00336497477442102,"HUMAN","0","0"
