"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"3867","sp|Q04636|POB3_YEAST","conditionC-conditionB",2.09355668990276,0.553217388331537,0.21832863209148,0.934962529851382,"YEAST","1","0.321928094887362"
"3868","sp|Q5T6V5|QNG1_HUMAN","conditionC-conditionB",2.0928844014948,0.553353638207814,0.151198341925766,0.934962529851382,"HUMAN","0","0"
"3869","sp|Q9BV57|MTND_HUMAN","conditionC-conditionB",2.0925144275818,0.553428629474778,0.1263169261154,0.934962529851382,"HUMAN","0","0"
"3870","sp|Q5JSH3|WDR44_HUMAN","conditionC-conditionB",2.09213678520657,0.553505182558316,-0.230098735160229,0.934962529851382,"HUMAN","0","0"
"3871","sp|P49748|ACADV_HUMAN","conditionC-conditionB",2.09212208869834,0.553508161886662,-0.0625035891167371,0.934962529851382,"HUMAN","0","0"
"3872","sp|Q93100|KPBB_HUMAN","conditionC-conditionB",2.09193984264692,0.55354510840301,-0.10033977037405,0.934962529851382,"HUMAN","0","0"
"3873","sp|Q9UBU9|NXF1_HUMAN","conditionC-conditionB",2.09175961611039,0.553581647233866,-0.0560785192896267,0.934962529851382,"HUMAN","0","0"
"3874","sp|P20585|MSH3_HUMAN","conditionC-conditionB",2.09150684588512,0.553632896347977,0.234537337536477,0.934962529851382,"HUMAN","0","0"
"3875","sp|O00487|PSDE_HUMAN","conditionC-conditionB",2.09108492783696,0.553718447680591,-0.0570858007447272,0.934962529851382,"HUMAN","0","0"
"3876","sp|P62854|RS26_HUMAN","conditionC-conditionB",2.08880069681831,0.554181779335175,-0.0768665398101991,0.935503452577412,"HUMAN","0","0"
"3877","sp|Q9UBL3|ASH2L_HUMAN","conditionC-conditionB",2.08575955105192,0.554799071186096,-0.119510410245137,0.936204460693586,"HUMAN","0","0"
"3878","sp|Q7Z6E9|RBBP6_HUMAN","conditionC-conditionB",2.0845020084364,0.555054470090274,-0.10503547277582,0.936204460693586,"HUMAN","0","0"
"3879","sp|P43535|GCN20_YEAST","conditionC-conditionB",2.0836674590024,0.55522400790012,-0.135268661150715,0.936204460693586,"YEAST","1","0.321928094887362"
"3880","sp|Q16762|THTR_HUMAN","conditionC-conditionB",2.08331542460123,0.555295534340666,-0.086465783006326,0.936204460693586,"HUMAN","0","0"
"3881","sp|O00267|SPT5H_HUMAN","conditionC-conditionB",2.08323206083948,0.555312473170076,-0.0511027554215495,0.936204460693586,"HUMAN","0","0"
"3882","sp|Q9NZ08|ERAP1_HUMAN","conditionC-conditionB",2.08110743347721,0.555744303838482,-0.17041372408243,0.936691133440286,"HUMAN","0","0"
"3883","sp|Q5W0V3|FHI2A_HUMAN","conditionC-conditionB",2.07974765294261,0.556020804440067,-0.173160623463054,0.936739626050972,"HUMAN","0","0"
"3884","sp|P49590|SYHM_HUMAN","conditionC-conditionB",2.07955784493983,0.556059408158639,-0.129642505341367,0.936739626050972,"HUMAN","0","0"
"3885","sp|P52907|CAZA1_HUMAN","conditionC-conditionB",2.07782521642714,0.556411883234616,-0.0734350719701329,0.937092136937991,"HUMAN","0","0"
"3886","sp|P55769|NH2L1_HUMAN","conditionC-conditionB",2.07605989882421,0.55677117131675,-0.084682896370186,0.937230949830398,"HUMAN","0","0"
"3887","sp|Q6IN85|P4R3A_HUMAN","conditionC-conditionB",2.07601265495332,0.556780788933327,-0.106810606877093,0.937230949830398,"HUMAN","0","0"
"3888","sp|Q96AB3|ISOC2_HUMAN","conditionC-conditionB",2.0730442529961,0.55738531403,0.0864204080907065,0.938007229860671,"HUMAN","0","0"
"3889","sp|P19099|C11B2_HUMAN","conditionC-conditionB",2.07089347614942,0.557823617293681,0.094506372708997,0.938503452803434,"HUMAN","0","0"
"3890","sp|P46013|KI67_HUMAN","conditionC-conditionB",2.06970521160288,0.55806587633032,-0.056538792922411,0.938669673220896,"HUMAN","0","0"
"3891","sp|Q16594|TAF9_HUMAN","conditionC-conditionB",2.06847108761794,0.558317563786282,-0.254316914918774,0.938746758208842,"HUMAN","0","0"
"3892","sp|Q9BTC0|DIDO1_HUMAN","conditionC-conditionB",2.06625310905757,0.558770100380903,-0.0830474910513033,0.938746758208842,"HUMAN","0","0"
"3893","sp|Q9NZJ7|MTCH1_HUMAN","conditionC-conditionB",2.06612956634542,0.558795314553248,-0.0905407881828868,0.938746758208842,"HUMAN","0","0"
"3894","sp|Q9UHB9|SRP68_HUMAN","conditionC-conditionB",2.06607614845067,0.558806217007377,0.258837191376399,0.938746758208842,"HUMAN","0","0"
"3895","sp|Q03164|KMT2A_HUMAN","conditionC-conditionB",2.06596416619528,0.558829072783653,-0.314890772486733,0.938746758208842,"HUMAN","0","0"
"3896","sp|O15047|SET1A_HUMAN","conditionC-conditionB",2.06349193861176,0.559333826978812,-0.277994722569484,0.939353498440033,"HUMAN","0","0"
"3897","sp|Q02630|NU116_YEAST","conditionC-conditionB",2.06153684770412,0.559733225269919,-0.49535507053983,0.93958718526617,"YEAST","1","0.321928094887362"
"3898","sp|Q9BPX6|MICU1_HUMAN","conditionC-conditionB",2.0605281098195,0.559939375250453,-0.830823064342744,0.93958718526617,"HUMAN","0","0"
"3899","sp|Q9UBQ0|VPS29_HUMAN","conditionC-conditionB",2.06016071942642,0.560014470016516,-0.0852472215880589,0.93958718526617,"HUMAN","0","0"
"3900","sp|Q9BX10|GTPB2_HUMAN","conditionC-conditionB",2.05989146660203,0.56006950992608,-0.125572209543334,0.93958718526617,"HUMAN","0","0"
"3901","sp|P19827|ITIH1_HUMAN","conditionC-conditionB",2.05929728569812,0.560190984215701,0.344753413534034,0.93958718526617,"HUMAN","0","0"
"3902","sp|Q16626|MEA1_HUMAN","conditionC-conditionB",2.05851457435293,0.560351029987168,-0.067838836792121,0.939614758894424,"HUMAN","0","0"
"3903","sp|P35241|RADI_HUMAN","conditionC-conditionB",2.05619493630614,0.560825529715147,0.0524996958147117,0.940143862626033,"HUMAN","0","0"
"3904","sp|P21306|ATP5E_YEAST","conditionC-conditionB",2.05556742006028,0.560953941569927,-0.0973560723883438,0.940143862626033,"YEAST","1","0.321928094887362"
"3905","sp|Q15599|NHRF2_HUMAN","conditionC-conditionB",2.05420333044182,0.561233153569391,-0.145624975104627,0.940267468814304,"HUMAN","0","0"
"3906","sp|O00410|IPO5_HUMAN","conditionC-conditionB",2.0538030466613,0.561315105179378,-0.0935292688390863,0.940267468814304,"HUMAN","0","0"
"3907","sp|P53885|MDG1_YEAST","conditionC-conditionB",2.05164173139674,0.561757744803544,-0.52907261092297,0.940722316954324,"YEAST","1","0.321928094887362"
"3908","sp|Q9HB19|PKHA2_HUMAN","conditionC-conditionB",2.05086928336613,0.56191600246416,-0.225732513910324,0.940722316954324,"HUMAN","0","0"
"3909","sp|P53877|IPI3_YEAST","conditionC-conditionB",2.04830729547451,0.562441121794704,-0.343618826082488,0.940722316954324,"YEAST","1","0.321928094887362"
"3910","sp|Q8TEQ6|GEMI5_HUMAN","conditionC-conditionB",2.04696798349181,0.562715771733572,-0.05632196277588,0.940722316954324,"HUMAN","0","0"
"3911","sp|Q07065|CKAP4_HUMAN","conditionC-conditionB",2.0466122301175,0.562788741158539,-0.0916408613986324,0.940722316954324,"HUMAN","0","0"
"3912","sp|Q9Y4H2|IRS2_HUMAN","conditionC-conditionB",2.04633364476793,0.562845887099788,0.187989764208135,0.940722316954324,"HUMAN","0","0"
"3913","sp|Q05048|CSTF1_HUMAN","conditionC-conditionB",2.0458890076708,0.56293710350654,-0.06339505562919,0.940722316954324,"HUMAN","0","0"
"3914","sp|Q9H7B2|RPF2_HUMAN","conditionC-conditionB",2.0452342731069,0.563071439859205,-0.0824217763107997,0.940722316954324,"HUMAN","0","0"
"3915","sp|Q8TEW0|PARD3_HUMAN","conditionC-conditionB",2.04402588496963,0.563319432109757,0.956516932797099,0.940722316954324,"HUMAN","0","0"
"3916","sp|P35250|RFC2_HUMAN","conditionC-conditionB",2.04378395680711,0.563369091173011,0.110260752872838,0.940722316954324,"HUMAN","0","0"
"3917","sp|P00156|CYB_HUMAN","conditionC-conditionB",2.0429642975425,0.563537360248395,-0.0742698479091182,0.940722316954324,"HUMAN","0","0"
"3918","sp|Q9Y4W2|LAS1L_HUMAN","conditionC-conditionB",2.04258120027004,0.563616018934378,-0.0610975576781216,0.940722316954324,"HUMAN","0","0"
"3919","sp|Q8NBQ5|DHB11_HUMAN","conditionC-conditionB",2.0420607023297,0.563722901462429,-0.135249191030076,0.940722316954324,"HUMAN","0","0"
"3920","sp|Q8NDI1|EHBP1_HUMAN","conditionC-conditionB",2.04145444569492,0.563847412150665,-0.118317983196367,0.940722316954324,"HUMAN","0","0"
"3921","sp|O00754|MA2B1_HUMAN","conditionC-conditionB",2.04133587031367,0.563871766964231,0.188836462504023,0.940722316954324,"HUMAN","0","0"
"3922","sp|Q04602|VBA4_YEAST","conditionC-conditionB",2.04088878289571,0.563963603196165,-0.338163213871189,0.940722316954324,"YEAST","1","0.321928094887362"
"3923","sp|Q5VV41|ARHGG_HUMAN","conditionC-conditionB",2.03977227324864,0.564192991179602,0.211770179645463,0.940722316954324,"HUMAN","0","0"
"3924","sp|P32329|YPS1_YEAST","conditionC-conditionB",2.03925943205176,0.564298376779736,-0.20441275181599,0.940722316954324,"YEAST","1","0.321928094887362"
"3925","sp|Q9ULW3|ABT1_HUMAN","conditionC-conditionB",2.03916214663315,0.564318369867908,-0.24674703198681,0.940722316954324,"HUMAN","0","0"
"3926","sp|O95707|RPP29_HUMAN","conditionC-conditionB",2.03403768849961,0.565372195594343,-0.433744369363127,0.942238990263318,"HUMAN","0","0"
"3927","sp|P55789|ALR_HUMAN","conditionC-conditionB",2.03329089526604,0.565525885548525,0.664498563721382,0.942255123285969,"HUMAN","0","0"
"3928","sp|Q9UNS2|CSN3_HUMAN","conditionC-conditionB",2.02979117043433,0.566246517014408,0.112065585011541,0.943215621391362,"HUMAN","0","0"
"3929","sp|Q86V88|MGDP1_HUMAN","conditionC-conditionB",2.02419931030505,0.567399270047545,0.193869542596596,0.943522092630143,"HUMAN","0","0"
"3930","sp|Q9Y6K9|NEMO_HUMAN","conditionC-conditionB",2.0227689061241,0.567694407784089,-0.142400246969947,0.943522092630143,"HUMAN","0","0"
"3931","sp|Q8IX04|UEVLD_HUMAN","conditionC-conditionB",2.0218830921889,0.567877232810439,-0.288316050661407,0.943522092630143,"HUMAN","0","0"
"3932","sp|O60664|PLIN3_HUMAN","conditionC-conditionB",2.02178087262053,0.567898332759316,0.0462295963839878,0.943522092630143,"HUMAN","0","0"
"3933","sp|A4D1E9|GTPBA_HUMAN","conditionC-conditionB",2.02164016320817,0.567927378592543,0.0955895064851155,0.943522092630143,"HUMAN","0","0"
"3934","sp|O75964|ATP5L_HUMAN","conditionC-conditionB",2.02149331853842,0.567957691992831,0.0610219604918001,0.943522092630143,"HUMAN","0","0"
"3935","sp|P08237|PFKAM_HUMAN","conditionC-conditionB",2.02147726432913,0.567961006159347,-0.145144088528042,0.943522092630143,"HUMAN","0","0"
"3936","sp|P13010|XRCC5_HUMAN","conditionC-conditionB",2.02133848107161,0.56798965657829,0.0339607586167201,0.943522092630143,"HUMAN","0","0"
"3937","sp|P18084|ITB5_HUMAN","conditionC-conditionB",2.02126425917388,0.568004979360886,0.119945999376444,0.943522092630143,"HUMAN","0","0"
"3938","sp|Q96QD9|UIF_HUMAN","conditionC-conditionB",2.0210326037224,0.568052805452295,0.0788873877031993,0.943522092630143,"HUMAN","0","0"
"3939","sp|P38250|IST2_YEAST","conditionC-conditionB",2.02080216313563,0.568100383507285,-0.251720543554892,0.943522092630143,"YEAST","1","0.321928094887362"
"3940","sp|Q96JY6|PDLI2_HUMAN","conditionC-conditionB",2.02050887113496,0.568160942222644,0.26004409055305,0.943522092630143,"HUMAN","0","0"
"3941","sp|P08621|RU17_HUMAN","conditionC-conditionB",2.01788632951181,0.568702642017472,0.0648193888617481,0.943756560448662,"HUMAN","0","0"
"3942","sp|O14965|AURKA_HUMAN","conditionC-conditionB",2.01777312947094,0.56872603215359,0.318013697153144,0.943756560448662,"HUMAN","0","0"
"3943","sp|P11717|MPRI_HUMAN","conditionC-conditionB",2.01730155985876,0.568823478149906,-0.127573037891477,0.943756560448662,"HUMAN","0","0"
"3944","sp|Q14562|DHX8_HUMAN","conditionC-conditionB",2.0158143116867,0.569130881691852,0.0815269611474365,0.943756560448662,"HUMAN","0","0"
"3945","sp|P55209|NP1L1_HUMAN","conditionC-conditionB",2.01526581431755,0.569244281251512,0.0652514391019512,0.943756560448662,"HUMAN","0","0"
"3946","sp|P40222|TXLNA_HUMAN","conditionC-conditionB",2.01439288365833,0.569424788361168,0.132034823686474,0.943756560448662,"HUMAN","0","0"
"3947","sp|Q15437|SC23B_HUMAN","conditionC-conditionB",2.01380090041501,0.569547222935521,-0.08384305132964,0.943756560448662,"HUMAN","0","0"
"3948","sp|Q9H0N5|PHS2_HUMAN","conditionC-conditionB",2.01367666151097,0.569572920468027,-0.14934428804676,0.943756560448662,"HUMAN","0","0"
"3949","sp|Q9NPA0|EMC7_HUMAN","conditionC-conditionB",2.01354437307122,0.569600283847129,0.0802798324181264,0.943756560448662,"HUMAN","0","0"
"3950","sp|Q9H3P2|NELFA_HUMAN","conditionC-conditionB",2.00880749667516,0.570580689530643,-0.102836152061387,0.945011209764557,"HUMAN","0","0"
"3951","sp|Q9Y6M0|TEST_HUMAN","conditionC-conditionB",2.00816606724172,0.570713537853423,-0.110076558909343,0.945011209764557,"HUMAN","0","0"
"3952","sp|Q8TCC3|RM30_HUMAN","conditionC-conditionB",2.00779299988462,0.570790814762269,-0.304812798292953,0.945011209764557,"HUMAN","0","0"
"3953","sp|P61247|RS3A_HUMAN","conditionC-conditionB",2.00651645025821,0.571055293085122,-0.0433053731216724,0.945209912131533,"HUMAN","0","0"
"3954","sp|Q86V21|AACS_HUMAN","conditionC-conditionB",2.00460810203279,0.571450826745517,-0.162517731535184,0.945625381738977,"HUMAN","0","0"
"3955","sp|Q6NUT3|MFS12_HUMAN","conditionC-conditionB",2.00170466208477,0.572052970866196,0.150074840409134,0.945724350314422,"HUMAN","0","0"
"3956","sp|Q13637|RAB32_HUMAN","conditionC-conditionB",2.00154750899472,0.572085575316666,-0.0916170934313083,0.945724350314422,"HUMAN","0","0"
"3957","sp|Q9H0K6|PUS7L_HUMAN","conditionC-conditionB",2.00052340306618,0.572298077310157,0.132807291495363,0.945724350314422,"HUMAN","0","0"
"3958","sp|Q7RTP6|MICA3_HUMAN","conditionC-conditionB",1.99999397977587,0.572407953991907,-0.332737419723866,0.945724350314422,"HUMAN","0","0"
"3959","sp|Q5F1R6|DJC21_HUMAN","conditionC-conditionB",1.99990151942562,0.572427144734883,0.137988989673254,0.945724350314422,"HUMAN","0","0"
"3960","sp|Q8WVY7|UBCP1_HUMAN","conditionC-conditionB",1.99898761975567,0.572616854374052,-0.183097858204042,0.945724350314422,"HUMAN","0","0"
"3961","sp|Q03034|FDC1_YEAST","conditionC-conditionB",1.99853782373818,0.572710240096215,-1.41244086834767,0.945724350314422,"YEAST","1","0.321928094887362"
"3962","sp|O15085|ARHGB_HUMAN","conditionC-conditionB",1.99746263359135,0.572933511380256,-0.265185130176883,0.945724350314422,"HUMAN","0","0"
"3963","sp|P07954|FUMH_HUMAN","conditionC-conditionB",1.99664539787137,0.573103256595783,-0.0494055729427672,0.945724350314422,"HUMAN","0","0"
"3964","sp|Q9NX55|HYPK_HUMAN","conditionC-conditionB",1.99623136304812,0.57318926755769,-0.363423709954789,0.945724350314422,"HUMAN","0","0"
"3965","sp|P05556|ITB1_HUMAN","conditionC-conditionB",1.99585897975629,0.573266633484626,0.0521117936835118,0.945724350314422,"HUMAN","0","0"
"3966","sp|Q9BS26|ERP44_HUMAN","conditionC-conditionB",1.99555916554397,0.573328927765813,0.0869971777566523,0.945724350314422,"HUMAN","0","0"
"3967","sp|P14625|ENPL_HUMAN","conditionC-conditionB",1.99526692591377,0.573389652712412,-0.0476674539433555,0.945724350314422,"HUMAN","0","0"
"3968","sp|Q8N3V7|SYNPO_HUMAN","conditionC-conditionB",1.99418368012278,0.573614780719613,-0.131012604353927,0.945795184485671,"HUMAN","0","0"
"3969","sp|P07093|GDN_HUMAN","conditionC-conditionB",1.99366931728125,0.573721700630235,0.204039693050657,0.945795184485671,"HUMAN","0","0"
"3970","sp|Q96T76|MMS19_HUMAN","conditionC-conditionB",1.99101115187983,0.574274468290098,-0.13575309737845,0.946183249153153,"HUMAN","0","0"
"3971","sp|Q7Z4R8|CF120_HUMAN","conditionC-conditionB",1.99059756256191,0.574360507417439,-0.275453655346056,0.946183249153153,"HUMAN","0","0"
"3972","sp|P63000|RAC1_HUMAN","conditionC-conditionB",1.9903469281805,0.574412651282447,-0.0468548787485688,0.946183249153153,"HUMAN","0","0"
"3973","sp|Q9NUQ8|ABCF3_HUMAN","conditionC-conditionB",1.98975630599715,0.574535541630059,-0.0631234325341072,0.946183249153153,"HUMAN","0","0"
"3974","sp|P25208|NFYB_HUMAN","conditionC-conditionB",1.98570547834589,0.575378880906701,-0.152886703825073,0.946730089346973,"HUMAN","0","0"
"3975","sp|Q15392|DHC24_HUMAN","conditionC-conditionB",1.98549823974529,0.575422048599448,0.0576708499442855,0.946730089346973,"HUMAN","0","0"
"3976","sp|P38117|ETFB_HUMAN","conditionC-conditionB",1.98529429968737,0.57546453137497,-0.0597324464746594,0.946730089346973,"HUMAN","0","0"
"3977","sp|Q5MIZ7|P4R3B_HUMAN","conditionC-conditionB",1.98502032006003,0.575521607485104,0.113640378202403,0.946730089346973,"HUMAN","0","0"
"3978","sp|Q96IW7|SC22A_HUMAN","conditionC-conditionB",1.98468696315871,0.575591058447541,0.14501062829145,0.946730089346973,"HUMAN","0","0"
"3979","sp|Q5VZ89|DEN4C_HUMAN","conditionC-conditionB",1.98367431836531,0.575802066219123,-0.169656675798088,0.946806526238832,"HUMAN","0","0"
"3980","sp|Q9UBV8|PEF1_HUMAN","conditionC-conditionB",1.98307515347887,0.575926940918623,0.132988569441,0.946806526238832,"HUMAN","0","0"
"3981","sp|Q8WTV0|SCRB1_HUMAN","conditionC-conditionB",1.98166783126048,0.576220320327658,0.12212679008488,0.946885789367571,"HUMAN","0","0"
"3982","sp|P49189|AL9A1_HUMAN","conditionC-conditionB",1.98145551442527,0.576264590136278,-0.0523002523716158,0.946885789367571,"HUMAN","0","0"
"3983","sp|Q9UK76|JUPI1_HUMAN","conditionC-conditionB",1.97923120279256,0.57672851734565,0.224827739268521,0.947029885808779,"HUMAN","0","0"
"3984","sp|P05165|PCCA_HUMAN","conditionC-conditionB",1.97896508618449,0.576784038694597,0.121741522576704,0.947029885808779,"HUMAN","0","0"
"3985","sp|Q86UT6|NLRX1_HUMAN","conditionC-conditionB",1.97834502088793,0.576913420453126,-0.203200155890677,0.947029885808779,"HUMAN","0","0"
"3986","sp|Q96E39|RMXL1_HUMAN","conditionC-conditionB",1.9782596119583,0.576931243288063,0.21099586476574,0.947029885808779,"HUMAN","0","0"
"3987","sp|P51153|RAB13_HUMAN","conditionC-conditionB",1.97607913332452,0.577386385335194,-0.0769236093404801,0.947143229799409,"HUMAN","0","0"
"3988","sp|O75884|RBBP9_HUMAN","conditionC-conditionB",1.97488923541869,0.577634861996325,-0.138345433128234,0.947143229799409,"HUMAN","0","0"
"3989","sp|Q9NX20|RM16_HUMAN","conditionC-conditionB",1.97459178382459,0.577696987787259,-0.0598175483527807,0.947143229799409,"HUMAN","0","0"
"3990","sp|Q9Y282|ERGI3_HUMAN","conditionC-conditionB",1.97449591141062,0.577717012687946,-0.114980488678933,0.947143229799409,"HUMAN","0","0"
"3991","sp|Q9NVH2|INT7_HUMAN","conditionC-conditionB",1.973715436389,0.577880048372544,-0.19637580499943,0.947143229799409,"HUMAN","0","0"
"3992","sp|P05387|RLA2_HUMAN","conditionC-conditionB",1.97331090117799,0.577964565255047,-0.0612051123587349,0.947143229799409,"HUMAN","0","0"
"3993","sp|P00488|F13A_HUMAN","conditionC-conditionB",1.972008361466,0.578236753596368,-0.239750639622124,0.947143229799409,"HUMAN","0","0"
"3994","sp|O00562|PITM1_HUMAN","conditionC-conditionB",1.97134174774374,0.578376087943633,-0.283667473096518,0.947143229799409,"HUMAN","0","0"
"3995","sp|Q53H82|LACB2_HUMAN","conditionC-conditionB",1.97130464002254,0.57838384480222,-0.0930705906239702,0.947143229799409,"HUMAN","0","0"
"3996","sp|Q5H8A4|PIGG_HUMAN","conditionC-conditionB",1.97011841112477,0.578631846995444,0.151281105946193,0.947143229799409,"HUMAN","0","0"
"3997","sp|Q9Y2W2|WBP11_HUMAN","conditionC-conditionB",1.96939522979389,0.578783076426719,-0.13406428847658,0.947143229799409,"HUMAN","0","0"
"3998","sp|P42765|THIM_HUMAN","conditionC-conditionB",1.96802939664453,0.579068768633884,-0.0524752074310975,0.947143229799409,"HUMAN","0","0"
"3999","sp|P10412|H14_HUMAN","conditionC-conditionB",1.96780995676543,0.579114677966232,-0.0977887484625999,0.947143229799409,"HUMAN","0","0"
"4000","sp|Q9NVM6|DJC17_HUMAN","conditionC-conditionB",1.96757991478212,0.579162808039919,-0.138105643609467,0.947143229799409,"HUMAN","0","0"
"4001","sp|P30665|MCM4_YEAST","conditionC-conditionB",1.96733875040486,0.579213268097301,-0.636793014938431,0.947143229799409,"YEAST","1","0.321928094887362"
"4002","sp|P10619|PPGB_HUMAN","conditionC-conditionB",1.96663173912837,0.579361216928304,-0.133748749613817,0.947143229799409,"HUMAN","0","0"
"4003","sp|Q92804|RBP56_HUMAN","conditionC-conditionB",1.96615422047857,0.579461156791538,-0.0962386827183908,0.947143229799409,"HUMAN","0","0"
"4004","sp|Q02086|SP2_HUMAN","conditionC-conditionB",1.9626870369126,0.580187155101426,-0.437233486390793,0.948005687646671,"HUMAN","0","0"
"4005","sp|Q8N9N8|EIF1A_HUMAN","conditionC-conditionB",1.96225060191423,0.580278584598031,0.274272572101143,0.948005687646671,"HUMAN","0","0"
"4006","sp|O00471|EXOC5_HUMAN","conditionC-conditionB",1.96071057574673,0.58060128542054,0.115576200696417,0.948296108463952,"HUMAN","0","0"
"4007","sp|Q8TDP1|RNH2C_HUMAN","conditionC-conditionB",1.95623564149801,0.581539664837554,0.15932812107392,0.949591721245849,"HUMAN","0","0"
"4008","sp|Q8N1G2|CMTR1_HUMAN","conditionC-conditionB",1.95465154211645,0.581872091578949,-0.09306734615308,0.94989747884258,"HUMAN","0","0"
"4009","sp|P02771|FETA_HUMAN","conditionC-conditionB",1.95212501609077,0.582402554762369,-0.0614508130647433,0.950339195983963,"HUMAN","0","0"
"4010","sp|P51668|UB2D1_HUMAN;sp|Q9Y2X8|UB2D4_HUMAN","conditionC-conditionB",1.95115400117933,0.582606513647713,-0.124711068546406,0.950339195983963,"HUMAN","0","0"
"4011","sp|P43034|LIS1_HUMAN","conditionC-conditionB",1.95058115884372,0.582726860172976,-0.0778291031403642,0.950339195983963,"HUMAN","0","0"
"4012","sp|Q9H0H5|RGAP1_HUMAN","conditionC-conditionB",1.95048203915901,0.582747685600117,0.270694478375313,0.950339195983963,"HUMAN","0","0"
"4013","sp|Q8NBM8|PCYXL_HUMAN","conditionC-conditionB",1.94990517451169,0.582868897063066,-0.22124612835,0.950339195983963,"HUMAN","0","0"
"4014","sp|Q13131|AAPK1_HUMAN","conditionC-conditionB",1.94847634618793,0.583169197448873,-0.120546341430773,0.950591942926751,"HUMAN","0","0"
"4015","sp|P52292|IMA1_HUMAN","conditionC-conditionB",1.94553157946137,0.583788435778937,0.155789410852099,0.951342225486723,"HUMAN","0","0"
"4016","sp|P07339|CATD_HUMAN","conditionC-conditionB",1.9449048814059,0.583920277786135,-0.0640785274657993,0.951342225486723,"HUMAN","0","0"
"4017","sp|Q86YP4|P66A_HUMAN","conditionC-conditionB",1.94298933733202,0.584323386030823,0.120513672411592,0.951536075657382,"HUMAN","0","0"
"4018","sp|Q8IUR7|ARMC8_HUMAN","conditionC-conditionB",1.94221716072773,0.58448593634891,-0.0727893209094113,0.951536075657382,"HUMAN","0","0"
"4019","sp|Q9Y5Z9|UBIA1_HUMAN","conditionC-conditionB",1.94168227724429,0.584598552121335,-0.105161919871599,0.951536075657382,"HUMAN","0","0"
"4020","sp|O95218|ZRAB2_HUMAN","conditionC-conditionB",1.9415757961956,0.584620972664325,0.193895448020521,0.951536075657382,"HUMAN","0","0"
"4021","sp|Q13332|PTPRS_HUMAN","conditionC-conditionB",1.94014402346604,0.584922501513101,0.32149019344152,0.951790083909531,"HUMAN","0","0"
"4022","sp|Q9BTU6|P4K2A_HUMAN","conditionC-conditionB",1.93917810296515,0.585125981791873,-0.299060469420867,0.951884460185038,"HUMAN","0","0"
"4023","sp|Q01518|CAP1_HUMAN","conditionC-conditionB",1.93765346984938,0.585447257019889,-0.0575742629269271,0.952170371036822,"HUMAN","0","0"
"4024","sp|Q02878|RL6_HUMAN","conditionC-conditionB",1.936926717673,0.585600442124046,-0.0530128248755783,0.952182826246926,"HUMAN","0","0"
"4025","sp|Q5K651|SAMD9_HUMAN","conditionC-conditionB",1.9357181690039,0.585855240098818,-0.0973515755952574,0.952228211322328,"HUMAN","0","0"
"4026","sp|Q13310|PABP4_HUMAN","conditionC-conditionB",1.93541379889909,0.585919422097462,-0.0581332266355075,0.952228211322328,"HUMAN","0","0"
"4027","sp|O75449|KTNA1_HUMAN","conditionC-conditionB",1.93315246630493,0.586396413200233,-0.215076055427663,0.952545964148157,"HUMAN","0","0"
"4028","sp|Q9UFN0|NPS3A_HUMAN","conditionC-conditionB",1.93287905391014,0.586454102719904,-0.105981407190474,0.952545964148157,"HUMAN","0","0"
"4029","sp|P53043|PPT1_YEAST","conditionC-conditionB",1.93241660516249,0.586551687231075,0.219211452732527,0.952545964148157,"YEAST","1","0.321928094887362"
"4030","sp|Q9UI30|TR112_HUMAN","conditionC-conditionB",1.92989442382097,0.587084101759756,0.0510342550603173,0.953174014345926,"HUMAN","0","0"
"4031","sp|Q6P1M3|L2GL2_HUMAN","conditionC-conditionB",1.9286480360941,0.587347324827852,0.0708538181004528,0.953364809314968,"HUMAN","0","0"
"4032","sp|P50579|MAP2_HUMAN","conditionC-conditionB",1.92702545249075,0.587690114589412,0.0445699201618996,0.953545229124791,"HUMAN","0","0"
"4033","sp|Q9H2P9|DPH5_HUMAN","conditionC-conditionB",1.92609347686368,0.587887065846163,0.0534192279304957,0.953545229124791,"HUMAN","0","0"
"4034","sp|Q04311|VMS1_YEAST","conditionC-conditionB",1.92605270485628,0.587895683064253,-1.18156596254884,0.953545229124791,"YEAST","1","0.321928094887362"
"4035","sp|Q14152|EIF3A_HUMAN","conditionC-conditionB",1.92459373749698,0.588204093338571,-0.0457553755901987,0.953809016781728,"HUMAN","0","0"
"4036","sp|Q96PK6|RBM14_HUMAN","conditionC-conditionB",1.92230928442626,0.588687219696397,-0.0442722167028018,0.954265919239757,"HUMAN","0","0"
"4037","sp|Q9H0C8|ILKAP_HUMAN","conditionC-conditionB",1.9216687579179,0.588822728656116,0.0894073887805646,0.954265919239757,"HUMAN","0","0"
"4038","sp|Q7Z6I8|CE024_HUMAN","conditionC-conditionB",1.92119298381128,0.5889233962846,0.169275656682019,0.954265919239757,"HUMAN","0","0"
"4039","sp|P46964|OST2_YEAST","conditionC-conditionB",1.91929572422819,0.589324945980053,0.278013056630542,0.954423933904852,"YEAST","1","0.321928094887362"
"4040","sp|Q5T8D3|ACBD5_HUMAN","conditionC-conditionB",1.91868575147443,0.589454083784032,-0.166368572991573,0.954423933904852,"HUMAN","0","0"
"4041","sp|Q99653|CHP1_HUMAN","conditionC-conditionB",1.91847160100351,0.58949942621913,0.13785204685891,0.954423933904852,"HUMAN","0","0"
