"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P53935|NST1_YEAST","sp|P53935|NST1_YEAST","0.410586305767501","0.00586733697774307","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P46948|RRP41_YEAST","sp|P46948|RRP41_YEAST","0.557057614180062","0.00588442014837954","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P22108|APA2_YEAST","sp|P22108|APA2_YEAST","0.395030380291065","0.00590052713783678","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P34087|RPB7_YEAST","sp|P34087|RPB7_YEAST","0.400461106216667","0.00593811011323702","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P40037|HMF1_YEAST","sp|P40037|HMF1_YEAST","0.482883797006787","0.00599326434986333","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|Q3E772|LSO2_YEAST","sp|Q3E772|LSO2_YEAST","0.415271445299418","0.00603231159703241","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P62891|RL39_HUMAN;sp|Q59GN2|R39L5_HUMAN","sp|P62891|RL39_HUMAN;sp|Q59GN2|R39L5_HUMAN","0.371100747674847","0.00606257321358844","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|P47136|BUD4_YEAST","sp|P47136|BUD4_YEAST","0.441509800896939","0.00612700117141741","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P36126|SPO14_YEAST","sp|P36126|SPO14_YEAST","0.823253916233266","0.00613481062085123","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|Q07533|CYK3_YEAST","sp|Q07533|CYK3_YEAST","0.378853427553404","0.00622657165169856","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|P53924|DMA2_YEAST","sp|P53924|DMA2_YEAST","0.496067057653038","0.00624511909410387","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BQQ3|GORS1_HUMAN","sp|Q9BQQ3|GORS1_HUMAN","-0.399644541399766","0.00627782116360797","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VTB9|RN220_HUMAN","sp|Q5VTB9|RN220_HUMAN","-0.344830963301126","0.0063154041390082","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|P49336|CDK8_HUMAN","sp|P49336|CDK8_HUMAN","0.376292301133331","0.00638178445919563","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBT6|POLK_HUMAN","sp|Q9UBT6|POLK_HUMAN","-0.443433841635846","0.00639496290511519","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|P06777|RAD1_YEAST","sp|P06777|RAD1_YEAST","0.648476091991095","0.00642961733697774","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|A0A0B4J2F0|PIOS1_HUMAN","sp|A0A0B4J2F0|PIOS1_HUMAN","-0.382532149513501","0.00643205778992581","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|P62805|H4_HUMAN","sp|P62805|H4_HUMAN","0.352713715920096","0.00644035532994924","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|Q674X7|KAZRN_HUMAN","sp|Q674X7|KAZRN_HUMAN","-0.597972586863725","0.00653211636079656","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|Q07622|ACK1_YEAST","sp|Q07622|ACK1_YEAST","0.378590927486664","0.00653553299492386","0.00136276914690651","conditionB-conditionA","YEAST","1","-1"
"sp|Q9H7H0|MET17_HUMAN","sp|Q9H7H0|MET17_HUMAN","-0.391414566170503","0.00654041390081999","0.00136276914690651","conditionB-conditionA","HUMAN","0","0"
"sp|P40086|COX15_YEAST","sp|P40086|COX15_YEAST","0.958142639175489","0.00666926981647794","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|P06839|RAD3_YEAST","sp|P06839|RAD3_YEAST","0.506065661902745","0.00667854353768059","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|Q96GE4|CEP95_HUMAN","sp|Q96GE4|CEP95_HUMAN","-0.384065993559045","0.00668342444357673","0.0016308779559663","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y697|NFS1_HUMAN","sp|Q9Y697|NFS1_HUMAN","-0.316841197119086","0.00673809058961343","0.0016308779559663","conditionB-conditionA","HUMAN","0","0"
"sp|P16401|H15_HUMAN","sp|P16401|H15_HUMAN","-0.462309093444647","0.00680642327215931","0.0016308779559663","conditionB-conditionA","HUMAN","0","0"
"sp|Q06835|RDS3_YEAST","sp|Q06835|RDS3_YEAST","0.418805538289426","0.00681667317454119","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|Q12029|FSF1_YEAST","sp|Q12029|FSF1_YEAST","0.635930714533904","0.0068713393205779","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|P23248|RS3A2_YEAST","sp|P23248|RS3A2_YEAST","0.392232935104163","0.00697969543147208","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|P07266|MRS1_YEAST","sp|P07266|MRS1_YEAST","0.426680349561688","0.00698067161265131","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|P0CX80|MTCU1_YEAST;sp|P0CX81|MTCU2_YEAST","sp|P0CX80|MTCU1_YEAST;sp|P0CX81|MTCU2_YEAST","0.8254646591685","0.00699921905505662","0.0016308779559663","conditionB-conditionA","YEAST","1","-1"
"sp|P40061|TSC11_YEAST","sp|P40061|TSC11_YEAST","0.398421495400827","0.00707340882467786","0.00176534492123846","conditionB-conditionA","YEAST","1","-1"
"sp|P32945|PPQ1_YEAST","sp|P32945|PPQ1_YEAST","0.581686232760825","0.00707536118703631","0.00176534492123846","conditionB-conditionA","YEAST","1","-1"
"sp|P84098|RL19_HUMAN","sp|P84098|RL19_HUMAN","-0.304754798897381","0.00708073018352206","0.00176534492123846","conditionB-conditionA","HUMAN","0","0"
"sp|P62910|RL32_HUMAN","sp|P62910|RL32_HUMAN","-0.3263750697724","0.00712856306130418","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|P49006|MRP_HUMAN","sp|P49006|MRP_HUMAN","-0.565254825220922","0.00720470519328387","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|Q04693|RSE1_YEAST","sp|Q04693|RSE1_YEAST","0.35958314369811","0.00722813354158532","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|P07358|CO8B_HUMAN","sp|P07358|CO8B_HUMAN","-0.337430579728707","0.0072857282311597","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|P50148|GNAQ_HUMAN","sp|P50148|GNAQ_HUMAN","-0.637768920636323","0.00732672784068723","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|O75820|ZN189_HUMAN","sp|O75820|ZN189_HUMAN","-0.42314958194139","0.00733356110894182","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|P36168|ESL2_YEAST","sp|P36168|ESL2_YEAST","0.414775336758129","0.00734820382663022","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|Q08144|TLG2_YEAST","sp|Q08144|TLG2_YEAST","0.333503615792875","0.00744386958219446","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|Q9HC44|GPBL1_HUMAN","sp|Q9HC44|GPBL1_HUMAN","-0.350153021383049","0.00745460757516595","0.00189496480779643","conditionB-conditionA","HUMAN","0","0"
"sp|P40091|PEA2_YEAST","sp|P40091|PEA2_YEAST","0.429470490967316","0.0074599765716517","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|P36003|NNK1_YEAST","sp|P36003|NNK1_YEAST","0.837705534382743","0.00746876220226474","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|P32901|PTR2_YEAST","sp|P32901|PTR2_YEAST","0.528053717746862","0.00759664193674346","0.00189496480779643","conditionB-conditionA","YEAST","1","-1"
"sp|Q06106|MRD1_YEAST","sp|Q06106|MRD1_YEAST","0.360442899666005","0.00761177274502148","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|O75368|SH3L1_HUMAN","sp|O75368|SH3L1_HUMAN","-0.405292218230406","0.00767522452167122","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EX1|SIM12_HUMAN","sp|Q96EX1|SIM12_HUMAN","-0.350980123077889","0.00768254588051542","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|Q08932|RSA1_YEAST","sp|Q08932|RSA1_YEAST","0.484795056161494","0.00772061694650527","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|Q9H875|PKRI1_HUMAN","sp|Q9H875|PKRI1_HUMAN","-0.361276921376476","0.00774795001952362","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|O15511|ARPC5_HUMAN","sp|O15511|ARPC5_HUMAN","-0.316924935485423","0.00779139008199922","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|P38990|SAK1_YEAST","sp|P38990|SAK1_YEAST","0.568601122962418","0.00785288949629051","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|P47127|AIM24_YEAST","sp|P47127|AIM24_YEAST","0.333676098081051","0.00790267473643108","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|P36035|JEN1_YEAST","sp|P36035|JEN1_YEAST","0.449412173177855","0.00790511518937915","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|Q96B54|ZN428_HUMAN","sp|Q96B54|ZN428_HUMAN","-0.32959230602833","0.0079470909800859","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|P09496|CLCA_HUMAN","sp|P09496|CLCA_HUMAN","-0.363797153214488","0.00801200702850449","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|Q12674|ATC8_YEAST","sp|Q12674|ATC8_YEAST","0.931927009793703","0.00802713783678251","0.00215807930941462","conditionB-conditionA","YEAST","1","-1"
"sp|O95059|RPP14_HUMAN","sp|O95059|RPP14_HUMAN","0.332586645447337","0.00805788754392815","0.00215807930941462","conditionB-conditionA","HUMAN","0","0"
"sp|P39678|MBP1_YEAST","sp|P39678|MBP1_YEAST","0.380466651158764","0.00810864896524795","0.00228863758750673","conditionB-conditionA","YEAST","1","-1"
"sp|P19397|CD53_HUMAN","sp|P19397|CD53_HUMAN","-0.322074921812735","0.00811548223350254","0.00228863758750673","conditionB-conditionA","HUMAN","0","0"
"sp|P69922|FUCI_ECOLI","sp|P69922|FUCI_ECOLI","-0.382946198580247","0.00814769621241702","0.00228863758750673","conditionB-conditionA","ECOLI","1","2"
"sp|Q07824|TPO1_YEAST","sp|Q07824|TPO1_YEAST","0.383159356838679","0.00817356501366654","0.00228863758750673","conditionB-conditionA","YEAST","1","-1"
"sp|P36144|RL1D1_YEAST","sp|P36144|RL1D1_YEAST","0.41314612887933","0.0081833268254588","0.00228863758750673","conditionB-conditionA","YEAST","1","-1"
"sp|P06753|TPM3_HUMAN","sp|P06753|TPM3_HUMAN","-0.405109610543168","0.00819650527137837","0.00228863758750673","conditionB-conditionA","HUMAN","0","0"
"sp|P04899|GNAI2_HUMAN","sp|P04899|GNAI2_HUMAN","-0.310921099661874","0.00820626708317064","0.00228863758750673","conditionB-conditionA","HUMAN","0","0"
"sp|P33441|MFT1_YEAST","sp|P33441|MFT1_YEAST","0.442338942002928","0.00836050370948848","0.00241610738255034","conditionB-conditionA","YEAST","1","-1"
"sp|P27348|1433T_HUMAN","sp|P27348|1433T_HUMAN","-0.323687772054864","0.00841614603670441","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|P62857|RS28_HUMAN","sp|P62857|RS28_HUMAN","-0.352256034343206","0.00844884810620851","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|P09232|PRTB_YEAST","sp|P09232|PRTB_YEAST","0.358946129350686","0.00845909800859039","0.00241610738255034","conditionB-conditionA","YEAST","1","-1"
"sp|O00401|WASL_HUMAN","sp|O00401|WASL_HUMAN","-0.364578968608878","0.00868361967981257","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IXI2|MIRO1_HUMAN","sp|Q8IXI2|MIRO1_HUMAN","-0.319084201734952","0.0087246192893401","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|O95831|AIFM1_HUMAN","sp|O95831|AIFM1_HUMAN","-0.288120908535404","0.00874316673174541","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|Q13405|RM49_HUMAN","sp|Q13405|RM49_HUMAN","-0.359947038159568","0.00878123779773526","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|O75251|NDUS7_HUMAN","sp|O75251|NDUS7_HUMAN","-0.384398965511087","0.00883395158141351","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|P36106|BYE1_YEAST","sp|P36106|BYE1_YEAST","0.430213627231216","0.00884029675907849","0.00241610738255034","conditionB-conditionA","YEAST","1","-1"
"sp|Q9UJC5|SH3L2_HUMAN","sp|Q9UJC5|SH3L2_HUMAN","-0.358837936506315","0.00890228426395939","0.00241610738255034","conditionB-conditionA","HUMAN","0","0"
"sp|Q3E764|TMA7_YEAST","sp|Q3E764|TMA7_YEAST","0.468280979787256","0.00908190160093713","0.00254759989273264","conditionB-conditionA","YEAST","1","-1"
"sp|P08539|GPA1_YEAST","sp|P08539|GPA1_YEAST","0.316069899084562","0.00908336587270597","0.00254759989273264","conditionB-conditionA","YEAST","1","-1"
"sp|P75914|YCDX_ECOLI","sp|P75914|YCDX_ECOLI","-1.14780750365684","0.00909410386567747","0.00254759989273264","conditionB-conditionA","ECOLI","1","2"
"sp|Q05549|HRQ1_YEAST","sp|Q05549|HRQ1_YEAST","0.564441601464865","0.00912924638812964","0.00254759989273264","conditionB-conditionA","YEAST","1","-1"
"sp|P49955|SF3B1_YEAST","sp|P49955|SF3B1_YEAST","0.516357775881495","0.00918537680593518","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BYK8|HELZ2_HUMAN","sp|Q9BYK8|HELZ2_HUMAN","0.652818946980938","0.00922979304959","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q03769|ENT5_YEAST","sp|Q03769|ENT5_YEAST","0.365583649113974","0.00923711440843421","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|P53309|AP18B_YEAST","sp|P53309|AP18B_YEAST","0.389639844415612","0.00923809058961343","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|Q3MHD2|LSM12_HUMAN","sp|Q3MHD2|LSM12_HUMAN","-0.294276708477977","0.00925956657555642","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5C7|DTWD1_HUMAN","sp|Q8N5C7|DTWD1_HUMAN","-0.326054971468922","0.00927664974619289","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UQ88|CD11A_HUMAN","sp|Q9UQ88|CD11A_HUMAN","-0.342930021854096","0.00934156579461148","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H160|ING2_HUMAN","sp|Q9H160|ING2_HUMAN","0.425469162221889","0.00934303006638032","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|P62269|RS18_HUMAN","sp|P62269|RS18_HUMAN","-0.285675490741575","0.00937524404529481","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|P32860|NFU1_YEAST","sp|P32860|NFU1_YEAST","0.410097817509943","0.00944357672784069","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|P46958|IDS2_YEAST","sp|P46958|IDS2_YEAST","0.730190232927779","0.00954119484576337","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|P37838|NOP4_YEAST","sp|P37838|NOP4_YEAST","0.405128122674927","0.00958121827411168","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|P43587|YPI1_YEAST","sp|P43587|YPI1_YEAST","0.396941527732103","0.00963588442014838","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|P25576|POF1_YEAST","sp|P25576|POF1_YEAST","0.696840789320042","0.00964222959781335","0.00266951414842499","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BRN9|TM2D3_HUMAN","sp|Q9BRN9|TM2D3_HUMAN","-0.496658066351977","0.00967346739554861","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NR96|TLR9_HUMAN","sp|Q9NR96|TLR9_HUMAN","0.433786789969771","0.009789144865287","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|Q14847|LASP1_HUMAN","sp|Q14847|LASP1_HUMAN","-0.301660247107696","0.00982721593127685","0.00266951414842499","conditionB-conditionA","HUMAN","0","0"
"sp|P67870|CSK2B_HUMAN","sp|P67870|CSK2B_HUMAN","-0.278729158869654","0.00992483404919953","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|P53599|SSK2_YEAST","sp|P53599|SSK2_YEAST","0.346176910289108","0.00999804763764155","0.00292864749733759","conditionB-conditionA","YEAST","1","-1"
"sp|Q05533|INM2_YEAST","sp|Q05533|INM2_YEAST","0.535311101821867","0.0100234283483014","0.00292864749733759","conditionB-conditionA","YEAST","1","-1"
"sp|P61024|CKS1_HUMAN","sp|P61024|CKS1_HUMAN","-0.281671080043367","0.010030261616556","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IV50|LYSM2_HUMAN","sp|Q8IV50|LYSM2_HUMAN","-0.31106504861023","0.0101020109332292","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NDD1|CA131_HUMAN","sp|Q8NDD1|CA131_HUMAN","-0.309026823747582","0.0101308082780164","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|P55769|NH2L1_HUMAN","sp|P55769|NH2L1_HUMAN","-0.30311805377875","0.0102201288559157","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|O15400|STX7_HUMAN","sp|O15400|STX7_HUMAN","-0.313931613583369","0.0102669855525185","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NAF0|ZN579_HUMAN","sp|Q8NAF0|ZN579_HUMAN","-0.353396762060127","0.0103445919562671","0.00292864749733759","conditionB-conditionA","HUMAN","0","0"
"sp|P48363|PFD3_YEAST","sp|P48363|PFD3_YEAST","0.465947628779698","0.0103924248340492","0.00292864749733759","conditionB-conditionA","YEAST","1","-1"
"sp|P62888|RL30_HUMAN","sp|P62888|RL30_HUMAN","-0.302111710380878","0.0106403748535728","0.00319148936170213","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y6H1|CHCH2_HUMAN","sp|Q9Y6H1|CHCH2_HUMAN","-0.311052091500361","0.0106530652089028","0.00319148936170213","conditionB-conditionA","HUMAN","0","0"
"sp|P53114|MED5_YEAST","sp|P53114|MED5_YEAST","0.314574788928841","0.0107355525185474","0.00319148936170213","conditionB-conditionA","YEAST","1","-1"
"sp|Q08963|RU2A_YEAST","sp|Q08963|RU2A_YEAST","0.413026395688107","0.010834634908239","0.00319148936170213","conditionB-conditionA","YEAST","1","-1"
"sp|P38820|UBA4_YEAST","sp|P38820|UBA4_YEAST","0.333248427739687","0.011200702850449","0.00332270069112174","conditionB-conditionA","YEAST","1","-1"
"sp|Q04304|YMY0_YEAST","sp|Q04304|YMY0_YEAST","0.328248157993839","0.0112451190941039","0.00332270069112174","conditionB-conditionA","YEAST","1","-1"
"sp|P30040|ERP29_HUMAN","sp|P30040|ERP29_HUMAN","-0.303397088837073","0.0114813549394768","0.00344736144258817","conditionB-conditionA","HUMAN","0","0"
"sp|P28319|CWP1_YEAST","sp|P28319|CWP1_YEAST","0.338082579382581","0.0115116165560328","0.00344736144258817","conditionB-conditionA","YEAST","1","-1"
"sp|P81877|SSBP2_HUMAN","sp|P81877|SSBP2_HUMAN","-0.316347275440188","0.0115633541585318","0.00344736144258817","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NTW7|ZF64B_HUMAN","sp|Q9NTW7|ZF64B_HUMAN","-0.385054632897058","0.0116033775868801","0.00344736144258817","conditionB-conditionA","HUMAN","0","0"
"sp|P0A884|TYSY_ECOLI","sp|P0A884|TYSY_ECOLI","-0.341377623914727","0.0117063647012886","0.00344736144258817","conditionB-conditionA","ECOLI","1","2"
"sp|P39104|PIK1_YEAST","sp|P39104|PIK1_YEAST","0.292000774283421","0.011757614213198","0.00344736144258817","conditionB-conditionA","YEAST","1","-1"
"sp|P00546|CDK1_YEAST","sp|P00546|CDK1_YEAST","0.334473714051821","0.0117678641155799","0.00344736144258817","conditionB-conditionA","YEAST","1","-1"
"sp|P05986|KAPC_YEAST","sp|P05986|KAPC_YEAST","1.02680407362783","0.0118161850839516","0.00344736144258817","conditionB-conditionA","YEAST","1","-1"
"sp|Q12166|LEU9_YEAST","sp|Q12166|LEU9_YEAST","0.723199350205874","0.0120436352987114","0.00344736144258817","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BUL8|PDC10_HUMAN","sp|Q9BUL8|PDC10_HUMAN","-0.287327669164783","0.0121607770402187","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|Q07817|B2CL1_HUMAN","sp|Q07817|B2CL1_HUMAN","-0.352169154966273","0.0122608356110894","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|P53911|EAF7_YEAST","sp|P53911|EAF7_YEAST","0.316147933095268","0.0122632760640375","0.00370076658736453","conditionB-conditionA","YEAST","1","-1"
"sp|O95620|DUS4L_HUMAN","sp|O95620|DUS4L_HUMAN","-0.463246374231937","0.0123208707536119","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|P25385|BOS1_YEAST","sp|P25385|BOS1_YEAST","0.315644407645939","0.0123569894572433","0.00370076658736453","conditionB-conditionA","YEAST","1","-1"
"sp|Q6IPU0|CENPP_HUMAN","sp|Q6IPU0|CENPP_HUMAN","-0.35399195337977","0.0123784654431863","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTM9|URM1_HUMAN","sp|Q9BTM9|URM1_HUMAN","-0.326376840853101","0.0124297149550957","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|Q96KF7|SMIM8_HUMAN","sp|Q96KF7|SMIM8_HUMAN","0.326100195710577","0.0125097618117923","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|P20795|VPS33_YEAST","sp|P20795|VPS33_YEAST","0.572963496381137","0.0127030456852792","0.00370076658736453","conditionB-conditionA","YEAST","1","-1"
"sp|P38262|SIF2_YEAST","sp|P38262|SIF2_YEAST","0.698526059158372","0.0127030456852792","0.00370076658736453","conditionB-conditionA","YEAST","1","-1"
"sp|O14602|IF1AY_HUMAN","sp|O14602|IF1AY_HUMAN","1.15189659916833","0.0127245216712222","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TDY4|ASAP3_HUMAN","sp|Q8TDY4|ASAP3_HUMAN","-0.3621728851756","0.01277772354549","0.00370076658736453","conditionB-conditionA","HUMAN","0","0"
"sp|P40350|ALG5_YEAST","sp|P40350|ALG5_YEAST","0.338364925638004","0.0128943771964077","0.00383192389006342","conditionB-conditionA","YEAST","1","-1"
"sp|P0AEN1|FRE_ECOLI","sp|P0AEN1|FRE_ECOLI","-0.409095186432028","0.0130041975790707","0.00395569620253165","conditionB-conditionA","ECOLI","1","2"
"sp|Q9BSL1|UBAC1_HUMAN","sp|Q9BSL1|UBAC1_HUMAN","-0.269057455551067","0.013037875829754","0.00395569620253165","conditionB-conditionA","HUMAN","0","0"
"sp|O95295|SNAPN_HUMAN","sp|O95295|SNAPN_HUMAN","-0.311659251000595","0.0130720421710269","0.00395569620253165","conditionB-conditionA","HUMAN","0","0"
"sp|P36059|NNRD_YEAST","sp|P36059|NNRD_YEAST","0.287096542237705","0.0131418391253417","0.00395569620253165","conditionB-conditionA","YEAST","1","-1"
"sp|P12259|FA5_HUMAN","sp|P12259|FA5_HUMAN","-0.302170126207834","0.0132135884420148","0.00395569620253165","conditionB-conditionA","HUMAN","0","0"
"sp|Q02647|DYL1_YEAST","sp|Q02647|DYL1_YEAST","0.357476174414229","0.0133946700507614","0.00395569620253165","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BPX7|CG025_HUMAN","sp|Q9BPX7|CG025_HUMAN","-0.332267706626764","0.0134434791097228","0.00395569620253165","conditionB-conditionA","HUMAN","0","0"
"sp|O95825|QORL1_HUMAN","sp|O95825|QORL1_HUMAN","-0.281620359140671","0.0135079070675517","0.00395569620253165","conditionB-conditionA","HUMAN","0","0"
"sp|Q16774|KGUA_HUMAN","sp|Q16774|KGUA_HUMAN","-0.285698269152613","0.0139110698945724","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UKM9|RALY_HUMAN","sp|Q9UKM9|RALY_HUMAN","-0.288383462408728","0.0139574385005857","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y6W5|WASF2_HUMAN","sp|Q9Y6W5|WASF2_HUMAN","-0.340965263695102","0.0139618313158922","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BYB4|GNB1L_HUMAN","sp|Q9BYB4|GNB1L_HUMAN","-0.264388812337124","0.014184400624756","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q99260|YPT6_YEAST","sp|Q99260|YPT6_YEAST","0.334067257849647","0.0144694455290902","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|P46959|TRM61_YEAST","sp|P46959|TRM61_YEAST","0.303552532004105","0.0144894572432644","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|P28908|TNR8_HUMAN","sp|P28908|TNR8_HUMAN","-0.32256002483869","0.0145285044904334","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q96B26|EXOS8_HUMAN","sp|Q96B26|EXOS8_HUMAN","-0.287068592078377","0.0145987895353378","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q12181|NDOR1_YEAST","sp|Q12181|NDOR1_YEAST","0.51005342202442","0.0146651698555252","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|Q86Y82|STX12_HUMAN","sp|Q86Y82|STX12_HUMAN","-0.304181445228489","0.0146925029285435","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5M4|TTC9C_HUMAN","sp|Q8N5M4|TTC9C_HUMAN","-0.267575982243768","0.0147203240921515","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UJJ7|RUSD1_HUMAN","sp|Q9UJJ7|RUSD1_HUMAN","0.30885979495422","0.014761323701679","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|P33328|SNC2_YEAST","sp|P33328|SNC2_YEAST","0.332795051731429","0.0148052518547442","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|Q08960|TYW1_YEAST","sp|Q08960|TYW1_YEAST","0.473438331727684","0.0148198945724326","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|P0C5N3|YG41A_YEAST","sp|P0C5N3|YG41A_YEAST","0.323303647743145","0.0148643108160875","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
"sp|Q9Y3A6|TMED5_HUMAN","sp|Q9Y3A6|TMED5_HUMAN","-0.305051222315328","0.0149194650527138","0.00420057757941717","conditionB-conditionA","HUMAN","0","0"
"sp|P53881|RM22_YEAST","sp|P53881|RM22_YEAST","0.378802671806317","0.0151088442014838","0.00420057757941717","conditionB-conditionA","YEAST","1","-1"
